Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
English,Foundation B,Literature,Examining literature,VC2EFBLE04,"Respond to chants, rhymes and songs",,"Vocalising or using objects around them to accompany chants, rhymes or songs; for example, shaking a maraca"
English,Foundation B,Literature,Examining literature,VC2EFBLE04,"Respond to chants, rhymes and songs",,Using their preferred communication modality or actions to participate in songs
English,Foundation B,Literacy,Interacting with others,VC2EFBLY01,Use their preferred communication modality to attend and respond to interactions with others,,"Communicating consistent preferences; for example, reaching towards a favourite person or object, or choosing a symbol that represents a preference"
English,Foundation B,Literacy,Interacting with others,VC2EFBLY01,Use their preferred communication modality to attend and respond to interactions with others,,"Seeking attention through vocalisation, eye contact, gesture or action"
English,Foundation B,Literacy,Interacting with others,VC2EFBLY01,Use their preferred communication modality to attend and respond to interactions with others,,"Greeting known people, for example by smiling or waving"
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY02,Repeat some familiar letter sounds,,"Participating in known chants, rhymes and songs to hear and notice sounds"
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY02,Repeat some familiar letter sounds,,Participating in shared reading by contributing sounds in anticipation of familiar text
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY02,Repeat some familiar letter sounds,,Repeating letter sounds using their preferred communication modality
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY02,Repeat some familiar letter sounds,,"Participating in letter and sound activities, for example letter hunts in sensory boxes"
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY03,"Identify some familiar images, symbols, letters or words in their environment",,"Responding to a presented symbol or word; for example, moving towards their chair when shown a symbol of a chair, or ceasing an activity when shown an image or symbol that represents ‘finished’"
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY03,"Identify some familiar images, symbols, letters or words in their environment",,"Connecting sounds with symbols or pictures; for example, making relevant sounds in response to a picture"
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY03,"Identify some familiar images, symbols, letters or words in their environment",,"Choosing a symbol to identify a preferred item; for example, pointing to, reaching for or selecting the ‘fruit’ symbol to indicate their preferences for morning tea, or choosing an object that represents their favourite song"
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY03,"Identify some familiar images, symbols, letters or words in their environment",,"Identifying their image and/or name on their photo name card, for example when marking attendance"
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY04,Identify themselves in a mirror,,Engaging with their image in a mirror
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY04,Identify themselves in a mirror,,"Responding to the question, ‘Where is [name]?’ and identifying themselves in a mirror by looking towards or touching it, pointing to self"
English,Foundation B,Literacy,Phonic and word knowledge,VC2EFBLY04,Identify themselves in a mirror,,"Identifying that something is different in their mirrored reflection, for example the addition of a hat or other headwear"
English,Foundation B,Literacy,"Analysing, interpreting and evaluating",VC2EFBLY05,Use their preferred communication modality when listening to and/or viewing texts,,"Reaching towards a book, or a prop associated with a book being read"
English,Foundation B,Literacy,"Analysing, interpreting and evaluating",VC2EFBLY05,Use their preferred communication modality when listening to and/or viewing texts,,Clapping or vocalising at a favourite part of a book
English,Foundation B,Literacy,"Analysing, interpreting and evaluating",VC2EFBLY05,Use their preferred communication modality when listening to and/or viewing texts,,Copying actions from known stories
English,Foundation B,Literacy,"Analysing, interpreting and evaluating",VC2EFBLY05,Use their preferred communication modality when listening to and/or viewing texts,,Participating by contributing a word or sound in a repetitive text
English,Foundation B,Literacy,Creating texts,VC2EFBLY06,Co-create short texts that record a single idea,,"Making marks or selecting letters with writing intention, for example when naming a piece of schoolwork"
English,Foundation B,Literacy,Creating texts,VC2EFBLY06,Co-create short texts that record a single idea,,"Responding when asked to write; for example, selecting letters or making marks with increased attention, interest and engagement"
English,Foundation B,Literacy,Creating texts,VC2EFBLY06,Co-create short texts that record a single idea,,"Producing nonlinear shapes, for example spirals or vaguely horizontal and vertical lines"
English,Foundation B,Literacy,Creating texts,VC2EFBLY07,Use tools to create a variety of marks on a surface,,"Imitating simple marks and nonlinear shapes, for example spirals when co-constructing a text with an adult"
English,Foundation B,Literacy,Creating texts,VC2EFBLY07,Use tools to create a variety of marks on a surface,,"Using a keyboard, touch screen other writing tool to select letters or symbols when asked to write"
