Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
English,Level 8,Literature,Creating literature,VC2E8LE06,Create texts that experiment with literary language features and literary devices for particular purposes and effects,,"Collaborating with a peer, which may include using online spaces, to write a short script with 2 characters, focusing on dialogue choices for each character"
English,Level 8,Literacy,Interacting with others,VC2E8LY01,"Use interaction skills for identified purposes and contexts, including when supporting or challenging the stated or implied meanings of texts in discussion",,"Participating in pair, group, class, school and community speaking and listening situations, including informal conversations, discussions, debates and presentations"
English,Level 8,Literacy,Interacting with others,VC2E8LY01,"Use interaction skills for identified purposes and contexts, including when supporting or challenging the stated or implied meanings of texts in discussion",,"Listening to a conversation or speech, identifying the point being made, and explaining the tone and manner of presentation"
English,Level 8,Literacy,Interacting with others,VC2E8LY01,"Use interaction skills for identified purposes and contexts, including when supporting or challenging the stated or implied meanings of texts in discussion",,"Using effective strategies for dialogue and discussion in a range of formal and informal contexts, including speaking clearly and coherently and at appropriate length, asking questions about stated and implied ideas, and restating and summarising main ideas"
English,Level 8,Literacy,Interacting with others,VC2E8LY02,"Deliver structured spoken texts for particular purposes and audiences to suit formal and informal contexts, using features of voice and multimodal or digital elements",,Integrating multimodal features in a spoken presentation to support the audience’s understanding
English,Level 8,Literacy,Interacting with others,VC2E8LY02,"Deliver structured spoken texts for particular purposes and audiences to suit formal and informal contexts, using features of voice and multimodal or digital elements",,"Selecting features of voice, such as tone, volume, pitch and pace, with particular attention to the effects these may have on audience reaction and acceptance of the ideas presented"
English,Level 8,Literacy,Word knowledge,VC2E8LY03,Explore and use learnt knowledge to spell technical and academic words consistently and accurately,,"Understanding the different ways that complex words are constructed, and drawing on morphemic knowledge and knowledge of unusual letter combinations when spelling these words"
English,Level 8,Literacy,Word knowledge,VC2E8LY03,Explore and use learnt knowledge to spell technical and academic words consistently and accurately,,"Understanding where to obtain the spelling of Aboriginal language words and Torres Strait Islander language words, for example the Australian Institute of Aboriginal and Torres Strait Islander Studies (AIATSIS) Map of Indigenous Australia, and the Bunjilaka Aboriginal Cultural Centre"
English,Level 8,Literacy,Texts in context,VC2E8LY04,"Describe how representations of people, places and events reflect the context of the text",,Identifying and explaining how social media texts reflect the context in which they are created
English,Level 8,Literacy,Texts in context,VC2E8LY04,"Describe how representations of people, places and events reflect the context of the text",,Identifying how speeches for reconciliation reflect the context in which they are created
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY05,"Analyse and evaluate the ways that language features represent perspectives on an issue, event, situation, individual or group, and the ways that quotations and sources are used and repurposed in a text",,Evaluating an author’s use of language features to present an opinion about those features
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY05,"Analyse and evaluate the ways that language features represent perspectives on an issue, event, situation, individual or group, and the ways that quotations and sources are used and repurposed in a text",,Evaluating the use of sources and quotations and presenting an opinion about how an author has supported an idea
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY05,"Analyse and evaluate the ways that language features represent perspectives on an issue, event, situation, individual or group, and the ways that quotations and sources are used and repurposed in a text",,Researching and discussing Indigenous Cultural and Intellectual Property (ICIP)
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY06,Analyse how authors organise ideas to develop and shape meaning,,Identifying the structure of ideas in a range of texts
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY06,Analyse how authors organise ideas to develop and shape meaning,,"Examining texts that structure ideas according to proposition and support, cause and effect, and compare and contrast, and determining their effectiveness"
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY06,Analyse how authors organise ideas to develop and shape meaning,,"Exploring texts that attempt to solve problems in a particular way; for example, organising information by considering strengths as well as problems that arise from a particular approach"
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY06,Analyse how authors organise ideas to develop and shape meaning,,Analysing how the organisation of a webpage shapes its meaning
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY07,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to interpret and evaluate ideas in texts",,Reflecting on content by connecting and comparing information across and between texts
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY07,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to interpret and evaluate ideas in texts",,"Determining and applying criteria for evaluating the content of a website, for example criteria for content and website purpose and its effectiveness"
English,Level 8,Literacy,"Analysing, interpreting and evaluating",VC2E8LY07,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to interpret and evaluate ideas in texts",,Analysing the selection and composition of an image in a text and evaluating its effect on the credibility of the story
English,Level 8,Literacy,Creating texts,VC2E8LY08,"Create different types of texts, written and spoken, that raise issues, report events and advance opinions, using deliberate language and textual choices, and print, multimodal and/or digital elements as appropriate",,"Experimenting with and editing text structures and language features (for example, paragraph order and content) and language choices to refine and clarify ideas"
English,Level 8,Literacy,Creating texts,VC2E8LY08,"Create different types of texts, written and spoken, that raise issues, report events and advance opinions, using deliberate language and textual choices, and print, multimodal and/or digital elements as appropriate",,"Selecting vocabulary to position and persuade the reader; for example, adjusting language to show or acknowledge power"
English,Level 8,Literacy,Creating texts,VC2E8LY08,"Create different types of texts, written and spoken, that raise issues, report events and advance opinions, using deliberate language and textual choices, and print, multimodal and/or digital elements as appropriate",,"Choosing vocabulary and sentence structures and using literary devices such as similes, metaphors and personification to meet perceived audience needs, for example when debating a topic or creating a voice over for a media presentation"
English,Level 8,Literacy,Creating texts,VC2E8LY08,"Create different types of texts, written and spoken, that raise issues, report events and advance opinions, using deliberate language and textual choices, and print, multimodal and/or digital elements as appropriate",,Collaborating with peers to develop a persuasive advertising campaign about a contemporary issue
English,Level 8,Literacy,Creating texts,VC2E8LY09,"Review and edit to refine and clarify ideas to improve the effectiveness and coherence of their own texts and the texts of others, and reflect on these processes",,Editing imagery and word choices when creating a literary text and reflecting on the effect of those changes
English,Level 8,Literacy,Creating texts,VC2E8LY09,"Review and edit to refine and clarify ideas to improve the effectiveness and coherence of their own texts and the texts of others, and reflect on these processes",,"Editing for accuracy of grammar, spelling and punctuation, and for meaning by experimenting with different order of ideas, a range of sentence structures, literary devices and vocabulary to clarify meaning for academic texts where appropriate"
English,Level 8,Literacy,Creating texts,VC2E8LY09,"Review and edit to refine and clarify ideas to improve the effectiveness and coherence of their own texts and the texts of others, and reflect on these processes",,Using conceptual maps or journals to plan and reflect on each stage of creating a written or multimodal text
