Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
English,Level 1,Language,Text structure and organisation,VC2E1LA04,"Explore how repetition, rhyme and rhythm create cohesion in simple poems, chants and songs",,"Discussing different poems and identifying rhyme, for example end-of-line rhyme"
English,Level 1,Language,Text structure and organisation,VC2E1LA05,"Understand how concepts about print in printed and digital texts are organised using features such as page numbers, tables of contents, headings and titles, navigation buttons, swipe screens, verbal commands, links and images",,"Comparing the layout of printed and digital texts, for example the layout of print and images in an information book and the layout of information in an online text"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA06,Understand that a simple sentence consists of a single independent clause representing a single event or idea,,"Knowing that a single event or idea can include a process, a happening or a state (verb), the participant or who or what is involved (noun group/phrase), and the surrounding circumstances (adverb group/phrase), for example ‘Teddy (the participant: who or what is involved) reads (a process, a happening or a state) the book (surrounding circumstances).’"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA06,Understand that a simple sentence consists of a single independent clause representing a single event or idea,,"Understanding that simple sentences answer questions such as ‘What is happening?’ and ‘Who or what is involved?’ along with details such as ‘Where?’, ‘When?’ and ‘How?’"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA07,"Understand that words can represent people, places and things (nouns, including pronouns), happenings and states (verbs), qualities (adjectives), relationships in time and space (prepositions) and details such as when, where and how (adverbs)",,"Understanding that words or groups of words can represent the participants (nouns; for example people, places or things) that are involved in various activities or processes (verbs of doing, saying, thinking and being) and the details or circumstances surrounding the activity (adjectives and adverbs that answer ‘When?’, ‘Where?’ and ‘How?’)"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA07,"Understand that words can represent people, places and things (nouns, including pronouns), happenings and states (verbs), qualities (adjectives), relationships in time and space (prepositions) and details such as when, where and how (adverbs)",,"Recognising how a sentence can be made more specific by adding adjectives, adverbs and precise verbs"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA08,Compare how images and sound in different types of texts contribute to meaning,,"Comparing images from texts where images of the same subject are represented differently, for example a cartoon image of an animal, a photograph of an animal, a painting of an animal and a digital image of an animal in an advertisement"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA08,Compare how images and sound in different types of texts contribute to meaning,,Understanding how authors and illustrators build up meaning across a sequence of images
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA08,Compare how images and sound in different types of texts contribute to meaning,,"Understanding that some images convey meaning that is not included in the accompanying written text; for example, a diagram shows information about how parts of a plant are connected, which is not explained in the written text"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA09,"Recognise and understand vocabulary across the curriculum, such as topic-specific vocabulary in other learning areas",,Using appropriate topic-specific vocabulary when discussing a learning area topic
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA09,"Recognise and understand vocabulary across the curriculum, such as topic-specific vocabulary in other learning areas",,Using appropriate vocabulary for an Acknowledgement of Country at assemblies and other school events using protocols to recognise the Traditional Owners of Country
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA09,"Recognise and understand vocabulary across the curriculum, such as topic-specific vocabulary in other learning areas",,"Identifying words for topics studied at school, for example vocabulary used for weather and seasons"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA10,"Understand that written language uses punctuation such as full stops, question marks and exclamation marks, and uses capital letters for proper nouns",,"Using intonation and pauses in response to punctuation, when reading"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA10,"Understand that written language uses punctuation such as full stops, question marks and exclamation marks, and uses capital letters for proper nouns",,"Identifying different sentence boundary punctuation, when reading"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA10,"Understand that written language uses punctuation such as full stops, question marks and exclamation marks, and uses capital letters for proper nouns",,"Writing different types of sentences (for example, statements and questions) and discussing appropriate punctuation"
English,Level 1,Language,Language for expressing and developing ideas,VC2E1LA10,"Understand that written language uses punctuation such as full stops, question marks and exclamation marks, and uses capital letters for proper nouns",,Identifying and using capital letters to name places and cultural festivals and holidays
English,Level 1,Literature,Literature and contexts,VC2E1LE01,"Discuss how language and images are used to create characters, settings and events in literary texts by Aboriginal and Torres Strait Islander authors and illustrators and a wide range of Australian and world authors and illustrators",,"Discussing how animal characters reflect human characteristics, for example discussing the creation of animal characters and their human qualities in fables by a wide range of world authors"
English,Level 1,Literature,Literature and contexts,VC2E1LE01,"Discuss how language and images are used to create characters, settings and events in literary texts by Aboriginal and Torres Strait Islander authors and illustrators and a wide range of Australian and world authors and illustrators",,"Discussing how characters, settings and events are described or depicted in literature by Aboriginal and Torres Strait Islander authors and illustrators"
English,Level 1,Literature,Literature and contexts,VC2E1LE01,"Discuss how language and images are used to create characters, settings and events in literary texts by Aboriginal and Torres Strait Islander authors and illustrators and a wide range of Australian and world authors and illustrators",,Discussing the events associated with Australian animal characters and what is learnt about their characters in picture books from a wide range of Australian authors
English,Level 1,Literature,Engaging with and responding to literature,VC2E1LE02,Discuss a range of literary texts and share responses by making connections with their own experiences,,"Generating questions about characters, settings and events from books and sharing responses"
English,Level 1,Literature,Engaging with and responding to literature,VC2E1LE02,Discuss a range of literary texts and share responses by making connections with their own experiences,,Discussing a range of texts and offering opinions about how they reflect their own experiences
English,Level 1,Literature,Engaging with and responding to literature,VC2E1LE02,Discuss a range of literary texts and share responses by making connections with their own experiences,,Expressing responses to characters and events in stories using drawing and role-play
English,Level 1,Literature,Engaging with and responding to literature,VC2E1LE02,Discuss a range of literary texts and share responses by making connections with their own experiences,,Identifying who is telling the story in a range of texts
English,Level 1,Literature,Examining literature,VC2E1LE03,"Discuss plots, characters and settings through a range of literary texts",,"Recognising similar characters and settings in a range of literary texts, for example traditional tales, narrative poems and fables"
English,Level 1,Literature,Examining literature,VC2E1LE03,"Discuss plots, characters and settings through a range of literary texts",,"Discussing whether features of settings, including time (year, season) and place (country or city), are realistic or imagined"
English,Level 1,Literature,Examining literature,VC2E1LE03,"Discuss plots, characters and settings through a range of literary texts",,"Discussing how plots develop, including beginnings (orientation), how the problem (complication) is introduced and how it is solved (resolution)"
English,Level 1,Literature,Examining literature,VC2E1LE04,"Listen to, recite and discuss poems, chants, rhymes and songs, and imitate and invent sound patterns including alliteration and rhyme",,"Listening to performance poetry, chants or songs from Aboriginal and Torres Strait Islander Peoples"
English,Level 1,Literature,Examining literature,VC2E1LE04,"Listen to, recite and discuss poems, chants, rhymes and songs, and imitate and invent sound patterns including alliteration and rhyme",,"Exploring poetry, chants and songs from Asian cultures"
English,Level 1,Literature,Examining literature,VC2E1LE04,"Listen to, recite and discuss poems, chants, rhymes and songs, and imitate and invent sound patterns including alliteration and rhyme",,Listening to haiku poems about familiar topics such as nature and the seasons
English,Level 1,Literature,Creating literature,VC2E1LE05,"Retell or adapt a range of previously encountered literary texts using plot and characters, structure, language features and vocabulary, through role-play, writing and drawing",,Writing or sharing character descriptions
English,Level 1,Literature,Creating literature,VC2E1LE05,"Retell or adapt a range of previously encountered literary texts using plot and characters, structure, language features and vocabulary, through role-play, writing and drawing",,"Imitating a characteristic piece of speech or dialogue, or the attitudes or expressions of favourite characters in texts"
English,Level 1,Literature,Creating literature,VC2E1LE05,"Retell or adapt a range of previously encountered literary texts using plot and characters, structure, language features and vocabulary, through role-play, writing and drawing",,"Retelling key events in stories using oral language, visual arts, digital tools or performance"
English,Level 1,Literacy,Interacting with others,VC2E1LY01,"Use interaction skills including turn-taking, speaking clearly, using active listening behaviours and responding to the read or spoken contributions of others, and contributing ideas and questions",,Using turn-taking in group and pair work
English,Level 1,Literacy,Interacting with others,VC2E1LY01,"Use interaction skills including turn-taking, speaking clearly, using active listening behaviours and responding to the read or spoken contributions of others, and contributing ideas and questions",,"Building a conversation by staying on topic, supporting other speakers, eliciting responses, listening supportively and attentively, asking relevant questions, providing useful feedback and prompting"
English,Level 1,Literacy,Interacting with others,VC2E1LY01,"Use interaction skills including turn-taking, speaking clearly, using active listening behaviours and responding to the read or spoken contributions of others, and contributing ideas and questions",,"Participating in informal and structured class, group and pair discussions about content area topics, ideas and information"
English,Level 1,Literacy,Interacting with others,VC2E1LY01,"Use interaction skills including turn-taking, speaking clearly, using active listening behaviours and responding to the read or spoken contributions of others, and contributing ideas and questions",,"Interacting appropriately with peers, teachers and visitors"
English,Level 1,Literacy,Interacting with others,VC2E1LY01,"Use interaction skills including turn-taking, speaking clearly, using active listening behaviours and responding to the read or spoken contributions of others, and contributing ideas and questions",,"Formulating different types of questions to ask a speaker or someone reading aloud, such as open and closed questions and ‘when’, ‘why’ and ‘how’ questions"
English,Level 1,Literacy,Interacting with others,VC2E1LY02,Deliver short spoken texts to an audience using features of voice,,Reporting the results of group activities
English,Level 1,Literacy,Interacting with others,VC2E1LY02,Deliver short spoken texts to an audience using features of voice,,Explaining how to do or make something
English,Level 1,Literacy,Interacting with others,VC2E1LY02,Deliver short spoken texts to an audience using features of voice,,"Giving short oral presentations about areas of interest or content area topics, speaking clearly and with appropriate volume, and using content-specific vocabulary"
English,Level 1,Literacy,Interacting with others,VC2E1LY02,Deliver short spoken texts to an audience using features of voice,,"Experimenting with volume and pace for particular purposes; for example, presenting information, retelling stories and reciting rhymes and poems"
English,Level 1,Literacy,Interacting with others,VC2E1LY02,Deliver short spoken texts to an audience using features of voice,,Giving reasons why the class should learn a particular game
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY03,"Blend, segment and manipulate phonemes in words (phonemic awareness), including words with consonant blends at the beginning and end, and words with more than one syllable",,"Making sounds in order to say a given spoken word, for example ‘s-p-oo-n’ and ‘f-i-s-t’"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY03,"Blend, segment and manipulate phonemes in words (phonemic awareness), including words with consonant blends at the beginning and end, and words with more than one syllable",,"Manipulating phonemes in spoken words by addition, deletion and substitution of initial, medial and final phonemes to generate new words (phonological awareness)"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY03,"Blend, segment and manipulate phonemes in words (phonemic awareness), including words with consonant blends at the beginning and end, and words with more than one syllable",,"Adding, substituting or deleting phonemes in any position in one-syllable words with up to 4 phonemes"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY03,"Blend, segment and manipulate phonemes in words (phonemic awareness), including words with consonant blends at the beginning and end, and words with more than one syllable",,"Substituting medial sounds in spoken words to make new words, for example ‘pin’, ‘pen’, ‘pan’"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY03,"Blend, segment and manipulate phonemes in words (phonemic awareness), including words with consonant blends at the beginning and end, and words with more than one syllable",,"Substituting final sounds in spoken words; for example, substituting the ‘t’ in ‘pet’ with ‘g’ to form a new word, ‘peg’"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY04,"Use knowledge of short vowels, common long vowels, consonant blends and digraphs to read and write one- and 2-syllable words",,"Using knowledge of letters and sounds to write words with short vowels (for example, ‘man’) and with common long vowel sounds (for example, ‘time’)"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY04,"Use knowledge of short vowels, common long vowels, consonant blends and digraphs to read and write one- and 2-syllable words",,"Using knowledge of letter sounds to write one-syllable words with consonant digraphs and consonant blends, for example ‘wish’ and ‘rest’"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY05,Understand that a letter can represent more than one sound and that a syllable must contain a vowel sound,,"Recognising that letters can have more than one sound, for example the letter ‘u’ in ‘cut’, ‘put’ and ‘use’ and the letter ‘a’ in ‘cat’, ‘father’ and ‘any’"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY05,Understand that a letter can represent more than one sound and that a syllable must contain a vowel sound,,"Recognising sounds that can be produced by different letters, for example the ‘s’ sound in ‘sat’ and ‘cent’"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY06,Spell one- and 2-syllable words with common letter patterns,,"Writing one- and 2-syllable words containing known blends, for example ‘bl’ and ‘st’"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY07,Read and write an increasing number of high-frequency words,,"Learning an increasing number of high-frequency words and reading them independently, for example ‘one’, ‘have’ and ‘pretty’"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY08,Recognise and know how to use grammatical morphemes to create word families,,"Building word families from common morphemes, for example ‘play’, ‘plays’, ‘playing’, ‘played’ and ‘playground’"
English,Level 1,Literacy,Phonic and word knowledge,VC2E1LY08,Recognise and know how to use grammatical morphemes to create word families,,"Using morphemes to read words; for example, by recognising the base word in words such as ‘walk-ed’"
English,Level 1,Literacy,Building fluency and making meaning,VC2E1LY09,"Read decodable and authentic texts using developing phonic knowledge, phrasing and fluency, and make and monitor meaning using context and grammatical knowledge",,Recognising most high-frequency words when reading a text
English,Level 1,Literacy,Building fluency and making meaning,VC2E1LY09,"Read decodable and authentic texts using developing phonic knowledge, phrasing and fluency, and make and monitor meaning using context and grammatical knowledge",,Self-correcting or asking for assistance when meaning breaks down
English,Level 1,Literacy,Texts in context,VC2E1LY10,Discuss different types of texts drawn from a range of cultures and experiences,,"Discussing different types of texts encountered in school and in the community, and identifying their purposes"
English,Level 1,Literacy,Texts in context,VC2E1LY10,Discuss different types of texts drawn from a range of cultures and experiences,,Recognising that types of texts with similar purposes usually have predictable structures
English,Level 1,Literacy,"Analysing, interpreting and evaluating",VC2E1LY11,"Describe some similarities and differences between narrative, informative and persuasive texts",,"Comparing and discussing different types of texts, identifying some features that distinguish those that ‘tell stories’ from those that ‘give opinions’"
English,Level 1,Literacy,"Analysing, interpreting and evaluating",VC2E1LY11,"Describe some similarities and differences between narrative, informative and persuasive texts",,"Selecting text types for a particular purpose or task, for example a website that will give information about a learning area topic, or a book that will tell a story about an animal"
English,Level 1,Literacy,"Analysing, interpreting and evaluating",VC2E1LY12,"Use comprehension strategies, such as visualising, predicting, connecting, summarising and questioning, and draw on learnt vocabulary and growing knowledge of context and text structures to build literal and inferred meanings",,Identifying information and details from spoken informative texts
English,Level 1,Literacy,"Analysing, interpreting and evaluating",VC2E1LY12,"Use comprehension strategies, such as visualising, predicting, connecting, summarising and questioning, and draw on learnt vocabulary and growing knowledge of context and text structures to build literal and inferred meanings",,Building topic knowledge and learning new vocabulary before and during reading
English,Level 1,Literacy,"Analysing, interpreting and evaluating",VC2E1LY12,"Use comprehension strategies, such as visualising, predicting, connecting, summarising and questioning, and draw on learnt vocabulary and growing knowledge of context and text structures to build literal and inferred meanings",,"Making predictions from the cover, from illustrations and at points in the text before reading on, and confirming and adjusting understanding after reading"
English,Level 1,Literacy,"Analysing, interpreting and evaluating",VC2E1LY12,"Use comprehension strategies, such as visualising, predicting, connecting, summarising and questioning, and draw on learnt vocabulary and growing knowledge of context and text structures to build literal and inferred meanings",,Drawing inferences and explaining inferences using clues from the text
English,Level 1,Literacy,"Analysing, interpreting and evaluating",VC2E1LY12,"Use comprehension strategies, such as visualising, predicting, connecting, summarising and questioning, and draw on learnt vocabulary and growing knowledge of context and text structures to build literal and inferred meanings",,Making connections with existing knowledge and personal experiences
English,Level 1,Literacy,Creating texts,VC2E1LY13,"Create short narrative and informative texts, written and spoken, on personal and learnt topics, including using some topic-specific vocabulary, appropriate multimodal elements, and a structure with an opening, middle and conclusion",,Applying emerging knowledge of text structure and grammar when creating text
English,Level 1,Literacy,Creating texts,VC2E1LY13,"Create short narrative and informative texts, written and spoken, on personal and learnt topics, including using some topic-specific vocabulary, appropriate multimodal elements, and a structure with an opening, middle and conclusion",,Using learning area vocabulary when creating text
English,Level 1,Literacy,Creating texts,VC2E1LY13,"Create short narrative and informative texts, written and spoken, on personal and learnt topics, including using some topic-specific vocabulary, appropriate multimodal elements, and a structure with an opening, middle and conclusion",,Creating digital images and composing a story or information sequence on-screen using images and captions
English,Level 1,Literacy,Creating texts,VC2E1LY14,"Re-read their own texts and discuss possible changes to improve meaning, spelling and punctuation",,"Adding or deleting words on a page or screen to improve meaning; for example, adding an adjective to add meaning to a noun"
English,Level 1,Literacy,Creating texts,VC2E1LY14,"Re-read their own texts and discuss possible changes to improve meaning, spelling and punctuation",,Beginning to use dictionaries and resources to check and correct spelling
English,Level 1,Literacy,Creating texts,VC2E1LY14,"Re-read their own texts and discuss possible changes to improve meaning, spelling and punctuation",,Identifying words that might not be spelt correctly
English,Level 1,Literacy,Creating texts,VC2E1LY15,Write words using unjoined lower-case and upper-case letters,,Continuing to develop a functional pencil grip/grasp
