Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D02,"Collect, organise and present different types of data using software tools to create information and solve problems",,Recognising that all types of data are stored in digital systems and may be represented in different ways such as in files and folders with names and icons
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D02,"Collect, organise and present different types of data using software tools to create information and solve problems",,"Selecting appropriate formats or layout styles to present data as information depending on the type of data and the audience; for example, charts suit data that shows trends or comparisons, lists suit text data that needs to be presented in alphabetical order, and animations suit images that show actions and relationships"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D02,"Collect, organise and present different types of data using software tools to create information and solve problems",,"Improving the appearance and usability of data, for example using colour, headings and labelling of images to organise and accurately identify data"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D03,"Use the core features of common digital tools to create, locate and communicate content, following agreed conventions for a diverse audience",,Discussing and creating as a class a set of steps they need to follow to safely find information online
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D03,"Use the core features of common digital tools to create, locate and communicate content, following agreed conventions for a diverse audience",,"Using an online search engine to find suitable sources to create and communicate information, following agreed steps, for example creating a presentation"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D03,"Use the core features of common digital tools to create, locate and communicate content, following agreed conventions for a diverse audience",,"Grouping, naming and itemising folders and files using a logical hierarchy and agreed conventions, for example creating a folder for Digital Technologies"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D03,"Use the core features of common digital tools to create, locate and communicate content, following agreed conventions for a diverse audience",,"Using familiar digital systems to create content to be shared with the class, for example using presentation software for each student to add a paragraph to a class story"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D03,"Use the core features of common digital tools to create, locate and communicate content, following agreed conventions for a diverse audience",,"Using autocomplete features in text authoring tools, for example using text predictions or suggestions in a word processor to complete words, phrases or sentences, or using predictive text in SMS or messaging apps"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D04,"Use the core features of common digital tools to share content, plan tasks and collaborate, demonstrating agreed behaviours, supported by trusted adults",,"Demonstrating safe sharing of content with a select audience, for example sharing a holiday adventure without revealing exact dates, specific names or other personal information"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D04,"Use the core features of common digital tools to share content, plan tasks and collaborate, demonstrating agreed behaviours, supported by trusted adults",,"Listening to others when participating in online environments to share content, for example respecting the rights of others by taking turns to suggest and add words or images to a factual slide deck to share with a teacher"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D04,"Use the core features of common digital tools to share content, plan tasks and collaborate, demonstrating agreed behaviours, supported by trusted adults",,"Interacting cooperatively in a group in an online environment to plan and complete a task, for example writing and responding to others’ views on school canteen items"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D04,"Use the core features of common digital tools to share content, plan tasks and collaborate, demonstrating agreed behaviours, supported by trusted adults",,"Using digital tools to plan an event as a class, for example jointly creating a class survey to help plan an end-of-year party, where responses conform to the class’s agreed behavioural expectations"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D05,Identify what personal data is stored and shared in their online accounts and discuss any associated risks,,"Identifying the personal data stored in accounts they use at school and at home and who has access to it; for example, documents in their school cloud storage are accessible by the teacher, or their nickname in their online gaming accounts is visible to all players"
Levels 3 and 4,"Data, Information and Privacy",,VC2TDI4D05,Identify what personal data is stored and shared in their online accounts and discuss any associated risks,,"Discussing how personal data stored in online accounts forms a person’s digital identity and can reveal detailed information about people, for example looking at photographs of themselves, friends or fictional characters that reveal details about a person’s location, habits or home"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C01,Define simple problems with teacher-provided requirements,,"Developing a problem statement for collecting and managing information on wildlife, for example how Aboriginal and/or Torres Strait Islander rangers could monitor animal populations, such as local marine turtles, using global positioning systems (GPS)"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C01,Define simple problems with teacher-provided requirements,,"Recognising a range of familiar problems and defining achievable solutions using teacher-provided requirements, for example buying presents for family members within a specified budget"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C01,Define simple problems with teacher-provided requirements,,"Using responses to guiding questions to write requirements, for example ‘A family member wants a way to keep track of football scores over a season’"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C01,Define simple problems with teacher-provided requirements,,"Using teacher-provided requirements to develop a simple game, for example using arrows to control movement through a maze"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C02,"Follow, describe and represent algorithms involving sequencing, comparison operators (branching) and iteration",,"Explaining to others how to follow an algorithm in a teacher-developed software solution, for example identifying the sequence of steps, branching and iteration in a visual programming language"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C02,"Follow, describe and represent algorithms involving sequencing, comparison operators (branching) and iteration",,"Describing algorithms that repeat steps a fixed number of times, for example calculating multiplication using repeated addition, where the sum changes in each iteration"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C02,"Follow, describe and represent algorithms involving sequencing, comparison operators (branching) and iteration",,"Representing algorithms as a list of steps or a diagram, for example drawing a diagram of a recipe involving decisions"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C02,"Follow, describe and represent algorithms involving sequencing, comparison operators (branching) and iteration",,"Describing algorithms that repeat steps until a condition has been met, for example a counter that increases while the total is less than 20"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C03,"Design a simple user interface, generate, communicate and compare the designs",,"Brainstorming possible user interface design ideas and discussing these with their peers, for example sketching different ideas for a computer game"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C03,"Design a simple user interface, generate, communicate and compare the designs",,"Discussing whether the needs identified from the teacher-provided requirements are met by generated design ideas, for example comparing design ideas in pairs for making choices in a simple solution using a visual programming language"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C03,"Design a simple user interface, generate, communicate and compare the designs",,"Ideating multiple design ideas and comparing them against teacher-provided requirements, for example discussing as a class the needs identified from the requirements and brainstorming multiple design ideas (accepting all suggestions as possibilities)"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C03,"Design a simple user interface, generate, communicate and compare the designs",,"Designing a user interface for a simple solution using different design tools, for example creating a mock-up for the placement of icons or a storyboard to outline the levels of a game"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C04,Implement simple algorithms as visual programs involving control structures and input,,"Implementing a program that demonstrates the strict routines and techniques followed by Aboriginal and/or Torres Strait Islander ranger groups when caring for or handling specific native animals, for example using IF and THEN statements to create a training manual, such as ‘IF <insert animal name> is injured THEN the ranger will <insert action>’"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C04,Implement simple algorithms as visual programs involving control structures and input,,"Writing and editing programs to solve simple problems using branching and simple iteration in a visual programming environment, for example helping a user understand multiplication by displaying the repeated addition in order"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C04,Implement simple algorithms as visual programs involving control structures and input,,"Writing programs that take input from the user or environment, for example asking the user for their name and displaying it or sensing the temperature from the environment to make a decision"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C04,Implement simple algorithms as visual programs involving control structures and input,,"Writing programs that make decisions involving comparison, for example comparing whether the temperature is above 25 ºC to label the weather hot or cold"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C05,Discuss how existing and student-created solutions satisfy the given requirements,,"Describing the way familiar digital systems allow users to perform tasks, for example discussing how a family member could place an order online for something they cannot buy locally"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C05,Discuss how existing and student-created solutions satisfy the given requirements,,"Discussing how a digital solution meets the different needs of users, for example how maps help people to locate places in the community or interactive store directories help shoppers to find a particular store in a shopping centre"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C05,Discuss how existing and student-created solutions satisfy the given requirements,,"Making judgements on their digital solutions against the requirements, for example how high their friends score in the game they created, by determining whether they need to increase or decrease the speed or complexity of a game"
Levels 3 and 4,Creating Digital Solutions,,VC2TDI4C05,Discuss how existing and student-created solutions satisfy the given requirements,,"Reflecting on how the systems in the school help the school to operate, for example how a librarian keeps track of books borrowed"
