Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Science,Levels 3 and 4,Science Understanding,Chemical sciences,VC2S4U04,"Solids, liquids and gases have observable properties; adding or removing heat energy leads to a change of state between solids, liquids and gases",,"Observing the properties of substances and classifying the substances as solids (which hold their shape), liquids (which take the shape of their containers) or gases (which expand to fill the available space in a container)"
Science,Levels 3 and 4,Science Understanding,Chemical sciences,VC2S4U04,"Solids, liquids and gases have observable properties; adding or removing heat energy leads to a change of state between solids, liquids and gases",,"Investigating how changes of state in some materials used by Aboriginal and/or Torres Strait Islander Peoples are important for their use (e.g. beeswax and resins are heated to increase their malleability and subsequently used in the manufacture and repair of implements); to attach decorative materials to the hair, body and regalia; to waterproof items; and to improve the durability and longevity of such items"
Science,Levels 3 and 4,Science Understanding,Chemical sciences,VC2S4U04,"Solids, liquids and gases have observable properties; adding or removing heat energy leads to a change of state between solids, liquids and gases",,"Exploring how changes from solid to liquid and from liquid to solid can help in the recycling of materials such as glass, aluminium and plastics"
Science,Levels 3 and 4,Science Understanding,Chemical sciences,VC2S4U05,"The properties of natural and made materials, including fibres, metals, glass and plastics, influence their use and re-use",,"Exploring vocabulary for describing properties; observing different fibres, metals, glass and plastics; and using appropriate terms to describe, compare and contrast the materials’ properties"
Science,Levels 3 and 4,Science Understanding,Chemical sciences,VC2S4U05,"The properties of natural and made materials, including fibres, metals, glass and plastics, influence their use and re-use",,"Investigating familiar objects such as shoes, drink containers and backpacks, examining the combination of materials used to make them and suggesting reasons for those combinations based on properties of materials"
Science,Levels 3 and 4,Science Understanding,Chemical sciences,VC2S4U05,"The properties of natural and made materials, including fibres, metals, glass and plastics, influence their use and re-use",,"Considering how Aboriginal and/or Torres Strait Islander Peoples have used and continue to use materials, such as those used to make tools, clothes and shelter, for different purposes, based on a material’s properties"
Science,Levels 3 and 4,Science Understanding,Chemical sciences,VC2S4U05,"The properties of natural and made materials, including fibres, metals, glass and plastics, influence their use and re-use",,"Investigating how changes of state in some materials used by Aboriginal and/or Torres Strait Islander Peoples, such as beeswax and resins, are important for the materials’ uses"
Science,Levels 3 and 4,Science Understanding,Chemical sciences,VC2S4U05,"The properties of natural and made materials, including fibres, metals, glass and plastics, influence their use and re-use",,"Designing, building and testing an object or structure such as a tent, lunch box or bird-feeder for a specific purpose"
Science,Levels 3 and 4,Science Understanding,Chemical sciences,VC2S4U05,"The properties of natural and made materials, including fibres, metals, glass and plastics, influence their use and re-use",,"Investigating which materials can be recycled, and researching alternatives for materials such as single-use plastics"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U06,"Rocks, minerals and soils are important Earth resources and have observable properties that enable them to be used in a variety of ways",,"Examining different soils from local areas and using magnifying glasses to observe their non-living components, such as pebbles and sand, as well as living things such as plant matter, earthworms and insects, and describing ways that living things, including humans, depend on soils for things such as food production, habitats, and for storing and filtering water"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U06,"Rocks, minerals and soils are important Earth resources and have observable properties that enable them to be used in a variety of ways",,Recognising that minerals are the building blocks of rocks and that the different characteristics of rocks depend on the minerals within them
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U06,"Rocks, minerals and soils are important Earth resources and have observable properties that enable them to be used in a variety of ways",,"Exploring the school grounds or a local area and observing or collecting different types of rocks, and describing similarities or differences such as texture, colour, grain and crystal size"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U06,"Rocks, minerals and soils are important Earth resources and have observable properties that enable them to be used in a variety of ways",,"Identifying rocks as key components of built and natural environments and recognising uses of minerals, such as for gemstones in jewellery, graphite in pencils and table salt in food"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U06,"Rocks, minerals and soils are important Earth resources and have observable properties that enable them to be used in a variety of ways",,"Investigating Aboriginal and/or Torres Strait Islander Peoples’ use of different rock and mineral types and how they were and continue to be used, for example the use of igneous rocks for stone blades and sedimentary rocks for grindstones and in pigments"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U06,"Rocks, minerals and soils are important Earth resources and have observable properties that enable them to be used in a variety of ways",,"Investigating which rocks or minerals are quarried or mined locally or regionally, and how those resources are used"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U07,"Water is an important Earth resource that originates from various sources; water cycles through the environment by moving through the sky, landscape and ocean, and involves processes including precipitation, evaporation, transpiration, condensation, melting, freezing, crystallisation, infiltration and run-off",,"Comparing the distribution of salt water and fresh water on Earth, and recognising that only 2.5% of Earth’s water is fresh water, with only a little more than 1.2% of this fresh water available for use as surface water"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U07,"Water is an important Earth resource that originates from various sources; water cycles through the environment by moving through the sky, landscape and ocean, and involves processes including precipitation, evaporation, transpiration, condensation, melting, freezing, crystallisation, infiltration and run-off",,"Recognising that the land, sea and water are central to Aboriginal and Torres Strait Islander Peoples’ culture and spirituality and that connection to water includes the responsibility to care for water on Country and Place, particularly in remote areas where water can be scarce"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U07,"Water is an important Earth resource that originates from various sources; water cycles through the environment by moving through the sky, landscape and ocean, and involves processes including precipitation, evaporation, transpiration, condensation, melting, freezing, crystallisation, infiltration and run-off",,"Identifying sources of fresh water (such as rivers, lagoons, lakes, wetlands, groundwater, groundwater currents, aquifers, icebergs, glaciers, ice caps and ice fields) and local water sources and exploring how they change over time, such as rain puddles that evaporate, a local creek that flows faster after rain and a river system that dries out after drought"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U07,"Water is an important Earth resource that originates from various sources; water cycles through the environment by moving through the sky, landscape and ocean, and involves processes including precipitation, evaporation, transpiration, condensation, melting, freezing, crystallisation, infiltration and run-off",,"Exploring a game or simulation of the water cycle, identifying key processes and discussing representations of the water cycle"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U07,"Water is an important Earth resource that originates from various sources; water cycles through the environment by moving through the sky, landscape and ocean, and involves processes including precipitation, evaporation, transpiration, condensation, melting, freezing, crystallisation, infiltration and run-off",,"Identifying everyday examples of precipitation (rain and snow), evaporation (drying of wet washing or paint) and condensation of water (water droplets forming on a cold water bottle)"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U07,"Water is an important Earth resource that originates from various sources; water cycles through the environment by moving through the sky, landscape and ocean, and involves processes including precipitation, evaporation, transpiration, condensation, melting, freezing, crystallisation, infiltration and run-off",,Exploring where tap water comes from and predicting what happens to water that goes down a drain
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U07,"Water is an important Earth resource that originates from various sources; water cycles through the environment by moving through the sky, landscape and ocean, and involves processes including precipitation, evaporation, transpiration, condensation, melting, freezing, crystallisation, infiltration and run-off",,"Recognising that clouds are tiny water droplets suspended in air, observing a ‘cloud in a bottle’ demonstrated by a teacher and discussing what conditions are needed for clouds to form and for rain or snow to fall"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U08,"Weather events and climate have impacts on the land, air, water and living things; human activity can affect climate",,"Distinguishing between weather patterns over a week, and climate patterns over years, for a selected parameter such as temperature or rainfall"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U08,"Weather events and climate have impacts on the land, air, water and living things; human activity can affect climate",,"Comparing how human activities such as deforestation, agriculture, urbanisation and pollution can cause changes in weather and climate"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U08,"Weather events and climate have impacts on the land, air, water and living things; human activity can affect climate",,"Proposing strategies to reduce the effects of human activities such as deforestation, agriculture, urbanisation and pollution on climate"
Science,Levels 3 and 4,Science Understanding,Earth and space sciences,VC2S4U08,"Weather events and climate have impacts on the land, air, water and living things; human activity can affect climate",,"Researching how the Australian climate has changed during the time that people have been on the Australian continent and adjacent islands, including the most recent Ice Age, the Holocene and the Anthropocene, and analysing how people have responded to changing climate"
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U09,Heat energy can be generated from different sources; temperature changes may happen when heat is transferred from one object to another,,"Exploring how we sense heat, and identifying sources of heat such as the Sun, fire, electrical devices and geothermal springs"
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U09,Heat energy can be generated from different sources; temperature changes may happen when heat is transferred from one object to another,,"Recognising that temperature can be measured using a thermometer and, with assistance, measuring what happens when a cold object is placed in direct contact with a warm object, and proposing explanations"
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U09,Heat energy can be generated from different sources; temperature changes may happen when heat is transferred from one object to another,,Modelling the movement of heat from one object to another using drawing or role-play
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U09,Heat energy can be generated from different sources; temperature changes may happen when heat is transferred from one object to another,,"Investigating how well heat is transferred by different types of materials such as metals, plastics and ceramics, and identifying how materials are used to keep things hot or cold"
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U09,Heat energy can be generated from different sources; temperature changes may happen when heat is transferred from one object to another,,"Exploring how Aboriginal and/or Torres Strait Islander Peoples developed clothing from animal skins such as possum furs and kangaroo-skin cloaks, which trap heat close to the body and keep the wearer warm, and comparing the thermal properties of these materials with other natural fibres such as wool and cotton"
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U09,Heat energy can be generated from different sources; temperature changes may happen when heat is transferred from one object to another,,Investigating traditional fire-starting methods used by Aboriginal and/or Torres Strait Islander Peoples and their understandings of the transformation of energy
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U10,"Forces, including frictional, gravitational, electrostatic and magnetic, can be exerted by one object on another through direct contact or from a distance and affect the motion (speed and direction) of objects",,"Investigating different forces, for example the effect of magnets on other magnets and how a magnet does not need to touch an object for the magnetic forces to pull the object, or observing how the pushing force of a liquid enables some objects to float"
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U10,"Forces, including frictional, gravitational, electrostatic and magnetic, can be exerted by one object on another through direct contact or from a distance and affect the motion (speed and direction) of objects",,"Exploring the positive and negative effects of friction on everyday experiences, such as how friction causes objects to slow down and perhaps stop, for example examining shoe-sole design and identifying patterns in sole design and use related to friction"
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U10,"Forces, including frictional, gravitational, electrostatic and magnetic, can be exerted by one object on another through direct contact or from a distance and affect the motion (speed and direction) of objects",,Recognising that gravity is the force that pulls all objects towards the centre of Earth and that gravitational force acts on an object regardless of whether it is moving or not moving
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U10,"Forces, including frictional, gravitational, electrostatic and magnetic, can be exerted by one object on another through direct contact or from a distance and affect the motion (speed and direction) of objects",,"Watching a video of astronauts walking on the Moon or dropping objects on the Moon’s surface, and discussing the forces that are acting"
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U10,"Forces, including frictional, gravitational, electrostatic and magnetic, can be exerted by one object on another through direct contact or from a distance and affect the motion (speed and direction) of objects",,"Investigating the effect of forces on the movement of objects in Aboriginal and/or Torres Strait Islander Peoples’ traditional toys and games, for example seeing who can kick a ball made from possum fur or similar materials the highest through direct contact forces after the ball is dropped onto the foot using non-contact gravitational force (as in the game marngrook, which was played in western Victoria) and hitting a ball through direct contact with a bat crafted from a stick on a beach where the frictional force from the sand impacts the speed of the ball (as in the game kokan played by the Mabuiag People)"
Science,Levels 3 and 4,Science Understanding,Physical sciences,VC2S4U10,"Forces, including frictional, gravitational, electrostatic and magnetic, can be exerted by one object on another through direct contact or from a distance and affect the motion (speed and direction) of objects",,Exploring how force arrows can be used to represent the direction and magnitude of forces acting on an object
Science,Levels 3 and 4,Science Inquiry,Questioning and predicting,VC2S4I01,"Observations can be used as a basis for posing questions to identify patterns and relationships, and to predict the outcomes of investigations",,Posing questions to explore the relationship involving the distance between magnets and the way the magnets attract or repel each other
Science,Levels 3 and 4,Science Inquiry,Questioning and predicting,VC2S4I01,"Observations can be used as a basis for posing questions to identify patterns and relationships, and to predict the outcomes of investigations",,"Making predictions based on previous observations of potential changes about the mass of ice in a sealed container as the ice melts, such as predicting how quickly ice will melt at different ambient temperatures or predicting whether the mass of ice in the sealed container will change when the ice has melted"
Science,Levels 3 and 4,Science Inquiry,Questioning and predicting,VC2S4I01,"Observations can be used as a basis for posing questions to identify patterns and relationships, and to predict the outcomes of investigations",,Predicting which objects will reach the highest temperature when they are heated
Science,Levels 3 and 4,Science Inquiry,Questioning and predicting,VC2S4I01,"Observations can be used as a basis for posing questions to identify patterns and relationships, and to predict the outcomes of investigations",,"Predicting the effect on food chains when living things are removed from or die out in an area, based on current observations and discussion"
Science,Levels 3 and 4,Science Inquiry,Questioning and predicting,VC2S4I01,"Observations can be used as a basis for posing questions to identify patterns and relationships, and to predict the outcomes of investigations",,Posing questions about why some materials are used more often than others for particular products
Science,Levels 3 and 4,Science Inquiry,Questioning and predicting,VC2S4I01,"Observations can be used as a basis for posing questions to identify patterns and relationships, and to predict the outcomes of investigations",,"Posing questions about substances that are difficult to classify as solids, liquids or gases, such as toothpaste, slime, foam and hair gel"
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I02,"Scientific investigations to answer questions or test predictions can be planned and conducted using provided scaffolds, including identifying the attributes of fair tests, and considering the safe use of materials and equipment",,Using an investigation scaffold to plan and identify what to change and what to keep the same when identifying which type of shoe has the greatest or least friction
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I02,"Scientific investigations to answer questions or test predictions can be planned and conducted using provided scaffolds, including identifying the attributes of fair tests, and considering the safe use of materials and equipment",,Using a provided framework or graphic organiser to plan and identify what to change and what to keep the same when measuring if the mass of ice in a sealed container changes when melted
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I02,"Scientific investigations to answer questions or test predictions can be planned and conducted using provided scaffolds, including identifying the attributes of fair tests, and considering the safe use of materials and equipment",,"Predicting the interactions of forces in a game or toy design, and building and testing a prototype"
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I02,"Scientific investigations to answer questions or test predictions can be planned and conducted using provided scaffolds, including identifying the attributes of fair tests, and considering the safe use of materials and equipment",,"Using equipment and demonstrating safe behaviours at field sites when identifying animals in field locations using call or scat identification or pitfall traps, for example wearing personal safety equipment and clothing such as gloves when working with soil"
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I02,"Scientific investigations to answer questions or test predictions can be planned and conducted using provided scaffolds, including identifying the attributes of fair tests, and considering the safe use of materials and equipment",,"Consulting with the local Aboriginal and/or Torres Strait Islander community to guide the planning of scientific investigations, including safety considerations for field investigations"
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I02,"Scientific investigations to answer questions or test predictions can be planned and conducted using provided scaffolds, including identifying the attributes of fair tests, and considering the safe use of materials and equipment",,"Predicting effects of changing numbers of producers and consumers, and using a virtual or role-play food chain simulation to explore possible outcomes by running the simulation several times"
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I03,"Observations, including formal measurements, can be made and recorded by following procedures to use familiar scaled instruments and digital tools as appropriate",,"Using appropriate equipment to make and record observations, for example using digital cameras and audio- or video-recording devices to document the life cycle of a living thing or to compare observations of local water sources at different times of the day or on different days"
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I03,"Observations, including formal measurements, can be made and recorded by following procedures to use familiar scaled instruments and digital tools as appropriate",,Using familiar scaled instruments with appropriate increments such as thermometers and measuring cups to make readings of ice or water in insulated containers
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I03,"Observations, including formal measurements, can be made and recorded by following procedures to use familiar scaled instruments and digital tools as appropriate",,Rounding up or down when reading scaled instruments
Science,Levels 3 and 4,Science Inquiry,Planning and conducting,VC2S4I03,"Observations, including formal measurements, can be made and recorded by following procedures to use familiar scaled instruments and digital tools as appropriate",,"Collaboratively designing a table to record observations in the form of numerical data, written descriptions, drawings or photographs"
Science,Levels 3 and 4,Science Inquiry,"Processing, modelling and analysing",VC2S4I04,"Data and information can be organised and represented to identify patterns and simple relationships by constructing tables, graphs and visual or physical models",,Using graphic organisers to compare the properties of solids and liquids
Science,Levels 3 and 4,Science Inquiry,"Processing, modelling and analysing",VC2S4I04,"Data and information can be organised and represented to identify patterns and simple relationships by constructing tables, graphs and visual or physical models",,Using virtual or role-play food chain simulations to investigate effects of the changing numbers of producers or consumers in a habitat
Science,Levels 3 and 4,Science Inquiry,"Processing, modelling and analysing",VC2S4I04,"Data and information can be organised and represented to identify patterns and simple relationships by constructing tables, graphs and visual or physical models",,Constructing pictorial maps to illustrate the locations of different climates across Australia
Science,Levels 3 and 4,Science Inquiry,"Processing, modelling and analysing",VC2S4I04,"Data and information can be organised and represented to identify patterns and simple relationships by constructing tables, graphs and visual or physical models",,Constructing a table that compares the measured distances moved by an object over surfaces that have different frictional forces
Science,Levels 3 and 4,Science Inquiry,"Processing, modelling and analysing",VC2S4I04,"Data and information can be organised and represented to identify patterns and simple relationships by constructing tables, graphs and visual or physical models",,Constructing a column graph that records the properties of a range of natural and made materials
Science,Levels 3 and 4,Science Inquiry,"Processing, modelling and analysing",VC2S4I04,"Data and information can be organised and represented to identify patterns and simple relationships by constructing tables, graphs and visual or physical models",,Using column graphs to show melting time for ice in containers with different insulating layers
Science,Levels 3 and 4,Science Inquiry,Evaluating,VC2S4I05,"Findings can be compared to those of others, including, as appropriate, whether a test was fair or not, to enable conclusions to be drawn, and may lead to the identification of further questions for investigation",,Comparing findings from role-play or virtual investigations with peers and asking questions about factors that may have led to any differences in findings
Science,Levels 3 and 4,Science Inquiry,Evaluating,VC2S4I05,"Findings can be compared to those of others, including, as appropriate, whether a test was fair or not, to enable conclusions to be drawn, and may lead to the identification of further questions for investigation",,"Comparing findings, such as about best insulators, with those of others and asking further questions based on findings"
Science,Levels 3 and 4,Science Inquiry,Evaluating,VC2S4I05,"Findings can be compared to those of others, including, as appropriate, whether a test was fair or not, to enable conclusions to be drawn, and may lead to the identification of further questions for investigation",,"Discussing the use of different methods and conclusions when classifying substances that are difficult to classify, such as toothpaste, slime and hair gel"
Science,Levels 3 and 4,Science Inquiry,Evaluating,VC2S4I05,"Findings can be compared to those of others, including, as appropriate, whether a test was fair or not, to enable conclusions to be drawn, and may lead to the identification of further questions for investigation",,Comparing the findings of water-use surveys between each other’s homes and school to identify differences in methods and conclusions
Science,Levels 3 and 4,Science Inquiry,Evaluating,VC2S4I05,"Findings can be compared to those of others, including, as appropriate, whether a test was fair or not, to enable conclusions to be drawn, and may lead to the identification of further questions for investigation",,"Developing a checklist to ensure that an investigation design is fair, and using the checklist to evaluate the investigation of a peer"
Science,Levels 3 and 4,Science Inquiry,Evaluating,VC2S4I05,"Findings can be compared to those of others, including, as appropriate, whether a test was fair or not, to enable conclusions to be drawn, and may lead to the identification of further questions for investigation",,Determining how a method can be modified to be more fair
Science,Levels 3 and 4,Science Inquiry,Communicating,VC2S4I06,"Observations, findings and ideas can be communicated for an identified purpose and audience by using scientific vocabulary and digital tools as appropriate",,"Representing heat transfer using diagrams, digital drawings, arrows or labels that include scientific vocabulary"
Science,Levels 3 and 4,Science Inquiry,Communicating,VC2S4I06,"Observations, findings and ideas can be communicated for an identified purpose and audience by using scientific vocabulary and digital tools as appropriate",,"Discussing how to communicate scientific findings, for example presenting their results from their investigations of the properties of solids, liquids and gases to share their predictions, methods, results and conclusions with their peers by writing simple reports, producing collages or drawings that represent examples and properties of solids, liquids and gases, or creating a story that involves characters made from different states of matter, for example a character made of water who can turn into ice or steam depending on the situation"
Science,Levels 3 and 4,Science Inquiry,Communicating,VC2S4I06,"Observations, findings and ideas can be communicated for an identified purpose and audience by using scientific vocabulary and digital tools as appropriate",,Constructing an advertisement for a particular audience that describes why a high-friction surface is appropriate as flooring
Science,Levels 3 and 4,Science Inquiry,Communicating,VC2S4I06,"Observations, findings and ideas can be communicated for an identified purpose and audience by using scientific vocabulary and digital tools as appropriate",,"Writing a life-cycle story from the perspective of a living thing, including appropriate scientific terms for life stages"
Science,Levels 3 and 4,Science Inquiry,Communicating,VC2S4I06,"Observations, findings and ideas can be communicated for an identified purpose and audience by using scientific vocabulary and digital tools as appropriate",,"Using digital tools to create a poster, song, slideshow or performance to illustrate the causes of soil erosion"
