Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
English,Level 7,Language,Language for expressing and developing ideas,VC2E7LA08,"Explore the role of vocabulary in building specialist and technical knowledge, including terms that have both everyday and technical meanings",,"Recognising vocabulary used to represent high-utility, abstract academic concepts, for example ‘factor’, ‘hypothesise’, ‘issue’ and ‘critique’"
English,Level 7,Language,Language for expressing and developing ideas,VC2E7LA08,"Explore the role of vocabulary in building specialist and technical knowledge, including terms that have both everyday and technical meanings",,"Identifying vocabulary used to write about a topic; for example, using terms for poetic devices and words to explain the effects of the devices in poems"
English,Level 7,Language,Language for expressing and developing ideas,VC2E7LA09,Understand the use of punctuation including colons and brackets to support meaning,,Examining the impact of information added to sentences when colons and brackets are used
English,Level 7,Literature,Literature and contexts,VC2E7LE01,"Identify and explore ideas, points of view, characters, events and/or issues in literary texts, drawn from different historical, cultural and/or social contexts by Aboriginal and Torres Strait Islander authors and a wide range of Australian and world authors",,Exploring ideas about heroism in literary texts by a wide range of world authors
English,Level 7,Literature,Literature and contexts,VC2E7LE01,"Identify and explore ideas, points of view, characters, events and/or issues in literary texts, drawn from different historical, cultural and/or social contexts by Aboriginal and Torres Strait Islander authors and a wide range of Australian and world authors",,Discussing the similarities and differences in character representations in film adaptations of novels and plays
English,Level 7,Literature,Literature and contexts,VC2E7LE01,"Identify and explore ideas, points of view, characters, events and/or issues in literary texts, drawn from different historical, cultural and/or social contexts by Aboriginal and Torres Strait Islander authors and a wide range of Australian and world authors",,Investigating representations of characters and events in literary texts by Aboriginal and Torres Strait Islander Peoples
English,Level 7,Literature,Literature and contexts,VC2E7LE01,"Identify and explore ideas, points of view, characters, events and/or issues in literary texts, drawn from different historical, cultural and/or social contexts by Aboriginal and Torres Strait Islander authors and a wide range of Australian and world authors",,Exploring depictions of the city or the bush in Australian poems and short stories from different eras
English,Level 7,Literature,Engaging with and responding to literature,VC2E7LE02,"Develop an opinion about characters, settings and events in literary texts, identifying areas of agreement and difference with others’ opinions and justifying a response",,"Establishing forums and criteria for discussing the relative merits of characters, settings and events in literary texts"
English,Level 7,Literature,Engaging with and responding to literature,VC2E7LE02,"Develop an opinion about characters, settings and events in literary texts, identifying areas of agreement and difference with others’ opinions and justifying a response",,"Comparing personal opinions on texts and justifying responses in discussions, which may include referencing behaviours such as integrity and loyalty"
English,Level 7,Literature,Engaging with and responding to literature,VC2E7LE03,"Explore the ways that literary devices and language features, such as dialogue, and still and moving images are used to create character, and to influence emotions and opinions in a range of literary texts",,Comparing the representation of a character’s appearance in a novel and film version of the same text
English,Level 7,Literature,Engaging with and responding to literature,VC2E7LE03,"Explore the ways that literary devices and language features, such as dialogue, and still and moving images are used to create character, and to influence emotions and opinions in a range of literary texts",,Explaining the impact and significance of language features in a text
English,Level 7,Literature,Examining literature,VC2E7LE04,"Identify and explain the ways that characters, settings and events combine to create meaning in literary texts",,"Analysing and explaining the structure and features of short stories, discussing the purposes and appeal of different authorial choices for structure"
English,Level 7,Literature,Examining literature,VC2E7LE04,"Identify and explain the ways that characters, settings and events combine to create meaning in literary texts",,"Exploring traditional stories from Asia and discussing their features, for example use of the oral mode, visual elements and verse to convey the narrative"
English,Level 7,Literature,Examining literature,VC2E7LE05,"Identify and explain how literary devices create layers of meaning and aesthetic qualities in literary texts, including poetry",,"Explaining the sound and rhythm of poetry using metalanguage (for example, ‘end and internal rhyme’, ‘metre’ and ‘alliteration’) and discussing how layers of meaning are created"
English,Level 7,Literature,Examining literature,VC2E7LE05,"Identify and explain how literary devices create layers of meaning and aesthetic qualities in literary texts, including poetry",,"Viewing or reading Aboriginal and Torres Strait Islander films, plays and poetry, and explaining the layers of meaning created by imagery"
English,Level 7,Literature,Examining literature,VC2E7LE05,"Identify and explain how literary devices create layers of meaning and aesthetic qualities in literary texts, including poetry",,Determining criteria for evaluating the aesthetic value of a literary text and sharing opinions
English,Level 7,Literature,Examining literature,VC2E7LE05,"Identify and explain how literary devices create layers of meaning and aesthetic qualities in literary texts, including poetry",,"Comparing a film adaptation of a literary text using specific language for naming the text structure, literary devices and language features of film and novels, and sharing opinions about the aesthetic and social value of each"
English,Level 7,Literature,Creating literature,VC2E7LE06,Create texts that experiment with literary language features and devices encountered in texts,,Using aspects of texts in imaginative recreations such as re-situating a character from a text into a new situation
English,Level 7,Literature,Creating literature,VC2E7LE06,Create texts that experiment with literary language features and devices encountered in texts,,"Creating a prequel using an imagined series of life events of a character, presented as a series of flashbacks in a scripted monologue"
English,Level 7,Literature,Creating literature,VC2E7LE06,Create texts that experiment with literary language features and devices encountered in texts,,"Creating chapters for an autobiography, short story or diary"
English,Level 7,Literature,Creating literature,VC2E7LE06,Create texts that experiment with literary language features and devices encountered in texts,,"Experimenting with different narrative structures such as the epistolary form, flashback and multiple narrators"
English,Level 7,Literature,Creating literature,VC2E7LE06,Create texts that experiment with literary language features and devices encountered in texts,,"Experimenting with imagery, sentence variation, metaphor and word choice when creating a literary text"
English,Level 7,Literature,Creating literature,VC2E7LE06,Create texts that experiment with literary language features and devices encountered in texts,,"Transforming familiar print narratives into short video or film narratives, drawing on knowledge of the type of text and possible adaptations to setting for a new mode"
English,Level 7,Literacy,Interacting with others,VC2E7LY01,"Use interaction skills when discussing ideas and information, including evaluations of the features of texts",,"Participating in pair, group, class, school and/or community speaking and listening situations, including informal conversations, discussions, debates and presentations"
English,Level 7,Literacy,Interacting with others,VC2E7LY01,"Use interaction skills when discussing ideas and information, including evaluations of the features of texts",,"Using effective strategies for dialogue and discussion in a range of formal and informal contexts, including speaking clearly and coherently and for an appropriate length of time, clarifying and rephrasing comments of others"
English,Level 7,Literacy,Interacting with others,VC2E7LY01,"Use interaction skills when discussing ideas and information, including evaluations of the features of texts",,Identifying key evidence supporting an argument in a discussion between 2 speakers
English,Level 7,Literacy,Interacting with others,VC2E7LY01,"Use interaction skills when discussing ideas and information, including evaluations of the features of texts",,"Choosing vocabulary and sentence structures for purposes and audiences, adapting language choices to meet the perceived audience needs"
English,Level 7,Literacy,Interacting with others,VC2E7LY01,"Use interaction skills when discussing ideas and information, including evaluations of the features of texts",,Ensuring that ways of communicating for particular audiences are acknowledged
English,Level 7,Literacy,Interacting with others,VC2E7LY02,"Deliver structured spoken texts for a specific purpose and audience, employing formal language and using appropriate features of voice and multimodal or digital elements",,"Selecting features of voice (such as tone, volume, pitch and pace) for different audiences and purposes, recognising the effects these have on audience understanding and engagement"
English,Level 7,Literacy,Interacting with others,VC2E7LY02,"Deliver structured spoken texts for a specific purpose and audience, employing formal language and using appropriate features of voice and multimodal or digital elements",,Sharing feedback with a peer while planning and rehearsing a presentation
English,Level 7,Literacy,Word knowledge,VC2E7LY03,"Understand how to use spelling rules, base words, suffixes, prefixes, spelling patterns and word origins (etymology), including Greek and Latin roots, to learn new words and how to spell them",,Content description does not require elaboration.
English,Level 7,Literacy,Texts in context,VC2E7LY04,"Explain the effect of current technology on reading, creating and responding to texts, including media texts",,"Investigating the influence of communicative technologies such as SMS, email and GIFs on written language"
English,Level 7,Literacy,Texts in context,VC2E7LY04,"Explain the effect of current technology on reading, creating and responding to texts, including media texts",,Analysing the impact of interactive elements of digital texts on texts such as magazines read in a digital form
English,Level 7,Literacy,Texts in context,VC2E7LY04,"Explain the effect of current technology on reading, creating and responding to texts, including media texts",,Identifying changes in topics considered to be newsworthy as a result of technological change
English,Level 7,Literacy,"Analysing, interpreting and evaluating",VC2E7LY05,Analyse the ways in which language features shape meaning and vary according to audience and purpose,,"Explaining the relationship between language features, and audience and purpose, such as identifying which group would be the most likely target audience for the information in an advertisement and justifying why"
English,Level 7,Literacy,"Analysing, interpreting and evaluating",VC2E7LY05,Analyse the ways in which language features shape meaning and vary according to audience and purpose,,"Examining depictions of the histories and cultures of Aboriginal and Torres Strait Islander Peoples, discussing language features that shape meaning"
English,Level 7,Literacy,"Analysing, interpreting and evaluating",VC2E7LY06,"Explain the structure of ideas such as the use of taxonomies, cause and effect, extended metaphors and chronology",,Identifying cause and effect in explanations and how these are used to convince an audience of a course of action
English,Level 7,Literacy,"Analysing, interpreting and evaluating",VC2E7LY07,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to analyse and summarise information and ideas",,Comparing the presentation of ideas in formal and informal speeches and determining the reasons for the differences
English,Level 7,Literacy,"Analysing, interpreting and evaluating",VC2E7LY07,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to analyse and summarise information and ideas",,"Analysing visual features including choice of image, colour, composition and font on a book cover when predicting the tone of a text"
English,Level 7,Literacy,"Analysing, interpreting and evaluating",VC2E7LY07,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to analyse and summarise information and ideas",,Determining and summarising the key idea(s) of paragraphs and chapters in an extended text
English,Level 7,Literacy,Creating texts,VC2E7LY08,"Create different types of texts, written and spoken, selecting aspects of subject matter and particular language and print, multimodal and/or digital elements to convey information and ideas to a specific audience",,"Compiling a portfolio of texts in a range of modes related to a particular concept, purpose or audience, for example a class anthology of poems or stories"
English,Level 7,Literacy,Creating texts,VC2E7LY08,"Create different types of texts, written and spoken, selecting aspects of subject matter and particular language and print, multimodal and/or digital elements to convey information and ideas to a specific audience",,Monitoring ideas developed at each stage of creating a presentation in a blog or journal
English,Level 7,Literacy,Creating texts,VC2E7LY08,"Create different types of texts, written and spoken, selecting aspects of subject matter and particular language and print, multimodal and/or digital elements to convey information and ideas to a specific audience",,"Preparing a presentation combining print, visual and audio elements to explore and interpret ideas, drawing on knowledge and research about ideas and opinions different from their own"
English,Level 7,Literacy,Creating texts,VC2E7LY08,"Create different types of texts, written and spoken, selecting aspects of subject matter and particular language and print, multimodal and/or digital elements to convey information and ideas to a specific audience",,"Using appropriate text conventions to create scripts for interviews, presentations, advertisements, radio segments, podcasts, digital and online reflections, including vlogs"
English,Level 7,Literacy,Creating texts,VC2E7LY09,"Review and edit their own texts and the texts of others by removing repetition, refining ideas, reordering sentences and adding or substituting words for impact and coherence, and reflect on these processes",,"Editing for meaning by removing unnecessary repetition, reordering sentences and varying sentence structures to refine ideas, adding or substituting words for impact, and reviewing accuracy of grammar, spelling and punctuation"
English,Level 7,Literacy,Creating texts,VC2E7LY09,"Review and edit their own texts and the texts of others by removing repetition, refining ideas, reordering sentences and adding or substituting words for impact and coherence, and reflect on these processes",,"Editing texts collaboratively on a tracked, word-processed document"
