Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K12,"Different types of landscapes, their distinctive landform features and their distribution in Australia",,"Comparing the distribution of Australia’s distinctive landscapes with distinctive landscapes in another country; for example, comparing grasslands in Arnhem Land in northern Australia to grasslands in Mongolia, or comparing tropical rainforests in northern Australia to forests in Laos and Cambodia"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K13,"The spiritual, aesthetic and cultural value of landscapes and landforms for people, including Aboriginal and Torres Strait Islander Peoples",,"Investigating stories in Aboriginal and Torres Strait Islander cultures and histories that explain the formation of landforms, such as stories from the Dreaming"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K13,"The spiritual, aesthetic and cultural value of landscapes and landforms for people, including Aboriginal and Torres Strait Islander Peoples",,"Exploring the multilayered meanings (material, cultural and spiritual) of landscapes and landforms for Aboriginal and Torres Strait Islander Peoples that give meaning to Country and Place"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K13,"The spiritual, aesthetic and cultural value of landscapes and landforms for people, including Aboriginal and Torres Strait Islander Peoples",,"Identifying the ways people value significant landscapes in Japan and China, such as Mount Fuji and the Yellow Mountains, and describing what makes them significant"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K13,"The spiritual, aesthetic and cultural value of landscapes and landforms for people, including Aboriginal and Torres Strait Islander Peoples",,"Discussing the representation of landscapes and landforms in literature, music, film and art"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K13,"The spiritual, aesthetic and cultural value of landscapes and landforms for people, including Aboriginal and Torres Strait Islander Peoples",,"Explaining the significance of a landform important to Aboriginal and Torres Strait Islander Peoples, for example the names, meanings and significance of the Three Sisters in the Blue Mountains, New South Wales; the Budj Bim Cultural Landscape within Gunditjmara Country; and the Uluru–Kata Tjuta National Park in the Northern Territory"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K13,"The spiritual, aesthetic and cultural value of landscapes and landforms for people, including Aboriginal and Torres Strait Islander Peoples",,Explaining the formation of a landform with reference to the special connections Aboriginal and Torres Strait Islander Peoples have to Country and Place
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K13,"The spiritual, aesthetic and cultural value of landscapes and landforms for people, including Aboriginal and Torres Strait Islander Peoples",,"Investigating the role of landscapes and landforms in tourism, for example the Alps in Switzerland or Uluru and the Great Barrier Reef in Australia"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K14,"Geomorphological processes that produce landforms, including a study of a local landform",,"Explaining the diversity of landscapes, such as wetlands, grasslands, forests, and cold and hot deserts, and landforms at the national scale, for example mountains – Himalayan Mountains, Nepal; grasslands – the Steppe, Central Asia; forests – Daintree, Queensland; and hot deserts – Gobi, China"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K14,"Geomorphological processes that produce landforms, including a study of a local landform",,"Identifying the processes that produce landforms, such as folding, faulting, volcanism, physical and chemical weathering, erosion by water and wind, and transportation and deposition"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K14,"Geomorphological processes that produce landforms, including a study of a local landform",,"Explaining how tectonics, volcanism, folding, faulting, chemical weathering and physical weathering such as erosion, transportation and deposition shape places, for example folding – MacDonnell Ranges, Northern Territory; faulting – Great Sumatran Fault (Semangko Fault), Indonesia; and volcanism – Krakatoa, Indonesia"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K14,"Geomorphological processes that produce landforms, including a study of a local landform",,"Explaining the impacts of erosion, transportation and deposition of water and wind on a selected landform at the local scale, for example K’gari (formerly Fraser Island), Queensland, formed by wind, waves and ocean currents; and the Twelve Apostles, Victoria, formed by erosion, tides and ocean currents"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K14,"Geomorphological processes that produce landforms, including a study of a local landform",,Interpreting cross-sections and determining the shape of the local landform from contour maps such as those provided by Vicmap Topographic Maps
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K14,"Geomorphological processes that produce landforms, including a study of a local landform",,Researching the geological processes that have produced a chosen landform
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K15,"The human causes of landform change and ways of managing it, including a study of a local landform",,"Examining the impacts of human activities (such as farming, recreation, tourism, mining, river regulation, introduced plants and animals, and urban development) on a local landform"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K15,"The human causes of landform change and ways of managing it, including a study of a local landform",,"Identifying the interconnections and impacts of erosion and sedimentation produced by human activities on the quality of the environment, for example the impacts of overuse of tourist tracks in bushland or the impacts of land-clearing for the production of palm oil in Indonesia and Malaysia"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K15,"The human causes of landform change and ways of managing it, including a study of a local landform",,"Explaining the interconnections and impacts of mining, quarrying and urban development on the quality of the environment, for example the interconnections of the quality of the environment and uranium mining in Kakadu, urban development in Singapore or the extension of land area in Tokyo Bay"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K15,"The human causes of landform change and ways of managing it, including a study of a local landform",,"Explaining the impacts of river regulation, including dams, locks, channel straightening and drains, on the quality of riverine and wetland environments, for example the impacts of the Three Gorges Dam on the Yangtze River in China, or dams and weirs on the Murray–Darling river system"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K15,"The human causes of landform change and ways of managing it, including a study of a local landform",,"Developing a proposal for the future of a local landform that involves the views of diverse groups with an interest in its use or protection, including Traditional Owners"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K15,"The human causes of landform change and ways of managing it, including a study of a local landform",,Identifying the contribution of Aboriginal and Torres Strait Islander Peoples’ culture and knowledge in the use and management of landforms
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K16,"The causes of, impacts of and responses to a geomorphological hazard",,"Investigating the causes and spatial distribution of a geomorphological hazard (such as a volcanic eruption, earthquake, tsunami, landslide or avalanche) in Australia and other regions"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K16,"The causes of, impacts of and responses to a geomorphological hazard",,Discussing the extent to which human alteration of environments has contributed to the occurrence and impacts of a geomorphological hazard
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K16,"The causes of, impacts of and responses to a geomorphological hazard",,"Describing how the impacts of geomorphological hazards on people and places are influenced by social, cultural and economic factors, such as where people choose to live, poverty and lack of resources to prepare and respond"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K16,"The causes of, impacts of and responses to a geomorphological hazard",,"Researching how the application of the principles of prevention, preparedness, response and recovery minimises the harmful impacts of geomorphological hazards"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K17,How interconnection and change can be used to understand environmental phenomena,,"Describing how change in one element in an environmental system produces changes in other elements, and understanding that these may be at a different time, in a different place and at a different scale to the initial change"
Levels 7 and 8,Geographical Knowledge and Understanding,Landforms and landscapes,VC2HG8K17,How interconnection and change can be used to understand environmental phenomena,,Explaining how landforms are produced by geomorphological processes that are sequences of cause-and-effect interconnections
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K18,"Causes and patterns of urbanisation in urbanising countries, and its environmental, economic and social impacts, including a study of Indonesia or the United States of America, or China or India",,Investigating the causes of urbanisation and conceptualising it as a process
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K18,"Causes and patterns of urbanisation in urbanising countries, and its environmental, economic and social impacts, including a study of Indonesia or the United States of America, or China or India",,Examining the positive and negative impacts of urbanisation on the environments and populations of cities
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K18,"Causes and patterns of urbanisation in urbanising countries, and its environmental, economic and social impacts, including a study of Indonesia or the United States of America, or China or India",,"Evaluating the impacts of urbanisation on rural areas, as caused by outmigration, return migration, remittances and flows of information"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K18,"Causes and patterns of urbanisation in urbanising countries, and its environmental, economic and social impacts, including a study of Indonesia or the United States of America, or China or India",,Examining how urbanisation is both a consequence and a cause of economic and social change within a nation
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K18,"Causes and patterns of urbanisation in urbanising countries, and its environmental, economic and social impacts, including a study of Indonesia or the United States of America, or China or India",,"Explaining the difference between urban growth and urbanisation, and how push-pull forces contribute to internal and international population movements and increase the size of urban areas"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K18,"Causes and patterns of urbanisation in urbanising countries, and its environmental, economic and social impacts, including a study of Indonesia or the United States of America, or China or India",,"Distinguishing between large cities and the rise of megacities at the national scale, including the growth of large capital cities in Australia; Los Angeles as a megacity; or Boston–Washington as an urban corridor in the United States of America"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K18,"Causes and patterns of urbanisation in urbanising countries, and its environmental, economic and social impacts, including a study of Indonesia or the United States of America, or China or India",,"Explaining how urbanisation can positively or negatively impact the quality of the environment, for example through increases in carbon emissions or increases in water consumption"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K19,"Patterns of international and internal migration in Australia and China and/or other countries, and their impacts on urban population growth",,"Identifying and explaining the main types and patterns of internal and international migration, such as permanent migration, temporary labour migration, student migration, forced migration (including refugees, illegal migrants and illegally trafficked people) and circular migration"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K19,"Patterns of international and internal migration in Australia and China and/or other countries, and their impacts on urban population growth",,"Explaining changing influences on migration over time, for example chain migration related to connection to family, employment, education or health, and circular migration involving short-term mobility related to visits to family or for a cultural event"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K19,"Patterns of international and internal migration in Australia and China and/or other countries, and their impacts on urban population growth",,Identifying and explaining the patterns of temporary internal migration and permanent internal migration in China and the impacts on the places of origin and destination
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K19,"Patterns of international and internal migration in Australia and China and/or other countries, and their impacts on urban population growth",,Identifying the contributions of internal migration and international migration to the growth of Australia’s and China’s major cities
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K19,"Patterns of international and internal migration in Australia and China and/or other countries, and their impacts on urban population growth",,Exploring the issues faced by migrant workers in China’s cities
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K19,"Patterns of international and internal migration in Australia and China and/or other countries, and their impacts on urban population growth",,Investigating the location of migrant groups in Australia
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K19,"Patterns of international and internal migration in Australia and China and/or other countries, and their impacts on urban population growth",,Comparing the impacts of resource development on employment growth in both resource regions and cities in Australia
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K20,"The comparison of urban patterns in highly urbanised countries, including a comparison of Australia and another country",,"Representing the location of urban settlements in Australia and the United States of America, identifying similarities and differences in the distribution of urban settlements"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K20,"The comparison of urban patterns in highly urbanised countries, including a comparison of Australia and another country",,"Examining the causes of urban concentration in Australia, for example the history of European settlement, migration, the export orientation of the economy, the centralisation of state governments, environmental constraints and the shape of transport networks"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K20,"The comparison of urban patterns in highly urbanised countries, including a comparison of Australia and another country",,"Identifying differences in urban concentration and the size distribution of urban settlements in Australia and the United States of America, and evaluating the causes of these differences, for example environmental limitations, the duration of European colonisation, the number of states, the centralisation of state governments and the shape of transport networks"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K20,"The comparison of urban patterns in highly urbanised countries, including a comparison of Australia and another country",,"Discussing the environmental, economic, social and political consequences of Australia’s high level of urban concentration"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K21,"Strategies and responses to manage and improve the liveability and environmental sustainability of Australia’s cities, and to adapt to climate change",,Examining forecasts of the size of Australia’s major cities and regional urban centres and discussing the implications for their environmental sustainability and liveability
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K21,"Strategies and responses to manage and improve the liveability and environmental sustainability of Australia’s cities, and to adapt to climate change",,"Examining a strategy used by local, state or national governments to manage projected population growth in one of Australia’s cities or regional urban centres, and identifying implications for sustainability (environmental, economic and social factors) and liveability"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K21,"Strategies and responses to manage and improve the liveability and environmental sustainability of Australia’s cities, and to adapt to climate change",,Examining where climate change is forecast to have the most effect on Australia’s cities and investigating how these places can adapt
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K21,"Strategies and responses to manage and improve the liveability and environmental sustainability of Australia’s cities, and to adapt to climate change",,"Investigating a strategy to improve the liveability and/or environmental sustainability of Australia’s major cities that applies one or more of the geographical concepts, for example a spatial strategy for where things are located, an interconnection strategy to address transportation or an environmental strategy for urban greening"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K21,"Strategies and responses to manage and improve the liveability and environmental sustainability of Australia’s cities, and to adapt to climate change",,"Exploring the arguments for and against a more balanced distribution of the urban population of Australia, including an assessment of how to decentralise the population, using Canberra as one example"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K21,"Strategies and responses to manage and improve the liveability and environmental sustainability of Australia’s cities, and to adapt to climate change",,"Generating ideas for a strategy for a more balanced distribution of urban population, such as decentralisation, using Canberra as an example"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K22,"How space, place, interconnection, change and sustainability can be applied to understand the process of urbanisation, and its impacts on places",,"Explaining why urbanisation is a spatial process by identifying the interconnections between its components, for example connections between sustainability and urban settlement and ensuring that urban settlement is adapting to climate change"
Levels 7 and 8,Geographical Knowledge and Understanding,Changing nations,VC2HG8K22,"How space, place, interconnection, change and sustainability can be applied to understand the process of urbanisation, and its impacts on places",,"Identifying the impacts of rural–urban migration on the places migrants leave and the places they relocate to, for example the impacts of internal migration in Australia and/or China and external migration to and from Australia and/or China"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S01,"Develop questions for a geographical inquiry related to a phenomenon, issue or challenge",,"Developing geographical questions to investigate why a geographical phenomenon has changed or a challenge may arise, such as competing uses of water in a region, improving liveability of students’ neighbourhoods, measuring the liveability of a place and the factors affecting the liveability of a place, managing ecotourism at a local landform site, or the provision of public housing in growing urban places"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S01,"Develop questions for a geographical inquiry related to a phenomenon, issue or challenge",,"Planning an investigation of a geographical phenomenon, issue or challenge being studied, at a range of scales, using digital planning tools; for example, analysing statistics on variation in water quantity and quality over time in Central Australia, or using fieldwork to survey perceptions of the liveability of a local place or how geomorphological processes produce significant landforms at the local scale or the causes and consequences of urbanisation at the national scale"
