Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K04,"The functions of vegetation in the environment and the characteristics, spatial distribution and location of the main types of vegetation in Australia and the world, such as forest, woodland, savannah, grassland and desert, including the uses of vegetation by Aboriginal and Torres Strait Islander Peoples",,Describing and explaining the spatial distribution of vegetation in the local place
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K04,"The functions of vegetation in the environment and the characteristics, spatial distribution and location of the main types of vegetation in Australia and the world, such as forest, woodland, savannah, grassland and desert, including the uses of vegetation by Aboriginal and Torres Strait Islander Peoples",,"Investigating factors other than climate (such as soils, aspect and slope) that might influence the vegetation of a place"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K04,"The functions of vegetation in the environment and the characteristics, spatial distribution and location of the main types of vegetation in Australia and the world, such as forest, woodland, savannah, grassland and desert, including the uses of vegetation by Aboriginal and Torres Strait Islander Peoples",,"Investigating the uses of native vegetation in the local area by Aboriginal and Torres Strait Islander Peoples, for example as a source of food or for building materials, medicine, tools and weapons"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K05,"The major geographical divisions of the world (including the equator, tropics, poles, hemispheres, continents and oceans) and how these are represented by using compass directions and different map projections",,Investigating the definition of a continent and discussing how many continents there are
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K05,"The major geographical divisions of the world (including the equator, tropics, poles, hemispheres, continents and oceans) and how these are represented by using compass directions and different map projections",,"Using a globe to locate the continents, oceans, equator, North Pole and South Pole, tropics and hemispheres, and labelling them on an outline map"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K05,"The major geographical divisions of the world (including the equator, tropics, poles, hemispheres, continents and oceans) and how these are represented by using compass directions and different map projections",,"Comparing different map projections of the world to understand how portraying the round world on flat paper produces distortions in areal size, shape, direction and distance"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K05,"The major geographical divisions of the world (including the equator, tropics, poles, hemispheres, continents and oceans) and how these are represented by using compass directions and different map projections",,"Identifying the tropical, temperate and polar zones of the world and labelling them on an outline map"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K05,"The major geographical divisions of the world (including the equator, tropics, poles, hemispheres, continents and oceans) and how these are represented by using compass directions and different map projections",,"Using the terms ‘north’, ‘south’, ‘east’ and ‘west’ to describe direction, such as describing the direction for landmarks in and around the school"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K06,"Climate and the characteristics and location of the main climatic types in Australia and the world, such as the temperate, Mediterranean and arid climates",,"Identifying the difference between climate and weather, and understanding climate as the long-term average pattern of seasonal weather in a specific place"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K06,"Climate and the characteristics and location of the main climatic types in Australia and the world, such as the temperate, Mediterranean and arid climates",,"Identifying and locating examples of the main types of climates in Australia and the world, such as equatorial, tropical, arid, semi-arid, temperate and Mediterranean"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K06,"Climate and the characteristics and location of the main climatic types in Australia and the world, such as the temperate, Mediterranean and arid climates",,"Identifying a place with a different climate to their own, describing how its climate is different and discussing what it would be like to live in that place"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K06,"Climate and the characteristics and location of the main climatic types in Australia and the world, such as the temperate, Mediterranean and arid climates",,Describing and explaining the spatial distribution of world climates by considering the relationship between world climates and topography and world climates and latitude
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K06,"Climate and the characteristics and location of the main climatic types in Australia and the world, such as the temperate, Mediterranean and arid climates",,"Comparing the climate of their place with the climate of another place located at the same latitude south or north of the equator as their place, and explaining any differences"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K07,The interconnection between the characteristics of the major types of vegetation and global climate,,"Explaining the relationship between maps of global climate and global vegetation – that is, the interconnection between global climate and global vegetation – and discussing what elements of the environment, other than climate, might influence the type of vegetation in a place, such as soils, drainage, slope, elevation and aspect"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K07,The interconnection between the characteristics of the major types of vegetation and global climate,,Understanding in simple terms why temperatures decrease with increasing latitude and altitude and the effect on vegetation
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K08,"The similarities and differences between places in Australia and neighbouring countries in terms of their natural, managed and constructed features",,"Identifying and locating examples of the main climate types in Australia and neighbouring countries (e.g. equatorial, tropical, arid, semi-arid, temperate) and the features of those climate types and their impact on other natural features"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K08,"The similarities and differences between places in Australia and neighbouring countries in terms of their natural, managed and constructed features",,"Identifying and describing the similarities and differences of the natural features in places in Australia and places in neighbouring countries, such as Indonesia and Pacific Island nations, for example the similarities and differences in rocks, landforms, bodies of water, climate, soils, natural vegetation and animal life"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K08,"The similarities and differences between places in Australia and neighbouring countries in terms of their natural, managed and constructed features",,Investigating differences in the types of housing that people use in different climates and environments
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K08,"The similarities and differences between places in Australia and neighbouring countries in terms of their natural, managed and constructed features",,"Exploring different types of settlement and classifying them into hierarchical categories, such as isolated dwellings, outstations, villages, towns, regional centres and large cities"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K08,"The similarities and differences between places in Australia and neighbouring countries in terms of their natural, managed and constructed features",,"Choosing a place in a neighbouring country, such as Indonesia or a Pacific Island nation, to compare with a place in Australia in terms of managed and constructed features, to explore the reasons for similarities and differences"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K09,Sustainability and its application to the use of natural resources and the management of waste,,"Understanding how the environment supports their lives as a source of materials and a sink for waste, and how sustainability means the maintenance of these functions into the future"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K09,Sustainability and its application to the use of natural resources and the management of waste,,Understanding that the sustainability of a renewable resource depends on it not being used faster than it can be renewed
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K09,Sustainability and its application to the use of natural resources and the management of waste,,"Understanding that the sustainability of waste disposal depends on biodegradable waste not being added to the environment faster than it can be broken down and on non-biodegradable waste not being added to the environment at levels that are harmful to human, animal or plant life"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K09,Sustainability and its application to the use of natural resources and the management of waste,,"Investigating where a specific renewable natural resource comes from and the different ways in which its use and disposal can be made sustainable; for example, the use of water resources can be made more sustainable by reducing consumption or recycling wastewater"
Levels 3 and 4,Geographical Knowledge and Understanding,Diversity of places and environments,VC2HG4K09,Sustainability and its application to the use of natural resources and the management of waste,,"Exploring how some resources are used and managed in sustainable and non-sustainable ways; for example, auditing use of renewable and non-renewable resources in the classroom, investigating recycling and waste disposal of non-renewable resources in the school and by local government, reducing waste through using ‘nude food’ lunch boxes and recycled toilet paper, and examining how renewable resources such as timber are managed"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S01,Identify and develop questions to guide a geographical inquiry on the diversity of places and environments,,Developing geographical inquiry questions related to the local environment
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S01,Identify and develop questions to guide a geographical inquiry on the diversity of places and environments,,Developing questions about their dependence on the environment
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S01,Identify and develop questions to guide a geographical inquiry on the diversity of places and environments,,Developing questions prompted by an examination of the Australian Institute of Aboriginal and Torres Strait Islander Studies (AIATSIS) Map of Indigenous Australia
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S01,Identify and develop questions to guide a geographical inquiry on the diversity of places and environments,,"Developing questions about why specific activities and venues in the local area are located where they are located, for example sporting facilities, schools, day care facilities and shopping centres"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S01,Identify and develop questions to guide a geographical inquiry on the diversity of places and environments,,"Developing questions about the geographical similarities and differences between the continents of Australia and South America or Africa, considering how to explain the differences and planning how to answer questions about them"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S02,"Locate, collect and record information and data from a range of sources, including from fieldwork, maps, photographs and graphs",,"Brainstorming ways that information might be collected for an inquiry, such as through surveys, interviews and tallying, and choosing, with teacher guidance, the most effective sources of data"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S02,"Locate, collect and record information and data from a range of sources, including from fieldwork, maps, photographs and graphs",,"Brainstorming the most effective ways in which data might be represented for the purpose of the investigation, such as creating maps, graphs, tables or picture and column graphs to show patterns in data collected from a class vote on participation in community activities"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S02,"Locate, collect and record information and data from a range of sources, including from fieldwork, maps, photographs and graphs",,"Collecting information about activities in the local area, using fieldwork, maps and satellite images such as those from Google Earth, and creating a map and/or making sketches to show their location, using symbols to identify each type of activity, and taking photographs or interviewing or surveying people to seek information about feelings, preferences, perspectives and actions"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S02,"Locate, collect and record information and data from a range of sources, including from fieldwork, maps, photographs and graphs",,"Gathering information from maps, aerial photographs, satellite images or digital application objects to support the investigation of the natural, managed and constructed features of places"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S02,"Locate, collect and record information and data from a range of sources, including from fieldwork, maps, photographs and graphs",,Using satellite images to compare the density of a city in Australia with the density of another city in Australia or the world
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S02,"Locate, collect and record information and data from a range of sources, including from fieldwork, maps, photographs and graphs",,Constructing a table to show the differences between the seasonal calendars of Aboriginal and Torres Strait Islander Peoples and the European seasonal calendar
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S02,"Locate, collect and record information and data from a range of sources, including from fieldwork, maps, photographs and graphs",,"Acquiring geographical information from schools in geographically contrasting parts of Australia and neighbouring countries and recording that information by constructing and annotating maps, using the appropriate cartographic conventions, including map symbols, title and north point"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S03,Represent and analyse information and data collected in different formats,,Interpreting climate data to describe the temperature and rainfall for a place in Australia and a place in a neighbouring country
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S03,Represent and analyse information and data collected in different formats,,"Using a range of thematic maps (such as rainfall, vegetation, population, language and religion maps) to describe and suggest explanations for the similarities and differences between the geography of Australia and other parts of the world, for example the influence of latitude and climate on vegetation, the influence of Australia’s geographical isolation on animal life or religions, or the influence of activities in a local place on language or religion"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S03,Represent and analyse information and data collected in different formats,,"Interpreting the data presented in picture, line, bar or column graphs to identify trends; for example, explaining survey results about types of waste produced in the school or how people participate in the community"
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S03,Represent and analyse information and data collected in different formats,,Interpreting thematic maps and using online satellite images to describe the environmental characteristics of a continent or region or to identify a particular characteristic such as equatorial rainforests or clearance of natural vegetation for farming and settlement
Levels 3 and 4,Geographical Skills,Geographical inquiry,VC2HG4S03,Represent and analyse information and data collected in different formats,,"Comparing environments in places of similar climate and vegetation that are located on different continents; for example, comparing sandy, icy and stony deserts of Australia, Africa and South America"
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S04,"Draw conclusions based on analysis of information on places and environments, using the concepts of space, interconnection and environment",,Identifying the variations in the areal size of Aboriginal and Torres Strait Islander Peoples’ Countries and Places
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S04,"Draw conclusions based on analysis of information on places and environments, using the concepts of space, interconnection and environment",,Explaining the relationships between global climate and global vegetation
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S04,"Draw conclusions based on analysis of information on places and environments, using the concepts of space, interconnection and environment",,Discussing how to explain the difference between the seasonal calendars of Aboriginal and Torres Strait Islander Peoples and the European seasonal calendar
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S04,"Draw conclusions based on analysis of information on places and environments, using the concepts of space, interconnection and environment",,Drawing conclusions about the preservation of unique features of the natural environment
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S04,"Draw conclusions based on analysis of information on places and environments, using the concepts of space, interconnection and environment",,"Drawing conclusions about the ways people are connected with places, and the similarities and differences of places in Australia and those of neighbouring countries"
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S04,"Draw conclusions based on analysis of information on places and environments, using the concepts of space, interconnection and environment",,"Analysing sources to draw conclusions; for example, considering ‘What are the relationships between vegetation and climate in an ecosystem?’"
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S05,Propose actions or responses to an issue or challenge that consider possible impacts of actions,,Participating in cooperative strategies that enable decision-making about roles and responsibilities in relation to an issue that may be of concern to students (e.g. waste management in their school or protecting a habitat for an endangered species) and identifying resources needed to support the actions and likely outcomes
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S05,Propose actions or responses to an issue or challenge that consider possible impacts of actions,,"Considering anticipated impacts of actions designed to protect and improve places that people perceive as important, such as places of environmental, cultural or religious value or places of historical significance"
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S05,Propose actions or responses to an issue or challenge that consider possible impacts of actions,,"Forecasting a probable future and a preferred future relating to an environmental, local government or cultural issue; for example, developing a future scenario of what oceans will be like if humans continue to allow waste plastic to enter waterways and a preferred scenario of what oceans would be like if plastics were to be replaced by biodegradable materials"
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S05,Propose actions or responses to an issue or challenge that consider possible impacts of actions,,Proposing possible actions that could be taken to address an issue (e.g. improving the management of waste in the school or choosing products that do not reduce wild animals’ habitats) and identifying resources needed to support the actions and likely outcomes (e.g. composting lunch waste and using it on the school garden or making socially responsible decisions)
Levels 3 and 4,Geographical Skills,Concluding and decision-making,VC2HG4S05,Propose actions or responses to an issue or challenge that consider possible impacts of actions,,"Developing a plan of action to achieve a set goal, for example a plan to protect a place, to raise awareness about an issue or to raise money for a purpose"
Levels 3 and 4,Geographical Skills,Communicating,VC2HG4S06,Present descriptions using sources and geographical knowledge and concepts,,"Selecting information from sources such as graphs, tables, photographs and pictures"
Levels 3 and 4,Geographical Skills,Communicating,VC2HG4S06,Present descriptions using sources and geographical knowledge and concepts,,"Describing the relative location of different features in a place by distance and compass direction; for example, describing the distance from their home to the local waste management site"
Levels 3 and 4,Geographical Skills,Communicating,VC2HG4S06,Present descriptions using sources and geographical knowledge and concepts,,Creating an infographic to show the relationship between global climates and vegetation
Levels 3 and 4,Geographical Skills,Communicating,VC2HG4S06,Present descriptions using sources and geographical knowledge and concepts,,"Designing a compass graphic of activities to demonstrate sustainability, use of natural resources and management of waste"
Levels 3 and 4,Geographical Skills,Communicating,VC2HG4S06,Present descriptions using sources and geographical knowledge and concepts,,"Constructing a table that describes the advantages and disadvantages of the various map projections, such as the Mercator projection, Robinson projection, Stereographic projection and Conic projection"
