SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
The Arts,Music,Years 5 and 6,Developing Practices,,VC2AMU6D01,"Develop listening skills and skills for working with elements of music to achieve expressive effects when composing, singing and playing instruments",,"Exploring vocal/instrumental techniques they can use to manipulate elements of music to create contrast, repetition and balance in their compositions; using focused listening skills to evaluate the effects they are creating; practising and refining techniques required to achieve accuracy; and making decisions about how to refine their ideas to accommodate their level of technical skill"
The Arts,Music,Years 5 and 6,Developing Practices,,VC2AMU6D01,"Develop listening skills and skills for working with elements of music to achieve expressive effects when composing, singing and playing instruments",,"Practising techniques for singing and playing to develop vocal and/or instrumental skills in solo and ensemble music, for example to accurately interpret rhythm and pitch, to create and vary mood or atmosphere, and using observations from listening and questions based on viewpoints to set goals, track progress or explore areas of interest"
The Arts,Music,Years 5 and 6,Creating,,VC2AMU6C01,"Work with elements of music and use compositional devices to communicate ideas, perspectives and meaning when composing and practising music for performance, and, as appropriate to the style, document and/or record the music they compose",,"Working collaboratively to compose music in response to an image, theme or question"
The Arts,Music,Years 5 and 6,Creating,,VC2AMU6C01,"Work with elements of music and use compositional devices to communicate ideas, perspectives and meaning when composing and practising music for performance, and, as appropriate to the style, document and/or record the music they compose",,Improvising and experimenting with combinations of sounds and/or digital tools to create moods and atmosphere
The Arts,Music,Years 5 and 6,Creating,,VC2AMU6C01,"Work with elements of music and use compositional devices to communicate ideas, perspectives and meaning when composing and practising music for performance, and, as appropriate to the style, document and/or record the music they compose",,"Rehearsing a range of unison and part music individually and/or in an ensemble, and using listening skills and questions based on viewpoints to assist decision-making about how specific elements of music will be interpreted and to refine their work"
The Arts,Music,Years 5 and 6,Creating,,VC2AMU6C01,"Work with elements of music and use compositional devices to communicate ideas, perspectives and meaning when composing and practising music for performance, and, as appropriate to the style, document and/or record the music they compose",,"Using a limited range of pitches to compose melodies for a selected instrument such as one they are learning to play, for example a pitch range that only uses notes they can play"
The Arts,Music,Years 5 and 6,Creating,,VC2AMU6C01,"Work with elements of music and use compositional devices to communicate ideas, perspectives and meaning when composing and practising music for performance, and, as appropriate to the style, document and/or record the music they compose",,Using voices and instruments or notation software to create a score for performance by voice and instruments
The Arts,Music,Years 5 and 6,Presenting,,VC2AMU6P01,Rehearse and perform music in a range of forms they have learnt and/or composed to audiences in informal and formal settings,,"Rehearsing and refining performances to engage audiences and communicate ideas, viewpoints and/or meaning, for example by asking questions such as ‘How can I share my feelings with the audience?’"
The Arts,Music,Years 5 and 6,Presenting,,VC2AMU6P01,Rehearse and perform music in a range of forms they have learnt and/or composed to audiences in informal and formal settings,,"Providing and responding to feedback to refine performances and compositions, for example by discussing how performers communicate the composer’s dynamic intentions and the mood of the music using questions such as ‘How did that performer get that sound?’"
The Arts,Music,Years 5 and 6,Presenting,,VC2AMU6P01,Rehearse and perform music in a range of forms they have learnt and/or composed to audiences in informal and formal settings,,Considering the layout and sound quality of performance spaces when planning live performances
The Arts,Music,Years 5 and 6,Presenting,,VC2AMU6P01,Rehearse and perform music in a range of forms they have learnt and/or composed to audiences in informal and formal settings,,"Presenting performances via digital platforms including, if appropriate, interacting with audiences using platforms such as the school intranet or website, and considering online safety protocols; for example, streaming or uploading recordings of performances and posing questions for the audience to respond to in a chat space"
