Subject,Band,Strand,Substrand,ContentCode_V2,ContentDescription_V2,Topic,Elaboration
Mathematics,F,Number,,VC2MFN05,"Represent practical situations, including simple financial situations, involving addition, subtraction and quantification with physical and virtual materials and use counting or subitising strategies",,"Representing addition and subtraction situations found in leaf games involving sets of objects used to tell stories, such as games from the Warlpiri Peoples of Yuendumu in the Northern Territory"
Mathematics,F,Number,,VC2MFN06,Represent practical situations that involve equal sharing and grouping with physical and virtual materials and use counting or subitising strategies,,"Using materials to role-play equal sharing; for example, sharing pieces of fruit or a bunch of grapes between 4 people and discussing how you would know they have been shared equally; or, when playing card games where each player is dealt the same number of cards, counting the number of cards after the deal to ensure they have the same amount"
Mathematics,F,Number,,VC2MFN06,Represent practical situations that involve equal sharing and grouping with physical and virtual materials and use counting or subitising strategies,,"Representing situations that involve counting several items; for example, starting with 9 beads or 6 $1 coins and then sharing them equally between 3 people by subitising or counting each group by ones to decide how many beads or coins each person will receive"
Mathematics,F,Number,,VC2MFN06,Represent practical situations that involve equal sharing and grouping with physical and virtual materials and use counting or subitising strategies,,"Exploring instructive games of Aboriginal and/or Torres Strait Islander Peoples that involve sharing; for example, playing Yangamini of the Tiwi Peoples of Bathurst Island to investigate and discuss equal sharing"
Mathematics,F,Algebra,,VC2MFA01,"Follow a short sequence of instructions; recognise, copy, continue and create repeating patterns represented in different ways",,Carrying out a specified sequence of actions to move an object from one location to another
Mathematics,F,Algebra,,VC2MFA01,"Follow a short sequence of instructions; recognise, copy, continue and create repeating patterns represented in different ways",,"Playing a simple rule-based game, moving a specified number of places according to the result on a dice in a chance-based game"
Mathematics,F,Algebra,,VC2MFA01,"Follow a short sequence of instructions; recognise, copy, continue and create repeating patterns represented in different ways",,"Recognising, copying and describing different repeating patterns using materials, shapes, sounds and movements during activities and play; for example, making a bead necklace and describing the pattern they have created, such as ‘red, blue, green, red, blue, green, red, blue, green’, or copying repeating patterns of drumbeats or dance moves during music activities"
Mathematics,F,Algebra,,VC2MFA01,"Follow a short sequence of instructions; recognise, copy, continue and create repeating patterns represented in different ways",,"Recognising repeating patterns used at home and in daily activities to help make tasks easier or to solve problems; for example, setting the table to eat"
Mathematics,F,Algebra,,VC2MFA01,"Follow a short sequence of instructions; recognise, copy, continue and create repeating patterns represented in different ways",,"Recognising and describing repeating patterns that can be observed on Country/Place and in Aboriginal and Torres Strait Islander artwork, cultural performances and material cultures, for example, shell and seed necklaces, dances and songs"
Mathematics,F,Measurement,,VC2MFM01,"Identify and compare attributes of objects and events, including length, capacity, mass and duration, use direct comparisons and communicate reasoning",,"Using language to describe the measurement attributes of length, mass, capacity and duration, and connecting the words with the appropriate attribute; for example, using words like ‘tall’, ‘short’, ‘wide’, ‘long’ and ‘high’ to describe the attribute of length"
Mathematics,F,Measurement,,VC2MFM01,"Identify and compare attributes of objects and events, including length, capacity, mass and duration, use direct comparisons and communicate reasoning",,"Directly comparing pairs of objects to say which is longer/shorter, and explaining or demonstrating how they know; for example, standing back-to-back to determine who is taller or choosing to line up the bases of a spoon and fork to decide which is longer and explaining why"
Mathematics,F,Measurement,,VC2MFM01,"Identify and compare attributes of objects and events, including length, capacity, mass and duration, use direct comparisons and communicate reasoning",,"Starting 2 events at the same time to decide which takes longer; for example, putting on a pair of sandals with buckles or Velcro, describing the duration using familiar terms and reasoning, ‘I took a longer time because I’m still learning to do up my buckles’"
Mathematics,F,Measurement,,VC2MFM01,"Identify and compare attributes of objects and events, including length, capacity, mass and duration, use direct comparisons and communicate reasoning",,"Directly comparing pairs of everyday objects from the kitchen pantry to say which is heavier/lighter; for example, hefting a tin of baked beans and a packet of marshmallows or comparing the same pair of objects to say which is longer/shorter and discussing comparisons"
Mathematics,F,Measurement,,VC2MFM02,"Sequence days of the week and times of the day, including morning, lunchtime, afternoon and night-time, and connect them to familiar events and actions",,"Ordering images of daily events on a string line across the room, and justifying the placement by referring to morning, lunchtime, afternoon and night-time"
Mathematics,F,Measurement,,VC2MFM02,"Sequence days of the week and times of the day, including morning, lunchtime, afternoon and night-time, and connect them to familiar events and actions",,"Distinguishing between the days of the school week and weekends, and recognising that the days of the week form a sequence that repeats, with Monday always following on from Sunday"
Mathematics,F,Measurement,,VC2MFM02,"Sequence days of the week and times of the day, including morning, lunchtime, afternoon and night-time, and connect them to familiar events and actions",,"Sequencing the events from a story in the order in which they occurred, using language like ‘this happened first’ then ‘this happened next’"
Mathematics,F,Measurement,,VC2MFM02,"Sequence days of the week and times of the day, including morning, lunchtime, afternoon and night-time, and connect them to familiar events and actions",,"Creating, interpreting and discussing classroom rosters, for example, a roster for watering the classroom garden, and asking, ‘Who watered the garden yesterday?’ or ‘Whose turn is it today?’"
Mathematics,F,Measurement,,VC2MFM02,"Sequence days of the week and times of the day, including morning, lunchtime, afternoon and night-time, and connect them to familiar events and actions",,Creating a pictorial diary to show the important events that happen on the various days of the week
Mathematics,F,Space,,VC2MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Sorting a collection of shapes into groups based on different features, such as the number of sides, colour or size, and describing how they have been sorted"
Mathematics,F,Space,,VC2MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Creating a picture using a variety of shapes and a range of materials, including objects to trace around, describing the shapes they have created or used and sharing why they chose each shape in their picture"
Mathematics,F,Space,,VC2MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Creating familiar shapes using groups of people; for example, holding hands and creating a circle"
Mathematics,F,Space,,VC2MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Recognising and naming shapes that are (close to) rectangles, squares, triangles and circles in component parts of everyday items, for example, on bicycles, toy vehicles or kitchen pantry items"
Mathematics,F,Space,,VC2MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Describing and naming shapes within objects that can be observed on Country/Place, recreating and sorting into groups based on their shape"
Mathematics,F,Space,,VC2MFSP02,Describe the position and location of themselves and objects in relation to other people and objects within a familiar space,,"Describing the position of an item in relation to other items in the space using language like ‘inside’, ‘underneath’ and ‘on top of’; for example, when asked ‘Where are the scissors kept?’, responding with ‘They are in a box, on the bottom shelf at the back of the classroom’"
Mathematics,F,Space,,VC2MFSP02,Describe the position and location of themselves and objects in relation to other people and objects within a familiar space,,"Describing where they have moved themselves and items in relation to other items within a space, using familiar terms; for example, playing a hiding game and when asked ‘Where did you hide the ball?’, responding, ‘I hid it behind the garbage bin over there near the bench’"
Mathematics,F,Space,,VC2MFSP02,Describe the position and location of themselves and objects in relation to other people and objects within a familiar space,,"Exploring Aboriginal and/or Torres Strait Islander instructive games, for example, Thapumpan from the Wik-Mungkan Peoples of Cape Bedford in northern Queensland, describing position and movement of self in relation to other participants, objects or locations"
Mathematics,F,Statistics,,VC2MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that have only 2 outcomes and relate to familiar situations",,Using data displays to answer simple questions such as ‘How many students answered “yes” to having pets?’
Mathematics,F,Statistics,,VC2MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that have only 2 outcomes and relate to familiar situations",,"Collecting and deciding how to organise data to answer yes/no questions; for example, in relation to the question ‘Do more people in our class today have shoes with laces than without?’, explaining that lining up and matching shoes with and without laces one-to-one will answer the question"
Mathematics,F,Statistics,,VC2MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that have only 2 outcomes and relate to familiar situations",,"Collecting data through everyday activities or events and sorting the collected data; for example, sorting toys into categories such as ‘toys that move’ and ‘toys that don’t move’"
Mathematics,F,Statistics,,VC2MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that have only 2 outcomes and relate to familiar situations",,Creating classroom charts and rosters using stickers to represent data; and comparing and interpreting the representations
Mathematics,F,Statistics,,VC2MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that have only 2 outcomes and relate to familiar situations",,"Investigating statistical contexts after reading a story; for example, after reading The Waterhole by Graeme Base, asking and responding to questions like ‘What different animals did you see?’, ‘How many different types of animals were there?’ or ‘Were there more tigers or kangaroos?’"
Mathematics,F,Statistics,,VC2MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that have only 2 outcomes and relate to familiar situations",,Exploring what and how information from the environment is collected and used by Aboriginal and/or Torres Strait Islander Peoples to predict weather events
