Subject,Band,Strand,Substrand,ContentCode_V2,ContentDescription_V2,Topic,Elaboration
Mathematics,Level 10,Algebra,,VC2M10A05,Substitute values into formulas to determine an unknown and rearrange formulas to solve for a particular term,,Solving simple equations arising from formulas
Mathematics,Level 10,Algebra,,VC2M10A05,Substitute values into formulas to determine an unknown and rearrange formulas to solve for a particular term,,"Rearranging expressions to make a specified variable the subject, such as calculating the radius of a sphere to produce a given volume"
Mathematics,Level 10,Algebra,,VC2M10A06,Implement algorithms that use data structures using pseudocode or a general purpose programming language,,Using two-dimensional arrays such as matrices to represent and implement sequences of transformations of sets of points in the plane
Mathematics,Level 10,Algebra,,VC2M10A06,Implement algorithms that use data structures using pseudocode or a general purpose programming language,,Using pointers in algorithms
Mathematics,Level 10,Algebra,,VC2M10A07,"Solve problems involving linear equations, including those derived from formulas",,Representing word problems with simple linear equations and solving them to answer questions
Mathematics,Level 10,Algebra,,VC2M10A08,Solve linear inequalities and graph their solutions on a number line,,Representing word problems with simple linear inequalities and solving them to answer questions
Mathematics,Level 10,Algebra,,VC2M10A08,Solve linear inequalities and graph their solutions on a number line,,"Graphing regions corresponding to inequalities in the Cartesian plane (for example, graphing and verifying using a test point such as (0, 0)"
Mathematics,Level 10,Algebra,,VC2M10A09,"Solve simultaneous linear equations, using algebraic and graphical techniques including using digital tools",,"Investigating situations involving simultaneous linear equations in context (such as multiple quotes for a job, or profit and loss) and solving the equations graphically, giving solutions in everyday language (such as ‘break-even point’ or ‘point to change providers’ for the job)"
Mathematics,Level 10,Algebra,,VC2M10A09,"Solve simultaneous linear equations, using algebraic and graphical techniques including using digital tools",,Describing the solution of simultaneous equations within the context of the situation
Mathematics,Level 10,Algebra,,VC2M10A09,"Solve simultaneous linear equations, using algebraic and graphical techniques including using digital tools",,"Using the algebraic methods of substitution and elimination, with and without the use of digital tools, and identifying which technique is the most efficient for a given pair of equations"
Mathematics,Level 10,Algebra,,VC2M10A09,"Solve simultaneous linear equations, using algebraic and graphical techniques including using digital tools",,Associating the solution of simultaneous equations with the coordinates of the intersection of their corresponding graphs
Mathematics,Level 10,Algebra,,VC2M10A09,"Solve simultaneous linear equations, using algebraic and graphical techniques including using digital tools",,"Investigating the strategies inherent in Aboriginal and/or Torres Strait Islander children’s instructive games, for example, Weme from the Warlpiri Peoples of central Australia, and their connection to strategies to solve simultaneous linear equations in 2 variables"
Mathematics,Level 10,Algebra,,VC2M10A10,Solve problems involving gradients of parallel and perpendicular lines,,Solving problems using the fact that parallel lines have the same gradient and conversely that if 2 lines have the same gradient then they are parallel
Mathematics,Level 10,Algebra,,VC2M10A10,Solve problems involving gradients of parallel and perpendicular lines,,Solving problems using the fact that the product of the gradients of perpendicular lines is −1 and conversely that if the product of the gradients of 2 lines is −1 then they are perpendicular
Mathematics,Level 10,Algebra,,VC2M10A11,"Explore the connection between algebraic and graphical representations of relations such as simple quadratic, reciprocal, circle and exponential, using digital tools as appropriate",,"Sketching graphs of parabolas, and circles"
Mathematics,Level 10,Algebra,,VC2M10A11,"Explore the connection between algebraic and graphical representations of relations such as simple quadratic, reciprocal, circle and exponential, using digital tools as appropriate",,"Applying translations, reflections and stretches to parabolas and circles"
Mathematics,Level 10,Algebra,,VC2M10A11,"Explore the connection between algebraic and graphical representations of relations such as simple quadratic, reciprocal, circle and exponential, using digital tools as appropriate",,Sketching the graphs of exponential functions using transformations
Mathematics,Level 10,Algebra,,VC2M10A11,"Explore the connection between algebraic and graphical representations of relations such as simple quadratic, reciprocal, circle and exponential, using digital tools as appropriate",,Plotting graphs of families of relations where the product of 2 variables is equal to a fixed constant
Mathematics,Level 10,Algebra,,VC2M10A12,Solve linear equations involving simple algebraic fractions,,"Solving a wide range of linear equations, including those involving one or 2 simple algebraic fractions, and checking solutions by substitution"
Mathematics,Level 10,Algebra,,VC2M10A12,Solve linear equations involving simple algebraic fractions,,"Representing word problems, including those involving fractions, as equations and solving them to answer the question"
Mathematics,Level 10,Algebra,,VC2M10A13,"Solve simple quadratic equations using a range of strategies, including null factor law",,"Using techniques to solve quadratic equations, including grouping like terms, completing the square, the quadratic formula and null factor law, and choosing 2 integers with the required product and sum"
Mathematics,Level 10,Algebra,,VC2M10A13,"Solve simple quadratic equations using a range of strategies, including null factor law",,Using digital tools to explore the conditions for solutions to exist
Mathematics,Level 10,Algebra,,VC2M10A13,"Solve simple quadratic equations using a range of strategies, including null factor law",,Using digital tools to explore both graphically and algebraically the link between the value of the discriminant and the number of real solutions to a quadratic equation
Mathematics,Level 10,Algebra,,VC2M10A14,Solve simple exponential equations,,Investigating exponential equations derived from authentic mathematical models based on population growth
Mathematics,Level 10,Algebra,,VC2M10A14,Solve simple exponential equations,,"Recognising that in a table of values, if the ratio between consecutive values of the dependent variable is constant, then it is an exponential relation"
Mathematics,Level 10,Algebra,,VC2M10A14,Solve simple exponential equations,,Investigating the links between algebraic and graphical representations of exponential functions using graphing software
Mathematics,Level 10,Algebra,,VC2M10A14,Solve simple exponential equations,,Using digital tools with symbolic manipulation functionality to systematically explore exponential relations
Mathematics,Level 10,Algebra,,VC2M10A14,Solve simple exponential equations,,"Investigating Aboriginal and/or Torres Strait Islander ranger groups’ and other groups’ programs that attempt to eradicate feral animals for survival of native animals on Country/Place, exploring the competition between feral and native animals and their impact on natural resources by formulating exponential equations for population growth for each animal species"
Mathematics,Level 10,Algebra,,VC2M10A15,"Use mathematical modelling to solve applied problems involving inverse proportion, growth and decay, including in financial contexts to establish the compound interest formula as repeated applications of simple interest; formulate problems, choosing to apply linear, quadratic or exponential models; interpret solutions in terms of the situation; evaluate and modify models as necessary and report assumptions, methods and findings",,"Modelling problems involving inverse proportion in real-life contexts such as travel time decreasing with increased travel speed, the brightness of luminous objects decreasing with distance, or household expenditure and savings, and solving related equations"
Mathematics,Level 10,Algebra,,VC2M10A15,"Use mathematical modelling to solve applied problems involving inverse proportion, growth and decay, including in financial contexts to establish the compound interest formula as repeated applications of simple interest; formulate problems, choosing to apply linear, quadratic or exponential models; interpret solutions in terms of the situation; evaluate and modify models as necessary and report assumptions, methods and findings",,"Modelling situations and choosing between linear, quadratic and exponential models by representing relationships in a table of values and recognising that linear functions have constant first differences, quadratic functions have constant second differences and exponential functions have a constant ratio between consecutive values of the dependent variable"
Mathematics,Level 10,Algebra,,VC2M10A15,"Use mathematical modelling to solve applied problems involving inverse proportion, growth and decay, including in financial contexts to establish the compound interest formula as repeated applications of simple interest; formulate problems, choosing to apply linear, quadratic or exponential models; interpret solutions in terms of the situation; evaluate and modify models as necessary and report assumptions, methods and findings",,"Modelling situations involving exponential growth and decay, and contrasting this with linear growth or decay, for example, situations involving constant percentage change and constant ratio, and determining doubling time and half-life and approximate intervals for which the values of the model lie within a given range"
Mathematics,Level 10,Algebra,,VC2M10A15,"Use mathematical modelling to solve applied problems involving inverse proportion, growth and decay, including in financial contexts to establish the compound interest formula as repeated applications of simple interest; formulate problems, choosing to apply linear, quadratic or exponential models; interpret solutions in terms of the situation; evaluate and modify models as necessary and report assumptions, methods and findings",,"Modelling situations that involve working with authentic information, data and interest rates to calculate compound interest and solve related problems"
Mathematics,Level 10,Algebra,,VC2M10A15,"Use mathematical modelling to solve applied problems involving inverse proportion, growth and decay, including in financial contexts to establish the compound interest formula as repeated applications of simple interest; formulate problems, choosing to apply linear, quadratic or exponential models; interpret solutions in terms of the situation; evaluate and modify models as necessary and report assumptions, methods and findings",,Modelling and investigating how exponential equations are used in carbon dating to estimate the age of Aboriginal and Torres Strait Islander artefacts or material culture
Mathematics,Level 10,Algebra,,VC2M10A15,"Use mathematical modelling to solve applied problems involving inverse proportion, growth and decay, including in financial contexts to establish the compound interest formula as repeated applications of simple interest; formulate problems, choosing to apply linear, quadratic or exponential models; interpret solutions in terms of the situation; evaluate and modify models as necessary and report assumptions, methods and findings",,"Modelling situations involving the growth of native animal populations on Country/Place with varying reproductive behaviour, using exponential functions and critiquing their applicability to real-world situations"
Mathematics,Level 10,Algebra,,VC2M10A16,"Solve equations graphically or using systematic numerical guess-check-and-refine with digital tools, with consideration of whether all solutions have been found",,Refining intervals on graphs and/or in tables of values to determine with increasing accuracy when the values of 2 functions are approximately equal
Mathematics,Level 10,Algebra,,VC2M10A16,"Solve equations graphically or using systematic numerical guess-check-and-refine with digital tools, with consideration of whether all solutions have been found",,"Applying the graphing zoom functionality of digital tools and systematically refining intervals to identify approximate location of points of intersection of the graphs of 2 functions, such as"
Mathematics,Level 10,Measurement,,VC2M10M01,Solve problems involving the surface area and volume of composite objects using appropriate units,,"Determining the volumes and surface areas of composite solids, formed from a range of right prisms and cylinders, by considering the individual solids from which they are constructed"
Mathematics,Level 10,Measurement,,VC2M10M01,Solve problems involving the surface area and volume of composite objects using appropriate units,,Estimating the surface area and volume of composite objects in practical contexts
Mathematics,Level 10,Measurement,,VC2M10M01,Solve problems involving the surface area and volume of composite objects using appropriate units,,"Using mathematical modelling to provide solutions to problems involving surface area and volume; for example, ascertaining the rainfall that can be saved from a rooftop and the optimal shape and dimensions for rainwater storage based on where it will be located on a property, or determining whether to hire extra freezer space for the amount of ice cream required at a fundraising event for the school or community"
Mathematics,Level 10,Measurement,,VC2M10M02,Interpret and use logarithmic scales in applied contexts involving small and large quantities and change,,"Understanding that the logarithmic scale is calibrated in terms of order of magnitude, for example, doubling or powers of 10"
Mathematics,Level 10,Measurement,,VC2M10M02,Interpret and use logarithmic scales in applied contexts involving small and large quantities and change,,"Identifying and interpreting data representations (charts and graphs) that use logarithmic scales (for example, graphs representing percentage change, a wide range of values or exponential growth) and discussing when it is appropriate to use this type of scale and when it is not appropriate"
Mathematics,Level 10,Measurement,,VC2M10M02,Interpret and use logarithmic scales in applied contexts involving small and large quantities and change,,"Investigating and interpreting logarithmic scales used in real-world contexts (for example, Richter, decibel and sensitivity scales or growth in investments, timescales and the spread of microorganisms and disease) and describing reasons for choosing to use a logarithmic scale rather than a linear scale"
Mathematics,Level 10,Measurement,,VC2M10M02,Interpret and use logarithmic scales in applied contexts involving small and large quantities and change,,"Investigating dating methods of geological sites to provide evidence of Aboriginal and Torres Strait Islander Peoples’ presence in Australia, including the Madjedbebe dig in the Northern Territory, that use logarithmic scales, scientific notation and measurement accuracy in the dating"
Mathematics,Level 10,Measurement,,VC2M10M03,"Solve practical problems by applying Pythagoras’ theorem and trigonometry to right-angled triangles, including problems involving direction and angles of elevation and depression",,"Applying right-angled trigonometry to solve navigation problems involving bearings; for example, determining the bearing and estimating the distance of the final leg of an orienteering course"
Mathematics,Level 10,Measurement,,VC2M10M03,"Solve practical problems by applying Pythagoras’ theorem and trigonometry to right-angled triangles, including problems involving direction and angles of elevation and depression",,"Applying Pythagoras’ theorem and trigonometry to problems in surveying and design, where three-dimensional problems are decomposed into two-dimensional problems; for example, investigating the dimensions of the smallest box needed to package an object of a particular length"
Mathematics,Level 10,Measurement,,VC2M10M03,"Solve practical problems by applying Pythagoras’ theorem and trigonometry to right-angled triangles, including problems involving direction and angles of elevation and depression",,"Using a clinometer to measure angles of inclination, and applying trigonometry and proportional reasoning to determine the height of buildings in practical contexts"
Mathematics,Level 10,Measurement,,VC2M10M03,"Solve practical problems by applying Pythagoras’ theorem and trigonometry to right-angled triangles, including problems involving direction and angles of elevation and depression",,"Applying Pythagoras’ theorem and trigonometry and using dynamic geometry software to design three-dimensional models of practical situations involving angles of elevation and depression; for example, modelling a crime scene"
Mathematics,Level 10,Measurement,,VC2M10M03,"Solve practical problems by applying Pythagoras’ theorem and trigonometry to right-angled triangles, including problems involving direction and angles of elevation and depression",,"Exploring navigation, design of technologies or surveying by Aboriginal and Torres Strait Islander Peoples, investigating geometric and spatial reasoning and how these connect to trigonometry"
Mathematics,Level 10,Measurement,,VC2M10M04,"Use mathematical modelling to solve practical problems involving direct and inverse proportion and scaling of objects; formulate problems and interpret solutions in terms of the situation, including the impact of measurement errors on the accuracy of results; evaluate and modify models as necessary, and report assumptions, methods and findings",,Exploring contexts where measurement errors may impact research results and how measurement data impacted by error can result in biased findings
Mathematics,Level 10,Measurement,,VC2M10M04,"Use mathematical modelling to solve practical problems involving direct and inverse proportion and scaling of objects; formulate problems and interpret solutions in terms of the situation, including the impact of measurement errors on the accuracy of results; evaluate and modify models as necessary, and report assumptions, methods and findings",,"Using plans and elevation drawings to investigate making changes to building designs, employing appropriate scales and converting to actual measurements within the context to make decisions about changes"
Mathematics,Level 10,Measurement,,VC2M10M04,"Use mathematical modelling to solve practical problems involving direct and inverse proportion and scaling of objects; formulate problems and interpret solutions in terms of the situation, including the impact of measurement errors on the accuracy of results; evaluate and modify models as necessary, and report assumptions, methods and findings",,"Analysing and applying scale and ratios in situations such as production prototypes and 3D printing; for example, using a 3D printer to produce scaled versions of actual objects"
Mathematics,Level 10,Measurement,,VC2M10M04,"Use mathematical modelling to solve practical problems involving direct and inverse proportion and scaling of objects; formulate problems and interpret solutions in terms of the situation, including the impact of measurement errors on the accuracy of results; evaluate and modify models as necessary, and report assumptions, methods and findings",,"Estimating the scale of an object by measuring a linear dimension and using typical life-size dimensions to determine the scale factor; for example, measuring the dimensions of a toy car to determine a scale that can be used to estimate the dimensions of a life-size car"
Mathematics,Level 10,Measurement,,VC2M10M04,"Use mathematical modelling to solve practical problems involving direct and inverse proportion and scaling of objects; formulate problems and interpret solutions in terms of the situation, including the impact of measurement errors on the accuracy of results; evaluate and modify models as necessary, and report assumptions, methods and findings",,"Investigating compliance with building codes and standards in design and construction, such as for escalators in shopping centres"
Mathematics,Level 10,Space,,VC2M10SP01,Apply deductive reasoning to formulate proofs involving shapes in the plane and use theorems to solve spatial problems,,"Distinguishing between a practical demonstration and a proof; for example, demonstrating that triangles are congruent by placing them on top of each other, as compared to using congruence tests to establish that triangles are congruent"
Mathematics,Level 10,Space,,VC2M10SP01,Apply deductive reasoning to formulate proofs involving shapes in the plane and use theorems to solve spatial problems,,"Developing proofs involving congruent triangles and angle properties, communicating the proof using a sequence of logically connected statements"
Mathematics,Level 10,Space,,VC2M10SP01,Apply deductive reasoning to formulate proofs involving shapes in the plane and use theorems to solve spatial problems,,"Applying an understanding of relationships to deduce properties of geometric figures; for example, the base angles of an isosceles triangle are equal"
Mathematics,Level 10,Space,,VC2M10SP01,Apply deductive reasoning to formulate proofs involving shapes in the plane and use theorems to solve spatial problems,,"Investigating proofs of geometric theorems and using them to solve spatial problems, for example, applying logical reasoning and similarity to proofs and numerical exercises involving plane shapes, and using visual proofs to justify solutions"
Mathematics,Level 10,Space,,VC2M10SP01,Apply deductive reasoning to formulate proofs involving shapes in the plane and use theorems to solve spatial problems,,"Using dynamic geometry software to find the quadrilateral that has a vertex on each side of a rectangle and has the shortest possible path, and proving that the path forms a parallelogram"
Mathematics,Level 10,Space,,VC2M10SP02,Interpret networks and network diagrams used to represent relationships in practical situations and describe connectedness,,"Investigating how networks and network diagrams can be used to model authentic situations, recognising what real-world quantity is represented by the nodes (vertices), and what real-world quantity is represented by the links between them (edges)"
Mathematics,Level 10,Space,,VC2M10SP02,Interpret networks and network diagrams used to represent relationships in practical situations and describe connectedness,,"Investigating the use of graphs to represent a network, for example, investigating the Seven Bridges of Königsberg problem"
Mathematics,Level 10,Space,,VC2M10SP02,Interpret networks and network diagrams used to represent relationships in practical situations and describe connectedness,,"Investigating how polyhedrons may be represented as a network using edges, vertices, and interior and exterior faces; and representing the number of edges, vertices and faces in a table, exploring and demonstrating how Euler’s formula F + V = E + 2 applies"
Mathematics,Level 10,Space,,VC2M10SP02,Interpret networks and network diagrams used to represent relationships in practical situations and describe connectedness,,"Investigating how a social network, intranet, local area network (LAN), electrical wiring or wireless network of a home can be represented as a network diagram to specify relationships; for example, using network diagrams to investigate practical problems involving connections, power overload or the need for routers"
Mathematics,Level 10,Space,,VC2M10SP02,Interpret networks and network diagrams used to represent relationships in practical situations and describe connectedness,,"Investigating the use of networks to represent authentic situations, for example, rail or air travel between or within London, Paris and Hong Kong; a food web representing a simple ecosystem; metabolic networks and other chemical or biological structures"
Mathematics,Level 10,Space,,VC2M10SP02,Interpret networks and network diagrams used to represent relationships in practical situations and describe connectedness,,Representing Aboriginal and Torres Strait Islander Peoples’ kinship systems using network diagrams and exploring the significance of relationships to Country/Place
Mathematics,Level 10,Statistics,,VC2M10ST01,"Compare data distributions for continuous numerical variables using quartiles and interquartile range and appropriate data displays including boxplots, histograms and dot plots; discuss the shapes of these distributions in terms of centre, spread, shape and outliers in the context of the data",,"Finding the five-number summary (minimum and maximum values, median and upper and lower quartiles) and using its graphical representation, the boxplot, as tools for both numerically and visually comparing the centre and spread of data sets"
Mathematics,Level 10,Statistics,,VC2M10ST01,"Compare data distributions for continuous numerical variables using quartiles and interquartile range and appropriate data displays including boxplots, histograms and dot plots; discuss the shapes of these distributions in terms of centre, spread, shape and outliers in the context of the data",,"Exploring the effect of varying data values, including outliers, on the interquartile range for different sets of data"
Mathematics,Level 10,Statistics,,VC2M10ST01,"Compare data distributions for continuous numerical variables using quartiles and interquartile range and appropriate data displays including boxplots, histograms and dot plots; discuss the shapes of these distributions in terms of centre, spread, shape and outliers in the context of the data",,"Constructing and interpreting boxplots and using them to compare data sets, understanding that boxplots are an efficient and common way of representing and summarising data and can facilitate comparisons between data sets"
Mathematics,Level 10,Statistics,,VC2M10ST01,"Compare data distributions for continuous numerical variables using quartiles and interquartile range and appropriate data displays including boxplots, histograms and dot plots; discuss the shapes of these distributions in terms of centre, spread, shape and outliers in the context of the data",,"Comparing shapes of distributions using boxplots, histograms, cumulative frequency graphs and dot plots, discussing symmetry, skew and modality"
Mathematics,Level 10,Statistics,,VC2M10ST01,"Compare data distributions for continuous numerical variables using quartiles and interquartile range and appropriate data displays including boxplots, histograms and dot plots; discuss the shapes of these distributions in terms of centre, spread, shape and outliers in the context of the data",,Using digital tools to compare boxplots and histograms as displays of the same data in the light of the statistical questions being addressed and the effectiveness of the display in helping to answer the question
Mathematics,Level 10,Statistics,,VC2M10ST01,"Compare data distributions for continuous numerical variables using quartiles and interquartile range and appropriate data displays including boxplots, histograms and dot plots; discuss the shapes of these distributions in terms of centre, spread, shape and outliers in the context of the data",,"Comparing the information that can be extracted and the stories that can be told about continuous and discrete numerical data sets that have been displayed in different ways, including histograms, dot plots, boxplots and cumulative frequency graphs"
Mathematics,Level 10,Statistics,,VC2M10ST02,"Construct scatterplots and consider a line of good fit; comment on the association between the 2 numerical variables in terms of strength, direction and linearity",,"Discussing the difference between association and cause and effect, and relating this to situations such as health, diversity of species and climate"
Mathematics,Level 10,Statistics,,VC2M10ST02,"Construct scatterplots and consider a line of good fit; comment on the association between the 2 numerical variables in terms of strength, direction and linearity",,"Using statistical evidence to make, justify and critique claims about association between variables, such as in contexts of climate change, migration, online shopping and social media"
Mathematics,Level 10,Statistics,,VC2M10ST02,"Construct scatterplots and consider a line of good fit; comment on the association between the 2 numerical variables in terms of strength, direction and linearity",,Informally using a line of good fit by eye and using digital tools to compare and discuss the reliability of any predictions
Mathematics,Level 10,Statistics,,VC2M10ST02,"Construct scatterplots and consider a line of good fit; comment on the association between the 2 numerical variables in terms of strength, direction and linearity",,"Investigating the relationship between 2 variables of spearthrowers used by Aboriginal and Torres Strait Islander Peoples by using data to construct scatterplots, make comparisons and draw conclusions"
Mathematics,Level 10,Statistics,,VC2M10ST03,Construct two-way tables and discuss possible relationship between categorical variables,,"Using two-way tables to investigate and comparing the survey responses to questions involving five-point Likert scale against 2 different categories of respondents, for example, junior students’ responses compared to senior students’ responses to a survey question"
Mathematics,Level 10,Statistics,,VC2M10ST03,Construct two-way tables and discuss possible relationship between categorical variables,,Recording data in two-way tables and using percentages and proportions to identify patterns and associations in the data
Mathematics,Level 10,Statistics,,VC2M10ST03,Construct two-way tables and discuss possible relationship between categorical variables,,"Conducting a litter survey around the school, considering the relationship between different categorical variables such as the day of the week (as canteen specials might lead to different types of litter) or the weather (due to hot days leading to more icy poles and cold drinks being sold)"
Mathematics,Level 10,Statistics,,VC2M10ST04,"Analyse claims, inferences and conclusions of statistical reports in the media and other places, by linking claims to displays, statistics and representative data, including ethical considerations and identification of potential sources of bias",,"Identifying potentially misleading data representations in the media such as graphs with broken axes and scales that do not start at zero or are nonlinear; and recognising when data is not relating to the claim, not representative of the population or is deliberately being used to mislead or support a claim or biased point of view"
Mathematics,Level 10,Statistics,,VC2M10ST04,"Analyse claims, inferences and conclusions of statistical reports in the media and other places, by linking claims to displays, statistics and representative data, including ethical considerations and identification of potential sources of bias",,Investigating the source and size of the sample from which the data was collected and deciding whether the sample is appropriately representative of the population
Mathematics,Level 10,Statistics,,VC2M10ST04,"Analyse claims, inferences and conclusions of statistical reports in the media and other places, by linking claims to displays, statistics and representative data, including ethical considerations and identification of potential sources of bias",,"Investigating population proportions and rates, and discussing potential ethical considerations, for example, when presenting statistical data involving infection rates and the number of cases per head of population"
Mathematics,Level 10,Statistics,,VC2M10ST04,"Analyse claims, inferences and conclusions of statistical reports in the media and other places, by linking claims to displays, statistics and representative data, including ethical considerations and identification of potential sources of bias",,"Discussing the ethical considerations associated with collecting data to predict the number of people likely to be infected with a strain of flu or experience side effects with a certain medication, considering validity claims and sample sizes"
Mathematics,Level 10,Statistics,,VC2M10ST04,"Analyse claims, inferences and conclusions of statistical reports in the media and other places, by linking claims to displays, statistics and representative data, including ethical considerations and identification of potential sources of bias",,Using the concept of Indigenous data sovereignty to critique and evaluate the Australian Government’s ‘Closing the Gap’ report
Mathematics,Level 10,Statistics,,VC2M10ST05,"Plan and conduct statistical investigations of situations that involve bivariate data, including where the independent variable is time; evaluate and report findings with consideration of limitations of any inferences",,"Designing statistical investigations that collect bivariate data over time through observation, experiment or measurement; graphing, interpreting and analysing data; and reporting within the context of the statistical investigation question"
Mathematics,Level 10,Statistics,,VC2M10ST05,"Plan and conduct statistical investigations of situations that involve bivariate data, including where the independent variable is time; evaluate and report findings with consideration of limitations of any inferences",,"Investigating and comparing anecdotal claims with data collected from well-constructed surveys, including those concerning climate, housing affordability and natural resources, with consideration of data validity and limitations of interpolation or extrapolation"
Mathematics,Level 10,Statistics,,VC2M10ST05,"Plan and conduct statistical investigations of situations that involve bivariate data, including where the independent variable is time; evaluate and report findings with consideration of limitations of any inferences",,Using a statistical investigation to address the question ‘Is there a relationship between vaccines and immunity from a virus?’
Mathematics,Level 10,Statistics,,VC2M10ST05,"Plan and conduct statistical investigations of situations that involve bivariate data, including where the independent variable is time; evaluate and report findings with consideration of limitations of any inferences",,"Investigating biodiversity changes in Australia before and after colonisation by comparing related bivariate numerical data, discussing and reporting on associations"
Mathematics,Level 10,Probability,,VC2M10P01,"Use the language of ‘if … then …’, ‘given’, ‘of’ and ‘knowing that’ to investigate conditional statements and identify common mistakes in interpreting such language, and describe and interpret situations involving conditional probability; design and conduct simulations using digital tools to model conditional probability and interpret results",,"Using two-way tables and Venn diagrams to understand conditional statements using the language of ‘if … then …’, ‘given’, ‘of’ and ‘knowing that’ and identifying common mistakes in interpreting such language"
Mathematics,Level 10,Probability,,VC2M10P01,"Use the language of ‘if … then …’, ‘given’, ‘of’ and ‘knowing that’ to investigate conditional statements and identify common mistakes in interpreting such language, and describe and interpret situations involving conditional probability; design and conduct simulations using digital tools to model conditional probability and interpret results",,"Using arrays and tree diagrams to represent, interpret and compare probabilities of dependent and independent events"
Mathematics,Level 10,Probability,,VC2M10P01,"Use the language of ‘if … then …’, ‘given’, ‘of’ and ‘knowing that’ to investigate conditional statements and identify common mistakes in interpreting such language, and describe and interpret situations involving conditional probability; design and conduct simulations using digital tools to model conditional probability and interpret results",,Using samples of different sizes with and without replacement from a population to identify when the difference in methods becomes negligible
Mathematics,Level 10,Probability,,VC2M10P01,"Use the language of ‘if … then …’, ‘given’, ‘of’ and ‘knowing that’ to investigate conditional statements and identify common mistakes in interpreting such language, and describe and interpret situations involving conditional probability; design and conduct simulations using digital tools to model conditional probability and interpret results",,"Using simulations to gather data on frequencies for situations involving chance that appear to be counterintuitive, such as the three-door problem or the birthday problem"
Mathematics,Level 10,Probability,,VC2M10P01,"Use the language of ‘if … then …’, ‘given’, ‘of’ and ‘knowing that’ to investigate conditional statements and identify common mistakes in interpreting such language, and describe and interpret situations involving conditional probability; design and conduct simulations using digital tools to model conditional probability and interpret results",,"Identifying situations in real life where probability simulations are used for decision-making, such as supply and demand of product, insurance risk and queueing"
Mathematics,Level 10,Probability,,VC2M10P01,"Use the language of ‘if … then …’, ‘given’, ‘of’ and ‘knowing that’ to investigate conditional statements and identify common mistakes in interpreting such language, and describe and interpret situations involving conditional probability; design and conduct simulations using digital tools to model conditional probability and interpret results",,Using simulation to predict the number of people likely to be infected with a strain of flu or virus
Mathematics,Level 10,Probability,,VC2M10P02,"Describe the results of two- and three-step chance experiments, both with and without replacements, assign probabilities to outcomes and determine probabilities of events; investigate the concept of independence",,"Recognising that a subsequent event can be dependent, and that this will affect the way its probability is calculated, for example, cards chosen from a standard deck without replacement, conditional selection problems from a fixed sample size, or the Bertrand’s box paradox"
