Subject,Band,Strand,Substrand,ContentCode_V2,ContentDescription_V2,Topic,Elaboration
Mathematics,Foundation C,Number,,VC2MFCN05,"Represent practical situations involving addition, subtraction and quantification up to at least 5 with physical and virtual materials, and use matching or counting strategies",,"Role-playing using 5 one-dollar coins to pay for items that are priced at $1 and communicating parts of the transaction; for example, requesting 3 bananas and paying with 3 one-dollar coins"
Mathematics,Foundation C,Number,,VC2MFCN05,"Represent practical situations involving addition, subtraction and quantification up to at least 5 with physical and virtual materials, and use matching or counting strategies",,"Using word problems to solve two-number addition and subtraction problems; for example, having 5 one-dollar coins and saying ‘I went to the shop and bought an ice cream for one dollar. How many coins do I take away?’"
Mathematics,Foundation C,Number,,VC2MFCN05,"Represent practical situations involving addition, subtraction and quantification up to at least 5 with physical and virtual materials, and use matching or counting strategies",,"Using games and stories to solve simple addition and subtraction problems; for example, using their fingers to show taking one away aligned with the song ‘Five little ducks’, or role-playing ‘The wheels on the bus’ and having a student ‘get on’"
Mathematics,Foundation C,Number,,VC2MFCN05,"Represent practical situations involving addition, subtraction and quantification up to at least 5 with physical and virtual materials, and use matching or counting strategies",,"Using manipulatives to solve two-number word problems containing addition and subtraction; for example, using teddy counters and a playhouse to model and solve the problem ‘Two bears were playing in a house and another bear friend came over. How many bears are there now?’ or, using a template, placing 3 pieces of playdough in one circle and 2 pieces of playdough in another circle to represent addition"
Mathematics,Foundation C,Number,,VC2MFCN06,"Represent practical sharing situations involving equal sharing between 2, using physical and virtual materials",,"Distributing materials equally in everyday situations; for example, sharing 4 toy ducks between 2 students and checking that each student has the same number by direct comparison, or counting the number of apple slices given to each student to see if these are the same"
Mathematics,Foundation C,Number,,VC2MFCN06,"Represent practical sharing situations involving equal sharing between 2, using physical and virtual materials",,"Using direct comparison to determine whether a collection has been shared equally into 2 groups; for example, lining up 2 groups of counters to see if the collection has been shared equally"
Mathematics,Foundation C,Number,,VC2MFCN06,"Represent practical sharing situations involving equal sharing between 2, using physical and virtual materials",,"Representing situations that involve sharing a collection equally; for example, starting with 8 beads or 6 coins and then sharing them equally between 2 students by distributing them to each student one by one, saying ‘one for you, one for me’, and then counting or subitising to determine the number each student received"
Mathematics,Foundation C,Algebra,,VC2MFCA01,Copy repeating patterns represented in different ways,,"Replicating a repeating two-element (ABAB) rhythmic pattern; for example, copying touching their noses, then heads, then noses"
Mathematics,Foundation C,Algebra,,VC2MFCA01,Copy repeating patterns represented in different ways,,"Copying a simple repeating two-element pattern with given objects, movements or sounds, such as red, blue, red, blue (when setting the table with drinking cups), paper and glue (when setting up equipment for an activity), or knife and fork (when setting a table using 2 types of cutlery)"
Mathematics,Foundation C,Algebra,,VC2MFCA01,Copy repeating patterns represented in different ways,,"Copying a repeating two-element pattern where one element has 2 parts (e.g. AAB), such as performing a clap, clap, stomp pattern or creating a necklace with beads in a blue, blue, green pattern"
Mathematics,Foundation C,Algebra,,VC2MFCA01,Copy repeating patterns represented in different ways,,Recognising and indicating the ‘first’ and ‘last’ elements of a two-element pattern
Mathematics,Foundation C,Measurement,,VC2MFCM01,"Identify and compare attributes of 2 familiar objects, including length, capacity and mass, using direct comparison",,"Comparing and labelling objects using the language of ‘long’ and ‘short’, ‘tall’ and ‘short’, and ‘heavy’ and ‘light’; for example, using a book to measure a hand, arm or foot and using the language ‘This book is shorter than my arm’, tracing around students and comparing heights and using the language ‘tall’ and ‘short’, or comparing fruits and vegetables during meal preparation and using the language ‘Which one is big?’ and ‘Which one is small?’"
Mathematics,Foundation C,Measurement,,VC2MFCM01,"Identify and compare attributes of 2 familiar objects, including length, capacity and mass, using direct comparison",,"Directly comparing 2 objects (e.g. comparing the capacity of an egg cup and a bucket using sand, hefting a toy car and a full drink bottle to compare mass, or aligning a wooden block and a piece of rope to compare length), indicating if they are the same or different, and using appropriate comparative language such as ‘bigger’ and ‘smaller’, ‘empty’ and ‘full’, ‘heaver’ and ‘lighter’, or ‘shorter’ and ‘longer’"
Mathematics,Foundation C,Measurement,,VC2MFCM02,"Identify morning, afternoon and night-time, and connect routine and familiar events to these times",,"Recognising and labelling times of the day as ‘morning’, ‘afternoon’ and ‘night-time’; for example, using greetings such as ‘good morning’ and ‘good afternoon’ appropriately"
Mathematics,Foundation C,Measurement,,VC2MFCM02,"Identify morning, afternoon and night-time, and connect routine and familiar events to these times",,"Participating in shared songs, stories and games that reinforce the times of the day; for example, playing a modified version of ‘What’s the time, Mr Wolf?’ that uses morning, afternoon and night-time, with ‘lunchtime’ as the action word"
Mathematics,Foundation C,Measurement,,VC2MFCM02,"Identify morning, afternoon and night-time, and connect routine and familiar events to these times",,Recognising and responding to daily routines by selecting an image from a schedule to indicate an activity has finished or is about to begin
Mathematics,Foundation C,Measurement,,VC2MFCM02,"Identify morning, afternoon and night-time, and connect routine and familiar events to these times",,"Matching visual representations of events by sorting images or symbols according to when they occur during the day; for example, connecting that they wake up in the morning and go to bed at night"
Mathematics,Foundation C,Measurement,,VC2MFCM02,"Identify morning, afternoon and night-time, and connect routine and familiar events to these times",,"Identifying the familiar events within the day; for example, using a visual schedule to match the events to the morning or afternoon at school"
Mathematics,Foundation C,Space,,VC2MFCSP01,Sort and name familiar shapes and objects,,"Using direct comparison to sort objects using a single given attribute, such as size, colour, texture or shape; for example, sorting a collection of cars or beads by colour or sorting a collection of pattern blocks by shape"
Mathematics,Foundation C,Space,,VC2MFCSP01,Sort and name familiar shapes and objects,,"Recognising and naming shapes that are similar to squares, triangles and circles in parts of the everyday environment, such as doors, windows, wheels and boxes"
Mathematics,Foundation C,Space,,VC2MFCSP01,Sort and name familiar shapes and objects,,"Sorting and naming familiar shapes, such as squares, rectangles, circles, stars and triangles, through hands-on games"
Mathematics,Foundation C,Space,,VC2MFCSP02,"Describe the location of objects or people within a familiar space, and follow simple instructions to move themselves or an object within a familiar environment",,"Locating known objects in the classroom and naming their locations using prepositional language, such as ‘The book is on the desk’ or ‘Teddy is under the chair’"
Mathematics,Foundation C,Space,,VC2MFCSP02,"Describe the location of objects or people within a familiar space, and follow simple instructions to move themselves or an object within a familiar environment",,"Copying the teacher demonstrating ‘next to’, ‘behind’ or ‘in front of’ in games and activities"
Mathematics,Foundation C,Space,,VC2MFCSP02,"Describe the location of objects or people within a familiar space, and follow simple instructions to move themselves or an object within a familiar environment",,"Interpreting everyday language of location by following one- and two-step related directions, such as ‘Stand up’, ‘Stand up and line up at the door’, ‘Sit on the floor’, ‘Put your lunchbox in your bag’, ‘Get your chair and take it to the table’ or ‘Line up behind …’, with explicit modelling from the teacher"
Mathematics,Foundation C,Space,,VC2MFCSP02,"Describe the location of objects or people within a familiar space, and follow simple instructions to move themselves or an object within a familiar environment",,"Responding with location to a question from the teacher, such as ‘Is the dog on or under the couch?’"
Mathematics,Foundation C,Space,,VC2MFCSP02,"Describe the location of objects or people within a familiar space, and follow simple instructions to move themselves or an object within a familiar environment",,"Describing where they have moved themselves or items in relation to familiar environmental locations and objects using ‘in’, ‘out’, ‘off’, ‘on’, ‘up’, ‘down’, ‘next to’, ‘in front of’ or ‘under’; for example, communicating ‘I am on the floor’, or ‘It is in the reading nook’, ‘… on the bookcase’ or ‘… behind the chair’"
Mathematics,Foundation C,Statistics,,VC2MFCST01,Compare data represented by objects in response to questions that have only 2 outcomes and relate to familiar situations,,"Participating in displaying collected information and data; for example, assisting in creating a visual display of ‘yes’ and ‘no’ responses to questions such as ‘Do you have a dog?’, ‘Do you like ice cream?’ and ‘Do you like broccoli?’ or choices between 2 options, such as ‘Do you prefer noodles or rice?’"
Mathematics,Foundation C,Statistics,,VC2MFCST01,Compare data represented by objects in response to questions that have only 2 outcomes and relate to familiar situations,,"Using direct comparison to compare the responses to yes/no questions and questions with 2 outcomes to identify if the results are ‘the same’ or ‘different’, or ‘more’, ‘the same’ or ‘less’; for example, comparing the number of images in a picture graph to determine which response was ‘more’ and which was ‘less’"
Mathematics,Foundation C,Statistics,,VC2MFCST01,Compare data represented by objects in response to questions that have only 2 outcomes and relate to familiar situations,,"Assisting in organising responses to questions into a simple display, such as a picture graph or a collection of representative materials; for example, asking students to choose their favourite ice-cream flavour and displaying responses"
Mathematics,Foundation C,Statistics,,VC2MFCST01,Compare data represented by objects in response to questions that have only 2 outcomes and relate to familiar situations,,"Using counting strategies to determine the totals of collections that represent responses to questions; for example, counting the responses collated from students’ favourite ice-cream flavours"
