Subject,Band,Strand,Substrand,ContentCode_V2,ContentDescription_V2,Topic,Elaboration
Mathematics,Level 5,Number,,VC2M5N06,"Solve problems involving multiplication of larger numbers by one- or two-digit numbers, choosing efficient mental and written calculation strategies and using digital tools where appropriate; check the reasonableness of answers",,"Solving multiplication problems such as 253 × 4 using a doubling strategy, for example, 2 × 253 = 506 and 2 × 506 = 1012"
Mathematics,Level 5,Number,,VC2M5N06,"Solve problems involving multiplication of larger numbers by one- or two-digit numbers, choosing efficient mental and written calculation strategies and using digital tools where appropriate; check the reasonableness of answers",,"Solving multiplication problems like 15 × 16 by thinking of factors of both numbers, 15 = 3 × 5, 16 = 2 × 8, and rearranging the factors to make the calculation easier, 5 × 2 = 10, 3 × 8 = 24 and 10 × 24 = 240"
Mathematics,Level 5,Number,,VC2M5N06,"Solve problems involving multiplication of larger numbers by one- or two-digit numbers, choosing efficient mental and written calculation strategies and using digital tools where appropriate; check the reasonableness of answers",,"Using an array to show place value partitioning to solve multiplication, such as 324 × 8, thinking 300 × 8 = 2400, 20 × 8 = 160, 4 × 8 = 32 then adding the parts, 2400 + 160 + 32 = 2592; and connecting the parts of the array to a standard written algorithm"
Mathematics,Level 5,Number,,VC2M5N06,"Solve problems involving multiplication of larger numbers by one- or two-digit numbers, choosing efficient mental and written calculation strategies and using digital tools where appropriate; check the reasonableness of answers",,"Using different strategies used to multiply numbers, and explaining how they work and if they have any limitations; for example, discussing how the Japanese visual method for multiplication is not effective for multiplying larger numbers"
Mathematics,Level 5,Number,,VC2M5N07,"Solve problems involving division, choosing efficient mental and written strategies and using digital tools where appropriate; interpret any remainder according to the context and express results as a whole number, decimal or fraction",,"Interpreting and solving everyday division problems such as ‘How many buses are needed if there are 436 passengers and each bus carries 50 people?’, deciding whether to round up or down in order to accommodate the remainder and justifying choices"
Mathematics,Level 5,Number,,VC2M5N07,"Solve problems involving division, choosing efficient mental and written strategies and using digital tools where appropriate; interpret any remainder according to the context and express results as a whole number, decimal or fraction",,"Solving division problems mentally, such as 72 divided by 9, 72 ÷ 9, by thinking, ‘How many nines make 72?’, □ x 9 = 72, or ‘Share 72 equally 9 ways’"
Mathematics,Level 5,Number,,VC2M5N07,"Solve problems involving division, choosing efficient mental and written strategies and using digital tools where appropriate; interpret any remainder according to the context and express results as a whole number, decimal or fraction",,Using the fact that equivalent division calculations result if both numbers are divided by the same factor
Mathematics,Level 5,Number,,VC2M5N08,"Check and explain the reasonableness of solutions to problems, including financial contexts using estimation strategies appropriate to the context",,"Interpreting a series of contextual problems to decide whether an exact answer or an approximate calculation is appropriate, and explaining their reasoning in relation to the context and the numbers involved"
Mathematics,Level 5,Number,,VC2M5N08,"Check and explain the reasonableness of solutions to problems, including financial contexts using estimation strategies appropriate to the context",,"Recognising the effect of rounding addition, subtraction, multiplication and division calculations, and rounding both numbers up, both numbers down, and one number up and one number down; and explaining which estimation is the best approximation and why"
Mathematics,Level 5,Number,,VC2M5N08,"Check and explain the reasonableness of solutions to problems, including financial contexts using estimation strategies appropriate to the context",,"Considering the type of rounding that is appropriate when estimating the amount of money required; for example, rounding up or rounding down when buying one item from a store using cash, compared to rounding up the cost of every item when buying groceries to estimate the total cost and not rounding when the financial transactions are digital"
Mathematics,Level 5,Number,,VC2M5N09,"Use mathematical modelling to solve practical problems involving additive and multiplicative situations, including simple financial planning contexts; formulate the problems, choosing operations and efficient mental and written calculation strategies, and using digital tools where appropriate; interpret and communicate solutions in terms of the situation",,"Modelling an everyday situation and determining which operations can be used to solve it using materials, diagrams, arrays and/or bar models to represent the problem; formulating the situation as a number sentence; and justifying their choice of operations in relation to the situation"
Mathematics,Level 5,Number,,VC2M5N09,"Use mathematical modelling to solve practical problems involving additive and multiplicative situations, including simple financial planning contexts; formulate the problems, choosing operations and efficient mental and written calculation strategies, and using digital tools where appropriate; interpret and communicate solutions in terms of the situation",,"Modelling a series of contextual problems, deciding whether an exact answer or an approximate calculation is appropriate, and explaining their reasoning in relation to the context and the numbers involved"
Mathematics,Level 5,Number,,VC2M5N09,"Use mathematical modelling to solve practical problems involving additive and multiplicative situations, including simple financial planning contexts; formulate the problems, choosing operations and efficient mental and written calculation strategies, and using digital tools where appropriate; interpret and communicate solutions in terms of the situation",,"Modelling financial situations such as creating financial plans; for example, creating a budget for a class fundraising event, using a spreadsheet to tabulate data and perform calculations"
Mathematics,Level 5,Number,,VC2M5N09,"Use mathematical modelling to solve practical problems involving additive and multiplicative situations, including simple financial planning contexts; formulate the problems, choosing operations and efficient mental and written calculation strategies, and using digital tools where appropriate; interpret and communicate solutions in terms of the situation",,"Investigating how mathematical models involving combinations of operations can be used to represent songs, stories and/or dances of Aboriginal and Torres Strait Islander Peoples"
Mathematics,Level 5,Number,,VC2M5N10,"Follow a mathematical algorithm involving branching and repetition (iteration); create and use algorithms involving a sequence of steps and decisions and digital tools to experiment with factors, multiples and divisibility; identify, interpret and describe emerging patterns",,Simulating a simple random walk
Mathematics,Level 5,Number,,VC2M5N10,"Follow a mathematical algorithm involving branching and repetition (iteration); create and use algorithms involving a sequence of steps and decisions and digital tools to experiment with factors, multiples and divisibility; identify, interpret and describe emerging patterns",,"Manipulating sets of numbers using a given rule, for example, if a number is even, halve it; or if a number is odd, subtract 1 then halve it"
Mathematics,Level 5,Number,,VC2M5N10,"Follow a mathematical algorithm involving branching and repetition (iteration); create and use algorithms involving a sequence of steps and decisions and digital tools to experiment with factors, multiples and divisibility; identify, interpret and describe emerging patterns",,"Creating algorithms that use multiplication and division facts to determine if a number is a multiple or factor of another number; for example, using a flow chart that determines whether numbers are factors or multiples of other numbers using branching, such as yes/no decisions"
Mathematics,Level 5,Number,,VC2M5N10,"Follow a mathematical algorithm involving branching and repetition (iteration); create and use algorithms involving a sequence of steps and decisions and digital tools to experiment with factors, multiples and divisibility; identify, interpret and describe emerging patterns",,"Identifying lowest common multiples and highest common factors of pairs or triples of natural numbers; for example, the lowest common multiple of {6, 9} is 18, and the highest common factor is 3, and the lowest common multiple of {3, 4, 5} is 60 and the highest common factor is 1"
Mathematics,Level 5,Number,,VC2M5N10,"Follow a mathematical algorithm involving branching and repetition (iteration); create and use algorithms involving a sequence of steps and decisions and digital tools to experiment with factors, multiples and divisibility; identify, interpret and describe emerging patterns",,"Using the ‘fill down’ function of a spreadsheet and a multiplication formula to generate a sequence of numbers that represent the multiples of any number you enter into the cell, and describing and explaining the emerging patterns"
Mathematics,Level 5,Algebra,,VC2M5A01,Recognise and explain the connection between multiplication and division as inverse operations and use this to develop families of number facts,,"Using materials or diagrams to develop and explain division strategies, such as halving, using the inverse relationship to turn division into a multiplication"
Mathematics,Level 5,Algebra,,VC2M5A01,Recognise and explain the connection between multiplication and division as inverse operations and use this to develop families of number facts,,"Using arrays, multiplication tables, and physical and virtual materials to develop families of facts, for example, 3 × 4 = 12, 4 × 3 = 12, 12 ÷ 3 = 4 and 12 ÷ 4 = 3"
Mathematics,Level 5,Algebra,,VC2M5A01,Recognise and explain the connection between multiplication and division as inverse operations and use this to develop families of number facts,,"Demonstrating multiplicative partitioning using materials, diagrams or arrays and recording 2 multiplication and 2 division facts for each grouping (for example, 4 × 6 = 24, 6 × 4 = 24, 24 ÷ 4 = 6 and 24 ÷ 6 = 4), explaining how each grouping is different from and connected to other groupings in the materials, diagrams or arrays"
Mathematics,Level 5,Algebra,,VC2M5A01,Recognise and explain the connection between multiplication and division as inverse operations and use this to develop families of number facts,,"Using materials, diagrams or arrays to recognise and explain the inverse relationship between multiplication and division (for example, solving 240 ÷ 20 = □ by thinking 20 × □ = 240) and using the inverse to make calculations easier (for example, solving 17 × □ = 221 using division, □ = 221 ÷ 17)"
Mathematics,Level 5,Algebra,,VC2M5A02,Find unknown values in numerical equations involving multiplication and division using the properties of numbers and operations,,"Using knowledge of equivalent number sentences to form and find unknown values in numerical equations; for example, given that 3 × 5 = 15 and 30 ÷ 2 = 15, then 3 × 5 = 30 ÷ 2, and therefore the solution to 3 × 5 = 30 ÷ □ is 2"
Mathematics,Level 5,Algebra,,VC2M5A02,Find unknown values in numerical equations involving multiplication and division using the properties of numbers and operations,,"Using relational thinking, and an understanding of equivalence and number properties to determine and reason about numerical equations; for example, explaining whether an equation involving equivalent multiplication number sentences is true, such as 15 ÷ 3 = 30 ÷ 6"
Mathematics,Level 5,Algebra,,VC2M5A02,Find unknown values in numerical equations involving multiplication and division using the properties of numbers and operations,,"Using materials, diagrams and arrays to demonstrate that multiplication is associative and commutative but division is not – for example, using arrays to demonstrate that 2 × 3 = 3 × 2 but 6 ÷ 3 does not equal 3 ÷ 6; demonstrating that 2 × 2 × 3 = 12 and 2 × 3 × 2 = 12 and 3 × 2 × 2 = 12; and understanding that 8 ÷ 2 ÷ 2 = (8 ÷ 2) ÷ 2 = 2 but 8 ÷ (2 ÷ 2) = 8 ÷ 1 = 8"
Mathematics,Level 5,Algebra,,VC2M5A02,Find unknown values in numerical equations involving multiplication and division using the properties of numbers and operations,,"Using materials, diagrams or arrays to recognise and explain the distributive property, for example, where 4 × 13 = 4 × 10 + 4 × 3"
Mathematics,Level 5,Algebra,,VC2M5A02,Find unknown values in numerical equations involving multiplication and division using the properties of numbers and operations,,"Constructing equivalent number sentences involving multiplication to form a numerical equation, and applying knowledge of factors, multiples and the associative property to find unknown values in numerical equations; for example, considering 3 × 4 = 12 and knowing 2 × 2 = 4, then 3 × 4 can be written as 3 × (2 × 2) and, using the associative property, (3 × 2) × 2 so 3 × 4 = 6 × 2 and so 6 is the solution to 3 × 4 = □ × 2"
Mathematics,Level 5,Measurement,,VC2M5M01,"Choose appropriate metric units when measuring the length, mass and capacity of objects; use smaller units or a combination of units to obtain a more accurate measure",,"Ordering metric units from the largest unit to the smallest, for example, kilometre, metre, centimetre, millimetre"
Mathematics,Level 5,Measurement,,VC2M5M01,"Choose appropriate metric units when measuring the length, mass and capacity of objects; use smaller units or a combination of units to obtain a more accurate measure",,"Recognising that some units of measurement are better suited to some tasks than others; for example, kilometres are more appropriate than metres to measure the distance between 2 towns"
Mathematics,Level 5,Measurement,,VC2M5M01,"Choose appropriate metric units when measuring the length, mass and capacity of objects; use smaller units or a combination of units to obtain a more accurate measure",,"Deciding on the unit required to estimate the amount of paint or carpet for a room or a whole building, and justifying the choice of unit in relation to the context and the degree of accuracy required"
Mathematics,Level 5,Measurement,,VC2M5M01,"Choose appropriate metric units when measuring the length, mass and capacity of objects; use smaller units or a combination of units to obtain a more accurate measure",,"Measuring and comparing distances (for example, measuring and comparing jumps or throws using a metre length of string and then measuring the part metre with centimetres and/or millimetres) and explaining which unit of measure is most accurate"
Mathematics,Level 5,Measurement,,VC2M5M01,"Choose appropriate metric units when measuring the length, mass and capacity of objects; use smaller units or a combination of units to obtain a more accurate measure",,"Researching how the base units are derived for the International System of Units (SI), commonly known as the metric system of units, recognising that the metric unit names for the attributes of length and mass are international standards for measurement"
Mathematics,Level 5,Measurement,,VC2M5M02,Solve practical problems involving the perimeter and area of regular and irregular shapes using appropriate metric units,,"Investigating problem situations involving perimeter, for example, ‘How many metres of fencing are required around a paddock, or around a festival event?’"
Mathematics,Level 5,Measurement,,VC2M5M02,Solve practical problems involving the perimeter and area of regular and irregular shapes using appropriate metric units,,"Using efficient ways to calculate the perimeters of rectangles, such as adding the length and width together and doubling the result"
Mathematics,Level 5,Measurement,,VC2M5M02,Solve practical problems involving the perimeter and area of regular and irregular shapes using appropriate metric units,,"Solving measurement problems such as ‘How much carpet would be needed to cover the entire floor of the classroom?’, using square metre templates to directly measure the floor space"
Mathematics,Level 5,Measurement,,VC2M5M02,Solve practical problems involving the perimeter and area of regular and irregular shapes using appropriate metric units,,"Creating a model of a permaculture garden, dividing the area up to provide the most efficient use of space for gardens and walkways, labelling the measure of each area, and calculating the amount of resources needed, for example, compost to cover the vegetable garden"
Mathematics,Level 5,Measurement,,VC2M5M02,Solve practical problems involving the perimeter and area of regular and irregular shapes using appropriate metric units,,"Using a physical geoboard or a virtual geoboard app to recognise the relationship between area and perimeter and solve problems; for example, investigating what is the largest and what is the smallest area that has the same perimeter"
Mathematics,Level 5,Measurement,,VC2M5M02,Solve practical problems involving the perimeter and area of regular and irregular shapes using appropriate metric units,,"Exploring the designs of fishing nets and dwellings of Aboriginal and Torres Strait Islander Peoples, investigating the perimeter, area and purpose of the shapes within the designs"
Mathematics,Level 5,Measurement,,VC2M5M03,Compare 12- and 24-hour time systems and solve practical problems involving the conversion between them,,"Using timetables written in 24-hour time, such as flight schedules, to plan an overseas or interstate trip, converting between 24- and 12-hour time"
Mathematics,Level 5,Measurement,,VC2M5M03,Compare 12- and 24-hour time systems and solve practical problems involving the conversion between them,,"Converting between the digital and analog representation of 24-hour time, matching the same times represented in both systems; for example, setting the time on an analog watch from a digital alarm clock"
Mathematics,Level 5,Measurement,,VC2M5M04,"Estimate, construct and measure angles in degrees, using appropriate tools, including a protractor, and relate these measures to angle names",,"Using a protractor to measure angles in degrees and classifying these angles using angle names; for example, an acute angle is less than 90°, an obtuse angle is more than 90° and less than 180°, a right angle is equal to 90° and a reflex angle is more than 180° and less than 360°"
Mathematics,Level 5,Measurement,,VC2M5M04,"Estimate, construct and measure angles in degrees, using appropriate tools, including a protractor, and relate these measures to angle names",,Estimating the size of angles in the environment using a clinometer and describing the angles using angle names
Mathematics,Level 5,Measurement,,VC2M5M04,"Estimate, construct and measure angles in degrees, using appropriate tools, including a protractor, and relate these measures to angle names",,"Using a ruler and protractor to construct triangles, given the angle measures and side lengths"
Mathematics,Level 5,Measurement,,VC2M5M04,"Estimate, construct and measure angles in degrees, using appropriate tools, including a protractor, and relate these measures to angle names",,Using a protractor to measure angles when creating a pattern or string design within a circle
Mathematics,Level 5,Measurement,,VC2M5M04,"Estimate, construct and measure angles in degrees, using appropriate tools, including a protractor, and relate these measures to angle names",,"Recognising the size of angles within shapes that do and do not tessellate, measuring the angles and using the sum of angles to explain why some shapes will tessellate and other shapes do not"
Mathematics,Level 5,Space,,VC2M5SP01,Connect objects to their nets and build objects from their nets using spatial and geometric reasoning,,"Designing and constructing exact nets for packaging particular-shaped items or collections of interest, taking into consideration how the faces will be joined and how the package will be opened"
Mathematics,Level 5,Space,,VC2M5SP01,Connect objects to their nets and build objects from their nets using spatial and geometric reasoning,,"Visualising folding some possible nets for a range of prisms and pyramids, predicting which will work and which cannot work, and justifying their choices, based on the number, size and position of particular shapes in each diagram"
Mathematics,Level 5,Space,,VC2M5SP01,Connect objects to their nets and build objects from their nets using spatial and geometric reasoning,,"Sketching nets for a range of prisms and pyramids considering the number, shape and placement of the faces, and testing by cutting and folding"
Mathematics,Level 5,Space,,VC2M5SP01,Connect objects to their nets and build objects from their nets using spatial and geometric reasoning,,"Investigating objects designed and developed by Aboriginal and/or Torres Strait Islander Peoples, such as those used in fish traps and instructive toys, identifying the shape and relative position of each face to determine the net of the object"
Mathematics,Level 5,Space,,VC2M5SP02,Construct a grid coordinate system that uses coordinates to locate positions within a space; use coordinates and directional language to describe position and movement,,Understanding how the numbers on the axes on a grid coordinate system are numbers on a number line and are used to pinpoint locations
Mathematics,Level 5,Space,,VC2M5SP02,Construct a grid coordinate system that uses coordinates to locate positions within a space; use coordinates and directional language to describe position and movement,,"Discussing the conventions of indicating a point in a grid coordinate system; for example, writing the horizontal axis number first and the vertical axis number second, and using brackets and commas"
Mathematics,Level 5,Space,,VC2M5SP02,Construct a grid coordinate system that uses coordinates to locate positions within a space; use coordinates and directional language to describe position and movement,,"Comparing a grid reference system to a grid coordinate system (first quadrant only) by using both to play strategy games involving location; for example, in playing the game Quadrant Commander, deducing that in a grid coordinate system the lines are numbered (starting from zero), not the spaces"
Mathematics,Level 5,Space,,VC2M5SP02,Construct a grid coordinate system that uses coordinates to locate positions within a space; use coordinates and directional language to describe position and movement,,"Placing a coordinate grid over a contour line, drawing and listing the coordinates of each point in the picture, asking a peer to re-create the drawing using only the list of coordinates, and discussing the reasons for the potential similarities and differences between the 2 drawings"
Mathematics,Level 5,Space,,VC2M5SP03,"Describe and perform translations, reflections and rotations of shapes, using dynamic geometry software where appropriate; recognise what changes and what remains the same, and identify any symmetries",,"Understanding and explaining that translations, rotations and reflections can change the position and orientation of a shape but not its shape or size"
Mathematics,Level 5,Space,,VC2M5SP03,"Describe and perform translations, reflections and rotations of shapes, using dynamic geometry software where appropriate; recognise what changes and what remains the same, and identify any symmetries",,"Using pattern blocks and paper, tracing around a shape and then conducting a series of one-step transformations and tracing each resulting image, and then finally copying the original position and end position on a new sheet of paper"
Mathematics,Level 5,Space,,VC2M5SP03,"Describe and perform translations, reflections and rotations of shapes, using dynamic geometry software where appropriate; recognise what changes and what remains the same, and identify any symmetries",,Demonstrating how different combinations of transformations can produce the same resulting image
Mathematics,Level 5,Space,,VC2M5SP03,"Describe and perform translations, reflections and rotations of shapes, using dynamic geometry software where appropriate; recognise what changes and what remains the same, and identify any symmetries",,"Challenging classmates to select a combination of transformations to move from an original image to the final image, noting the different combinations by using different colours to trace images"
Mathematics,Level 5,Space,,VC2M5SP03,"Describe and perform translations, reflections and rotations of shapes, using dynamic geometry software where appropriate; recognise what changes and what remains the same, and identify any symmetries",,"Investigating how animal tracks can be interpreted by Aboriginal and Torres Strait Islander Peoples using the transformation of their shapes, to help determine and understand animal behaviour"
Mathematics,Level 5,Statistics,,VC2M5ST01,"Acquire, validate and represent data for nominal and ordinal categorical and discrete numerical variables to address a question of interest or purpose using software including spreadsheets; discuss and report on data distributions in terms of highest frequency (mode) and shape, in the context of the data",,"Recognising that ordinal data is a form of categorical data even though the data being collected might be numbers, for example, a rating scale using numbers 1–5 to represent the categories people can choose from when asked, ‘What rating would you give this film out of 5?’"
Mathematics,Level 5,Statistics,,VC2M5ST01,"Acquire, validate and represent data for nominal and ordinal categorical and discrete numerical variables to address a question of interest or purpose using software including spreadsheets; discuss and report on data distributions in terms of highest frequency (mode) and shape, in the context of the data",,Determining the mode for a set of data and discussing that there may be more than one mode
Mathematics,Level 5,Statistics,,VC2M5ST01,"Acquire, validate and represent data for nominal and ordinal categorical and discrete numerical variables to address a question of interest or purpose using software including spreadsheets; discuss and report on data distributions in terms of highest frequency (mode) and shape, in the context of the data",,Identifying the best methods of presenting data to illustrate the results of investigations and justifying the choice of representations
Mathematics,Level 5,Statistics,,VC2M5ST01,"Acquire, validate and represent data for nominal and ordinal categorical and discrete numerical variables to address a question of interest or purpose using software including spreadsheets; discuss and report on data distributions in terms of highest frequency (mode) and shape, in the context of the data",,"Acquiring data through chance experiments, discussing and reporting on the distribution of outcomes and how this relates to equal and unequal outcomes"
Mathematics,Level 5,Statistics,,VC2M5ST01,"Acquire, validate and represent data for nominal and ordinal categorical and discrete numerical variables to address a question of interest or purpose using software including spreadsheets; discuss and report on data distributions in terms of highest frequency (mode) and shape, in the context of the data",,"Using digital systems to validate data; for example, recognising the difference between numerical, text and date formats in spreadsheets, and setting data types in a spreadsheet to make sure a date is input correctly"
Mathematics,Level 5,Statistics,,VC2M5ST01,"Acquire, validate and represent data for nominal and ordinal categorical and discrete numerical variables to address a question of interest or purpose using software including spreadsheets; discuss and report on data distributions in terms of highest frequency (mode) and shape, in the context of the data",,"Investigating data relating to the reconciliation process between Aboriginal and Torres Strait Islander Peoples and non-Indigenous Australians, posing questions, discussing and reporting on findings"
Mathematics,Level 5,Statistics,,VC2M5ST02,Interpret line graphs representing change over time; discuss the relationships that are represented and conclusions that can be made,,"Reading and interpreting different line graphs, discussing how the horizontal axis represents measures of time such as days of the week or times of the day, and the vertical axis represents numerical quantities or ordinal categorical variables such as percentages, money, measurements or ratings such as fire hazard ratings"
Mathematics,Level 5,Statistics,,VC2M5ST02,Interpret line graphs representing change over time; discuss the relationships that are represented and conclusions that can be made,,"Interpreting real-life data represented as a line graph showing how measurements change over a period of time, and make simple inferences"
Mathematics,Level 5,Statistics,,VC2M5ST02,Interpret line graphs representing change over time; discuss the relationships that are represented and conclusions that can be made,,Matching unlabelled line graphs to the context they represent based on the stories of the different contexts
Mathematics,Level 5,Statistics,,VC2M5ST02,Interpret line graphs representing change over time; discuss the relationships that are represented and conclusions that can be made,,"Interpreting the data represented in a line graph, making inferences; for example, reading line graphs that show the varying temperatures or ultraviolet (UV) rates over a period of a day and discussing when would be the best time to hold an outdoor assembly"
Mathematics,Level 5,Statistics,,VC2M5ST03,Plan and conduct statistical investigations by posing questions or identifying a problem and collecting relevant data; choose appropriate displays and interpret the data; communicate findings within the context of the investigation,,"Posing questions about insect diversity in the playground, and collecting data by taping a one-metre-square piece of paper to the playground and observing the type and number of insects on it over time"
Mathematics,Level 5,Statistics,,VC2M5ST03,Plan and conduct statistical investigations by posing questions or identifying a problem and collecting relevant data; choose appropriate displays and interpret the data; communicate findings within the context of the investigation,,"Posing a question or identifying a problem of interest; collecting, interpreting and analysing the data; and discussing if the data generated provides the information necessary to answer the question"
Mathematics,Level 5,Statistics,,VC2M5ST03,Plan and conduct statistical investigations by posing questions or identifying a problem and collecting relevant data; choose appropriate displays and interpret the data; communicate findings within the context of the investigation,,"Developing survey questions that are objective, without opinion, and have a balanced set of answer choices without bias"
Mathematics,Level 5,Statistics,,VC2M5ST03,Plan and conduct statistical investigations by posing questions or identifying a problem and collecting relevant data; choose appropriate displays and interpret the data; communicate findings within the context of the investigation,,"Exploring Aboriginal and/or Torres Strait Islander ranger groups’ and other groups’ biodiversity detection techniques to care for Country/Place, posing investigative questions, and collecting and interpreting related data to represent and communicate findings"
