Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 5 and 6,Technologies Contexts,Engineering principles and systems,VC2TDE6C01,"Explain how electrical energy can be transformed into movement, sound or light in a product or system",,"Producing models using materials and tools to show how to control movement, sound or light, for example constructing an automation or lifting system including a simple hand pulley to raise a bucket or toy"
Levels 5 and 6,Technologies Contexts,Engineering principles and systems,VC2TDE6C01,"Explain how electrical energy can be transformed into movement, sound or light in a product or system",,"Deconstructing a product or system to investigate how movement, sound or light can be controlled, for example deconstructing a torch or buzzer and exploring circuit design"
Levels 5 and 6,Technologies Contexts,Engineering principles and systems,VC2TDE6C01,"Explain how electrical energy can be transformed into movement, sound or light in a product or system",,"Investigating the properties of materials to solve problems requiring the control of movement, sound or light, for example directing light through a maze using mirrors"
Levels 5 and 6,Technologies Contexts,Food and fibre production,VC2TDE6C02,Explain how and why food and fibre are produced in managed environments,,"Investigating how, before European colonisation, Aboriginal and Torres Strait Islander Peoples lived in individual communities and nations that cared for, protected and sustainably harvested food and fibre resources, some of which are now cultivated to meet domestic and international demand, for example bunya nuts, macadamias and woven baskets"
Levels 5 and 6,Technologies Contexts,Food and fibre production,VC2TDE6C02,Explain how and why food and fibre are produced in managed environments,,"Investigating and experimenting with different tools and methods of preparing soil and the effect on soil quality and sustainability, including conserving and recycling nutrients, for example building a food composting system, including mulch, when designing a sustainable school vegetable garden or cropping area"
Levels 5 and 6,Technologies Contexts,Food and fibre production,VC2TDE6C02,Explain how and why food and fibre are produced in managed environments,,"Describing relationships between plant types and animal breeds and their environmental suitability when selecting suitable plants or animals for an environment, for example growing tropical fruits in northern Australia due to the warmer climate, and raising certain livestock such as Jersey dairy cattle, Merino sheep, Huacaya alpacas and Rhode Island Red chickens in the cooler regions of Australia"
Levels 5 and 6,Technologies Contexts,Food and fibre production,VC2TDE6C02,Explain how and why food and fibre are produced in managed environments,,"Sequencing the process of converting on-farm food or fibre products into a product suitable for retail sale, for example creating a digital flow chart to record a paddock-to-plate supply chain or the fibre-to-garment life cycle (fibre, yarn, fabric, garment)"
Levels 5 and 6,Technologies Contexts,Food and fibre production,VC2TDE6C02,Explain how and why food and fibre are produced in managed environments,,Visiting a farm or participating in a virtual tour to ask questions about how and why food and fibre are produced in that environment
Levels 5 and 6,Technologies Contexts,Food specialisations,VC2TDE6C03,Explain how the properties of foods influence selection and preparation for healthy eating,,"Investigating Aboriginal and/or Torres Strait Islander practices for selecting and preparing foods for healthy eating, for example based on their nutritional value, availability, spoilage, preparation and processing requirements in consultation with local community, discussing sources of food from Country and Place"
Levels 5 and 6,Technologies Contexts,Food specialisations,VC2TDE6C03,Explain how the properties of foods influence selection and preparation for healthy eating,,"Determining, using the Australian Guide to Healthy Eating, what is a serve of vegetables and discussing different ways to achieve one serve of particular vegetables, considering fresh and processed options, such as frozen and canned food, and including various cooking methods such as steaming, boiling and stir-frying"
Levels 5 and 6,Technologies Contexts,Food specialisations,VC2TDE6C03,Explain how the properties of foods influence selection and preparation for healthy eating,,"Investigating how foods with different textures require different preparation methods; for example, crisp vegetables like carrots or capsicums can be used as raw ingredients in salads to retain their crunchiness, while starchy vegetables like potato and sweet potato are often cooked to a softer texture"
Levels 5 and 6,Technologies Contexts,Food specialisations,VC2TDE6C03,Explain how the properties of foods influence selection and preparation for healthy eating,,"Discussing ways that sounds produced when preparing or consuming food can influence sensory experiences, for example the crunch of biting into a crisp apple, the sizzle of food cooking on a hot grill and the popping sound of popcorn kernels when heated"
Levels 5 and 6,Technologies Contexts,Food specialisations,VC2TDE6C03,Explain how the properties of foods influence selection and preparation for healthy eating,,"Experimenting with tools, ingredients and techniques to design and make food products or meals for selected groups for healthy eating, taking into consideration environmental impacts and nutritional benefits, for example experimenting with preserving techniques including pickling, fermentation, air-drying and sun-drying, and presenting information on the benefits to an audience"
Levels 5 and 6,Technologies Contexts,Food specialisations,VC2TDE6C03,Explain how the properties of foods influence selection and preparation for healthy eating,,"Exploring a variety of tastes and how they may influence the selection or preparation of food, for example the sour, salty, sweet, spicy and umami flavours of many foods from countries across Asia"
Levels 5 and 6,Technologies Contexts,Food specialisations,VC2TDE6C03,Explain how the properties of foods influence selection and preparation for healthy eating,,"Exploring the food service options of a local restaurant, cafe, fast food or takeaway establishment and identifying the food preparation skills needed to prepare food for healthy eating"
Levels 5 and 6,Technologies Contexts,Materials and technologies specialisations,VC2TDE6C04,"Explain how characteristics and properties of materials, systems, components and tools affect their use when producing designed solutions",,"Investigating how the Gunditjmara People have long used material science knowledge to identify materials and preparation techniques to meet performance needs, for example twining techniques for string and rope fibres to ensure suitability for use in wet, dry, freshwater and saltwater applications"
Levels 5 and 6,Technologies Contexts,Materials and technologies specialisations,VC2TDE6C04,"Explain how characteristics and properties of materials, systems, components and tools affect their use when producing designed solutions",,Investigating traditional use of sinew and resin in the coating materials of bark canoes by Aboriginal and/or Torres Strait Islander people to ensure waterproofing
Levels 5 and 6,Technologies Contexts,Materials and technologies specialisations,VC2TDE6C04,"Explain how characteristics and properties of materials, systems, components and tools affect their use when producing designed solutions",,"Identifying and examining the properties of materials for the design and construction of a household product or system to improve household sustainability, for example a product for storing harvested water or reducing energy consumption"
Levels 5 and 6,Technologies Contexts,Materials and technologies specialisations,VC2TDE6C04,"Explain how characteristics and properties of materials, systems, components and tools affect their use when producing designed solutions",,"Describing the materials and systems used in public places and facilities that affect the way people live, for example community exercise environments, arts facilities, water treatment plants and garbage collection services"
Levels 5 and 6,Technologies Contexts,Materials and technologies specialisations,VC2TDE6C04,"Explain how characteristics and properties of materials, systems, components and tools affect their use when producing designed solutions",,"Comparing and describing the tools and techniques used to manufacture products in factories with those used by local and regional enterprises, including cost and impacts, for example clothing made in factories"
Levels 5 and 6,Technologies Contexts,Materials and technologies specialisations,VC2TDE6C04,"Explain how characteristics and properties of materials, systems, components and tools affect their use when producing designed solutions",,"Comparing the design and production of products, services or environments in Australia and a country in Asia, for example comparing the diversity, availability and properties of preferred materials and the design of public shelters and housing in Indonesia and Australia"
Levels 5 and 6,Technologies Contexts,Materials and technologies specialisations,VC2TDE6C04,"Explain how characteristics and properties of materials, systems, components and tools affect their use when producing designed solutions",,"Investigating the properties of fibres and how these are used to create products, for example designing an experiment to test which fabrics are the best insulators, and explaining how those properties influence their uses"
Levels 5 and 6,Creating Designed Solutions,Investigating and defining,VC2TDE6D01,"Investigate needs or opportunities for designing, and the materials, components, tools and processes needed to create designed solutions",,"Investigating traditional fibre sources as potential commercial solutions for biodegradable string or rope, and researching the materials, systems, components and tools needed"
Levels 5 and 6,Creating Designed Solutions,Investigating and defining,VC2TDE6D01,"Investigate needs or opportunities for designing, and the materials, components, tools and processes needed to create designed solutions",,"Surveying people in the school community about their needs in order to design an appropriate product, service or environment that addresses the need, for example planning the requirements for a community meal, creating more shade in the school by determining where trees could be planted or designing a security system for a community garden"
Levels 5 and 6,Creating Designed Solutions,Investigating and defining,VC2TDE6D01,"Investigate needs or opportunities for designing, and the materials, components, tools and processes needed to create designed solutions",,"Investigating designed solutions from around the world to make suitable, quality decisions that meet needs or opportunities, for example locating information online about small-space gardening ideas from different countries and judging the suitability of these ideas for the local environment"
Levels 5 and 6,Creating Designed Solutions,Investigating and defining,VC2TDE6D01,"Investigate needs or opportunities for designing, and the materials, components, tools and processes needed to create designed solutions",,"Investigating the importance of complementary parts of working systems by deconstructing the components, structure and purpose of products, services or environments, for example labelling a diagram of a robotic weeder or vacuum cleaner and explaining the function of its parts"
Levels 5 and 6,Creating Designed Solutions,Investigating and defining,VC2TDE6D01,"Investigate needs or opportunities for designing, and the materials, components, tools and processes needed to create designed solutions",,"Testing a range of materials, components and tools to determine the appropriate technologies needed to make products, services or environments, for example the materials for a product such as a rubber-band-powered vehicle or item of protective clothing"
Levels 5 and 6,Creating Designed Solutions,Investigating and defining,VC2TDE6D01,"Investigate needs or opportunities for designing, and the materials, components, tools and processes needed to create designed solutions",,"Investigating how to minimise material use and manage waste by comparing the environmental and social impacts of materials, components and tools, for example comparing the cost and environmental impact of repurposing an old item of clothing to create a carry bag with that of buying a new bag, or using wilted vegetables to make a vegetable soup instead of buying takeaway soup"
Levels 5 and 6,Creating Designed Solutions,Generating and designing,VC2TDE6D02,"Generate, iterate and communicate design ideas, decisions and processes using technical terms and graphical representation techniques, using manual and digital tools",,"Generating a range of design ideas for products, services or environments using prior knowledge, skills and research, for example a security system for a community garden, a product made from a repurposed item of clothing, a permaculture vegetable patch or a healthy meal for a family picnic"
Levels 5 and 6,Creating Designed Solutions,Generating and designing,VC2TDE6D02,"Generate, iterate and communicate design ideas, decisions and processes using technical terms and graphical representation techniques, using manual and digital tools",,"Analysing, modifying and developing design ideas to enhance and improve the sustainability of a product, service, environment or system, for example conducting a life cycle assessment and analysing eco-friendly alternatives to non-recyclable decorations for a community event or replacing paper-based newsletters with online formats"
Levels 5 and 6,Creating Designed Solutions,Generating and designing,VC2TDE6D02,"Generate, iterate and communicate design ideas, decisions and processes using technical terms and graphical representation techniques, using manual and digital tools",,"Representing and communicating design ideas using modelling and drawings, including the use of digital tools, for example including a scale, symbols and codes in plans and diagrams, using thumbnail sketches and labelled drawings, using pictorial maps and aerial views, and using digital mapping applications or infographics to present research and ideas to others"
Levels 5 and 6,Creating Designed Solutions,Generating and designing,VC2TDE6D02,"Generate, iterate and communicate design ideas, decisions and processes using technical terms and graphical representation techniques, using manual and digital tools",,"Developing and using models to iterate and improve design ideas, for example using modelling applications to design the layout and features of an enclosure for a chosen animal"
Levels 5 and 6,Creating Designed Solutions,Generating and designing,VC2TDE6D02,"Generate, iterate and communicate design ideas, decisions and processes using technical terms and graphical representation techniques, using manual and digital tools",,"Experimenting with materials and tools to refine design decisions and processes, for example considering the selection of materials and joining techniques to suit the purpose of a product, such as a pop-up book, fabric bag or electric circuit"
Levels 5 and 6,Creating Designed Solutions,Generating and designing,VC2TDE6D02,"Generate, iterate and communicate design ideas, decisions and processes using technical terms and graphical representation techniques, using manual and digital tools",,"Considering the social values and ethical considerations of end users when designing an environment, for example interviewing end users of a space or seeking permission to use designs or images created by others, including respect of cultural and intellectual property"
Levels 5 and 6,Creating Designed Solutions,Producing and implementing,VC2TDE6D03,"Select, explain and use suitable materials, components, tools and techniques to safely make designed solutions",,"Matching material and joining techniques to a design intention, for example accurately and safely cutting and sewing fabric pieces to make a community banner or joining components to produce an electric circuit"
Levels 5 and 6,Creating Designed Solutions,Producing and implementing,VC2TDE6D03,"Select, explain and use suitable materials, components, tools and techniques to safely make designed solutions",,"Using appropriate personal protective equipment required for the use of some tools, for example protective eyewear, and working safely, responsibly and cooperatively to ensure safe work areas, for example safely using tools when making a water-resistant floating craft"
Levels 5 and 6,Creating Designed Solutions,Producing and implementing,VC2TDE6D03,"Select, explain and use suitable materials, components, tools and techniques to safely make designed solutions",,"Choosing appropriate materials, tools and techniques for a specific purpose, for example when safely and hygienically preparing food, cultivating garden beds or constructing electronic products"
Levels 5 and 6,Creating Designed Solutions,Producing and implementing,VC2TDE6D03,"Select, explain and use suitable materials, components, tools and techniques to safely make designed solutions",,"Identifying work practices that show an understanding of environmental considerations and food safety when designing and making a food product, for example washing freshly picked fruit, vegetables and herbs to remove soil, safely disposing of cooking oils to avoid environmental damage, refrigerating highly perishable foods and being aware of food allergies"
Levels 5 and 6,Creating Designed Solutions,Evaluating,VC2TDE6D04,"Negotiate design criteria that address ethical considerations, including sustainability, to evaluate design ideas, processes and solutions",,"Deciding on design criteria collaboratively for a designed solution, for example including an environmental sustainability criterion such as ‘a product should be recyclable’ or ‘materials selected should be renewable or recycled’, a criterion related to fair and equal access to a product such as inclusive design, accessibility considerations or affordability, or a criterion related to addressing ethical supply chain considerations such as those for responsibly sourced timber"
Levels 5 and 6,Creating Designed Solutions,Evaluating,VC2TDE6D04,"Negotiate design criteria that address ethical considerations, including sustainability, to evaluate design ideas, processes and solutions",,"Developing design criteria with others to evaluate the suitability of materials and tools for specific purposes, for example considering the most suitable fabric and tools needed to make beeswax wraps"
Levels 5 and 6,Creating Designed Solutions,Evaluating,VC2TDE6D04,"Negotiate design criteria that address ethical considerations, including sustainability, to evaluate design ideas, processes and solutions",,"Iterating and modifying design ideas based on evaluation to improve solutions, for example modifying the sensitivity of sensors in the design of an automated light"
Levels 5 and 6,Creating Designed Solutions,Evaluating,VC2TDE6D04,"Negotiate design criteria that address ethical considerations, including sustainability, to evaluate design ideas, processes and solutions",,"Evaluating their designed solutions including considering the benefits and costs of production processes and the environmental impact, for example to produce an animal shelter, in considering ergonomic design or when conducting product testing to ensure safety standards are met"
Levels 5 and 6,Creating Designed Solutions,Evaluating,VC2TDE6D04,"Negotiate design criteria that address ethical considerations, including sustainability, to evaluate design ideas, processes and solutions",,"Reflecting on designed solutions to evaluate and assess suitability and sustainability, and determine how well these solutions meet design criteria, for example gathering relevant data to make judgements about a school or community fundraising event in relation to waste reduction, attendance and funds raised, and considering how these aspects could be handled for future events"
Levels 5 and 6,Creating Designed Solutions,Planning and managing,VC2TDE6D05,Develop project plans that include consideration of resources to individually and collaboratively make designed solutions,,"Setting milestones for production processes and allocating roles to team members, for example using a cloud-based or server-based document or spreadsheet to list tasks, deadlines and roles for team members working on a project collaboratively, including setting document-sharing permissions for selected people"
Levels 5 and 6,Creating Designed Solutions,Planning and managing,VC2TDE6D05,Develop project plans that include consideration of resources to individually and collaboratively make designed solutions,,"Identifying the human resources, materials and tools needed to make a designed solution as part of the project plan and specifying when these will be needed, for example access to a wildlife expert at the planning stage, and scheduling access to shared tools when building a habitat for local animals"
Levels 5 and 6,Creating Designed Solutions,Planning and managing,VC2TDE6D05,Develop project plans that include consideration of resources to individually and collaboratively make designed solutions,,"Planning production steps needed to produce a product, service or environment using digital tools, for example making a flow chart or using a digital planner to record the sequence of tasks and deadlines needed to complete a project"
Levels 5 and 6,Creating Designed Solutions,Planning and managing,VC2TDE6D05,Develop project plans that include consideration of resources to individually and collaboratively make designed solutions,,"Using a storyboard to visually plan the process of making a product, service or environment, for example the process to make a healthy vegetable fritter or to prepare a garden bed and plant vegetable seedlings"
