Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 5 and 6,Geographical Knowledge and Understanding,Management of places,VC2HG6K08,"Interconnections and differences in the economic, demographic, social and cultural characteristics of countries across the world",,Mapping and discussing the distribution of the world’s major religions
Levels 5 and 6,Geographical Knowledge and Understanding,Management of places,VC2HG6K08,"Interconnections and differences in the economic, demographic, social and cultural characteristics of countries across the world",,"Identifying Indigenous Peoples in different countries around the world (e.g. the Māori of Aotearoa/New Zealand, the Indigenous Peoples of North America, the Orang Asli of Malaysia and Indonesia, the Tibetans and the Mongols) and investigating their similarities and differences, and the ways they have lived sustainably over time"
Levels 5 and 6,Geographical Knowledge and Understanding,Management of places,VC2HG6K08,"Interconnections and differences in the economic, demographic, social and cultural characteristics of countries across the world",,"Researching connections between Australia and countries in the Asia-Pacific region in terms of migration, trade, tourism, aid, education, defence or cultural influences, and explaining the impacts of at least one of these connections on their own place and another place in Australia"
Levels 5 and 6,Geographical Knowledge and Understanding,Management of places,VC2HG6K08,"Interconnections and differences in the economic, demographic, social and cultural characteristics of countries across the world",,Exploring the provision of Australian government or non-government aid to a country in the Asia-Pacific region or elsewhere in the world and analysing its impacts on places in that country
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S01,Develop a range of geographical questions on how places are managed,,"Developing different types of questions for different purposes (such as probing questions to seek details, open-ended questions to elicit more ideas and practical questions to guide financial choices) or relating to one or more of the geographical concepts"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S01,Develop a range of geographical questions on how places are managed,,"Developing questions to guide the identification and location of useful sources for an investigation or project, for example ‘Is this source useful?’, ‘Who can help us do this project?’, ‘What rules/protocols must we follow when we do this inquiry/project?’ and ‘What resources do we need to conduct this project?’"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S01,Develop a range of geographical questions on how places are managed,,Developing geographical questions that relate to a geographical challenge or issue such as bushfire management
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S01,Develop a range of geographical questions on how places are managed,,"Developing a question about which countries are most interconnected with Australia, and planning how to measure these interconnections"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S01,Develop a range of geographical questions on how places are managed,,"Developing a question about a local environmental or planning issue, and discussing how to identify and collect the information needed to answer it"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S01,Develop a range of geographical questions on how places are managed,,"Developing a question about the location and spatial extent of bushfires or other climate hazards in Australia and whether this is changing, and identifying the information needed to answer the question"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S02,"Locate, collect and organise information and data from primary and secondary sources, including from fieldwork",,"Finding information in primary sources about geographical phenomena (e.g. fieldwork and photographs) and in secondary sources (e.g. books, internet articles, maps, plans and reports in digital and non-digital form), such as collecting Australian Bureau of Statistics QuickStats and other data on the population and economy of the local area"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S02,"Locate, collect and organise information and data from primary and secondary sources, including from fieldwork",,"Determining the most appropriate range of methods to find information, including using digital tools, such as through personal observation, interviews and surveys, internet searches, census data, and primary and secondary sources, and using excursions and field trips (e.g. a field trip to wetlands)"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S02,"Locate, collect and organise information and data from primary and secondary sources, including from fieldwork",,"Using geospatial tools such as a globe, wall map or digital application to collect information (e.g. to identify the influences of people on the characteristics of places in other countries) or to locate the information they have collected through fieldwork"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S02,"Locate, collect and organise information and data from primary and secondary sources, including from fieldwork",,"Conducting surveys or interviews to gather primary data to support decision-making processes when investigating an issue, and summarising the key points or particular points of view; for example, surveying the views of conflicting parties in a planning or environmental dispute"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S02,"Locate, collect and organise information and data from primary and secondary sources, including from fieldwork",,"Summarising the points of view on an issue, such as a planning or environmental dispute"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S02,"Locate, collect and organise information and data from primary and secondary sources, including from fieldwork",,"Using maps, satellite images and other sources to identify the location and spatial extent of bushfires or other climate hazards in Australia in recent years"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S03,"Represent information and data collected using maps that conform to cartographic conventions, graphs, tables, sketches and other formats",,"Categorising information using appropriate digital and non-digital graphic organisers, such as flow charts, consequence wheels, futures timelines, Venn diagrams, decision-making matrixes and bibliography templates"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S03,"Represent information and data collected using maps that conform to cartographic conventions, graphs, tables, sketches and other formats",,"Constructing a map to show the strength of Australia’s interconnections with other countries and ensuring that it conforms to cartographic conventions, including Border, Orientation, Legend, Title, Scale and Source (BOLTSS), and discussing why these conventions make map interpretation easier"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S03,"Represent information and data collected using maps that conform to cartographic conventions, graphs, tables, sketches and other formats",,"Creating maps, using geospatial technologies and cartographic conventions as appropriate, including BOLTSS, to show information and data such as location; for example, creating a large-scale map to show the location of places and their features in Australia and countries of Asia or creating a flow map or small-scale map to show the connections Australia has with Asian countries such as through shipping or migration"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S04,"Interpret and analyse information and data in a range of formats to identify and describe patterns and trends, or to infer relationships",,"Interpreting data presented in a line graph, bar graph, column graph or pie chart"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S04,"Interpret and analyse information and data in a range of formats to identify and describe patterns and trends, or to infer relationships",,"Examining visual and written sources to infer relationships; for example, examining photographs to see how people respond to droughts in enterprising ways or examining maps to investigate patterns in the characteristics of a place"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S04,"Interpret and analyse information and data in a range of formats to identify and describe patterns and trends, or to infer relationships",,"Exploring maps and sources showing Aboriginal and Torres Strait Islander Peoples and language groups and Countries and Places, to explain the diversity of their connections to Country and Place"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S04,"Interpret and analyse information and data in a range of formats to identify and describe patterns and trends, or to infer relationships",,"Investigating how to interpret choropleth and isopleth maps of data for different countries and continents, for example choropleth maps of economic, demographic, social and cultural data for different countries or continents or isopleth maps of elevation, temperature and rainfall"
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S04,"Interpret and analyse information and data in a range of formats to identify and describe patterns and trends, or to infer relationships",,Identifying relationships between different natural and human geographical phenomena by comparing maps of their spatial distributions
Levels 5 and 6,Geographical Skills,Geographical inquiry,VC2HG6S04,"Interpret and analyse information and data in a range of formats to identify and describe patterns and trends, or to infer relationships",,"Interpreting individual thematic maps, such as choropleth and isopleth maps, to identify patterns that suggest possible causes of natural and human geographical phenomena, for example weather patterns, population density or immigration"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S05,"Develop evidence-based conclusions on the management of places using the concepts of place, interconnection, environment and sustainability",,"Identifying valid evidence that can be used to form a conclusion, and considering the difference between a conclusion based on evidence and one based on personal bias or preference, or one that is based on the use of limited sources"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S05,"Develop evidence-based conclusions on the management of places using the concepts of place, interconnection, environment and sustainability",,"Drawing conclusions that demonstrate consideration of questions, understanding of geographical concepts and evidence"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S05,"Develop evidence-based conclusions on the management of places using the concepts of place, interconnection, environment and sustainability",,Debating opposing views on an issue and determining how to decide between them
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S05,"Develop evidence-based conclusions on the management of places using the concepts of place, interconnection, environment and sustainability",,"Drawing conclusions based on identified evidence; for example, using a local government management plan to inform how best to respond to a local planning issue"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S05,"Develop evidence-based conclusions on the management of places using the concepts of place, interconnection, environment and sustainability",,"Identifying valid evidence from reliable global sources such as the United Nations to measure differences between countries in rates of population growth or decline, life expectancy and energy consumption"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S06,Propose actions or responses to issues or challenges in land management and use criteria to assess the possible impacts,,"Forecasting probable futures for an issue, for example how native fauna populations might change if an introduced species, such as the cane toad, carp, feral cats or rabbits, continues to increase in population and proposing preferred futures that relate to the issue"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S06,Propose actions or responses to issues or challenges in land management and use criteria to assess the possible impacts,,"Undertaking a project that responds to an identified challenge or issue with strategies to be used that will achieve desired outcomes, for example an ecological preservation project"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S06,Propose actions or responses to issues or challenges in land management and use criteria to assess the possible impacts,,"Asking questions in order to consider potential impacts, for example ‘How can I contribute to a sustainable environment?’"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S06,Propose actions or responses to issues or challenges in land management and use criteria to assess the possible impacts,,"Brainstorming solutions to an issue that is significant to a group; collecting evidence to build a case for action that takes account of alternative views, minimises risks and mitigates any negative outcomes; and using negotiation to reach consensus on a preferred approach to resolving the issue"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S06,Propose actions or responses to issues or challenges in land management and use criteria to assess the possible impacts,,"Determining a preferred option for action by identifying the advantages and disadvantages of different proposals, surveying people’s views and opinions, analysing the data, and debating and voting on alternatives"
Levels 5 and 6,Geographical Skills,Concluding and decision-making,VC2HG6S06,Propose actions or responses to issues or challenges in land management and use criteria to assess the possible impacts,,"Using criteria to evaluate the possible options that people could take to resolve challenges, such as improving water quality, managing excess waste and providing resources, and using criteria to improve responses in communities to environmental hazards, for example considering economic factors such as needs, wants and costs, as well as environmental, economic and social factors"
Levels 5 and 6,Geographical Skills,Communicating,VC2HG6S07,Develop explanations that draw ideas and findings from sources and use relevant geographical knowledge and concepts,,Designing a management plan to support a change in their local area
Levels 5 and 6,Geographical Skills,Communicating,VC2HG6S07,Develop explanations that draw ideas and findings from sources and use relevant geographical knowledge and concepts,,"Developing a documentary about different economic, demographic, cultural and social characteristics of 2 different countries"
Levels 5 and 6,Geographical Skills,Communicating,VC2HG6S07,Develop explanations that draw ideas and findings from sources and use relevant geographical knowledge and concepts,,Creating an infographic to illustrate ways of reducing the impacts of bushfires or other climate hazards on a community
Levels 5 and 6,Geographical Skills,Communicating,VC2HG6S07,Develop explanations that draw ideas and findings from sources and use relevant geographical knowledge and concepts,,"Composing informative and persuasive texts, supported by evidence, to describe and explain conclusions from their geographical inquiries"
Levels 5 and 6,Geographical Skills,Communicating,VC2HG6S07,Develop explanations that draw ideas and findings from sources and use relevant geographical knowledge and concepts,,"Selecting and referencing ideas and viewpoints from letters, graphs, tables, timelines, photographs and pictures, in descriptions and explanations"
