Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 7 and 8,Developing Practices,,VC2AVC8D01,"Develop skills in visual communication practices by exploring and experimenting with visual language, methods, media and materials",,"Experimenting with digital tools typically used in visual communication practice such as cameras, vector-based and raster-based programs and editing or animation programs"
Levels 7 and 8,Developing Practices,,VC2AVC8D01,"Develop skills in visual communication practices by exploring and experimenting with visual language, methods, media and materials",,"Exploring the function and purpose of drawing, models and prototypes in visual communication practice including development, documentation and presentation drawings"
Levels 7 and 8,Developing Practices,,VC2AVC8D01,"Develop skills in visual communication practices by exploring and experimenting with visual language, methods, media and materials",,"Exploring conventions and their use in visual communication practice across a range of contexts and fields of design practice, such as architectural plans and elevations, two-dimensional (2D) and three-dimensional (3D) technical conventions for objects and typographic conventions"
Levels 7 and 8,Developing Practices,,VC2AVC8D02,"Reflect on, analyse and document the ways that they and other designers investigate, generate, develop and resolve their ideas, concepts and solutions to inform decisions they make throughout the visual communication design process",,"Using viewpoints to develop questions to investigate designers’ use of materials, methods and media and how this communicates ideas to the intended audience, and experimenting with these practices to consider how they might approach similar ideas in their own designs, such as ‘What are the materials, methods and media the designer has used in their design process?’, ‘At what stages of the process did they use these methods?’ and ‘What methods, media and materials will I need to develop design solutions and create visual communication designs in my process?’"
Levels 7 and 8,Developing Practices,,VC2AVC8D02,"Reflect on, analyse and document the ways that they and other designers investigate, generate, develop and resolve their ideas, concepts and solutions to inform decisions they make throughout the visual communication design process",,"Using viewpoints to develop questions to investigate the choices that other designers have made when researching, generating and developing their ideas, for example by investigating the use of design thinking throughout the design process with questions such as ‘What are some of the thinking approaches the designer has used in their process?’, ‘How could I use the same processes?’, ‘What are the decisions the designer had to make throughout the design process?’ and ‘What are the questions I could ask throughout my design process?’"
Levels 7 and 8,Developing Practices,,VC2AVC8D02,"Reflect on, analyse and document the ways that they and other designers investigate, generate, develop and resolve their ideas, concepts and solutions to inform decisions they make throughout the visual communication design process",,"Exploring and reflecting on the way a particular designer or design studio has used materials, methods and media in their work to inform their own design practice, for example a case study into how a design studio approached a communication need for a target audience or user"
Levels 7 and 8,Developing Practices,,VC2AVC8D02,"Reflect on, analyse and document the ways that they and other designers investigate, generate, develop and resolve their ideas, concepts and solutions to inform decisions they make throughout the visual communication design process",,"Documenting the methods, materials, media and processes used to create visual communications in a written or electronic journal"
Levels 7 and 8,Developing Practices,,VC2AVC8D02,"Reflect on, analyse and document the ways that they and other designers investigate, generate, develop and resolve their ideas, concepts and solutions to inform decisions they make throughout the visual communication design process",,"Analysing their own or others’ visual communications, discussing the use of methods, materials, media and processes using design terminology"
Levels 7 and 8,Developing Practices,,VC2AVC8D02,"Reflect on, analyse and document the ways that they and other designers investigate, generate, develop and resolve their ideas, concepts and solutions to inform decisions they make throughout the visual communication design process",,Undertaking an analysis of design solutions in relation to the context and communication need
Levels 7 and 8,Creating,,VC2AVC8C01,"Generate, develop, resolve and refine design ideas, concepts and solutions considering the communication need, specific audience or user",,"Using viewpoints to develop questions to evaluate the visual communication design, such as ‘What methods were effective in the development and refinement of my ideas?’, ‘Do the materials and methods used in the visual communication design suit the intended need and audience?’, ‘What worked well in the design process?’ and ‘What could I improve?’"
Levels 7 and 8,Creating,,VC2AVC8C01,"Generate, develop, resolve and refine design ideas, concepts and solutions considering the communication need, specific audience or user",,"Using specific phases of the design process (discover, develop, define or deliver) in a field of design practice; for example, researching ideas for a target audience and generating ideas from the research or using drawing to develop concepts"
Levels 7 and 8,Creating,,VC2AVC8C01,"Generate, develop, resolve and refine design ideas, concepts and solutions considering the communication need, specific audience or user",,"Using strategies to define the target audience or user for a communication need, for example the use of surveys to gather and collate information"
Levels 7 and 8,Creating,,VC2AVC8C01,"Generate, develop, resolve and refine design ideas, concepts and solutions considering the communication need, specific audience or user",,"Communicating using appropriate technical terms and recording the generation of design ideas for an intended audience including a description of decisions; for example, developing a digital portfolio with images and text that clearly communicates the steps of a design process"
Levels 7 and 8,Creating,,VC2AVC8C01,"Generate, develop, resolve and refine design ideas, concepts and solutions considering the communication need, specific audience or user",,Using design thinking in phases of the design process to gather feedback and reflect on decisions
Levels 7 and 8,Creating,,VC2AVC8C02,"Apply visual language, methods, media and materials to generate design ideas, refine concepts and present solutions for a communication need to a specific audience or user",,"Experimenting with design elements and principles to develop visual language; for example, completing a series of exercises that demonstrate how design elements and principles can be combined for different purposes, contexts and audiences"
Levels 7 and 8,Creating,,VC2AVC8C02,"Apply visual language, methods, media and materials to generate design ideas, refine concepts and present solutions for a communication need to a specific audience or user",,"Producing drawings, models and prototypes to explore design ideas; for example, using technical drawing conventions to explore objects or environments"
Levels 7 and 8,Creating,,VC2AVC8C02,"Apply visual language, methods, media and materials to generate design ideas, refine concepts and present solutions for a communication need to a specific audience or user",,"Experimenting with typographic conventions to explore design ideas for different purposes, contexts and audiences"
Levels 7 and 8,Creating,,VC2AVC8C02,"Apply visual language, methods, media and materials to generate design ideas, refine concepts and present solutions for a communication need to a specific audience or user",,"Experimenting with digital applications typically used in visual communication practices, such as vector-based and raster-based programs and programs to produce 3D models and prototypes, to develop concepts"
Levels 7 and 8,Presenting,,VC2AVC8P01,"Present design ideas, concepts and solutions for a specific audience or users across fields of design practice",,"Using viewpoints to develop questions to plan and evaluate the presentation of their visual communication designs to an audience in the school community, including the presentation of ideas, models and prototypes, such as ‘Does the context of the presentation communicate the intended ideas of the visual communication design?’ and ‘What are some ideas that would suit the presentation of the visual communication design solution?’"
Levels 7 and 8,Presenting,,VC2AVC8P01,"Present design ideas, concepts and solutions for a specific audience or users across fields of design practice",,"Presenting design solutions in written, oral, multimedia or hybrid presentations"
Levels 7 and 8,Presenting,,VC2AVC8P01,"Present design ideas, concepts and solutions for a specific audience or users across fields of design practice",,"Identifying and analysing the effectiveness of the use of methods, materials, media and visual language in concepts by presenting to their peers for feedback and further refinement"
Levels 7 and 8,Presenting,,VC2AVC8P01,"Present design ideas, concepts and solutions for a specific audience or users across fields of design practice",,Reviewing and evaluating the presentation of visual communication designs in different contexts and fields of design practice to consider the presentation of their own visual communication designs
Levels 7 and 8,Presenting,,VC2AVC8P01,"Present design ideas, concepts and solutions for a specific audience or users across fields of design practice",,"Complying with copyright laws and respecting Indigenous Cultural and Intellectual Property rights when presenting concepts and solutions; for example, obtaining permission to use cultural material that belongs to a collective or a cultural group rather than an individual"
