Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Science,Levels 5 and 6,Science Understanding,Biological sciences,VC2S6U01,"Habitats can be described by their physical conditions; changing the physical conditions of a habitat, including by human activity, may affect the growth and survival of organisms",,"Recognising that environmental conditions can affect stages of life, such as ponds drying up, seeds requiring water to germinate, and temperatures being too high or low for eggs to hatch"
Science,Levels 5 and 6,Science Understanding,Biological sciences,VC2S6U02,"Organisms have evolved over time, as seen in fossils and scientific records; the structural features and behaviours of living organisms enable them to thrive in their environments",,"Identifying physical and behavioural characteristics that enable a plant or animal to survive, such as being able to see in dim light or being nocturnal"
Science,Levels 5 and 6,Science Understanding,Biological sciences,VC2S6U02,"Organisms have evolved over time, as seen in fossils and scientific records; the structural features and behaviours of living organisms enable them to thrive in their environments",,"Exploring features of plants and animals that enable them to survive in Australia’s desert environments, such as those of the bottle tree (boab) and the water-holding frog"
Science,Levels 5 and 6,Science Understanding,Biological sciences,VC2S6U02,"Organisms have evolved over time, as seen in fossils and scientific records; the structural features and behaviours of living organisms enable them to thrive in their environments",,"Analysing the advantages and disadvantages of particular adaptations, for example having 2 or 4 feet, having different-shaped beaks, having gills/lungs, having coloured/scented flowers or having smooth/hairy leaves"
Science,Levels 5 and 6,Science Understanding,Biological sciences,VC2S6U02,"Organisms have evolved over time, as seen in fossils and scientific records; the structural features and behaviours of living organisms enable them to thrive in their environments",,Investigating how camouflage is used by animals to hide from predators and to ambush prey
Science,Levels 5 and 6,Science Understanding,Biological sciences,VC2S6U02,"Organisms have evolved over time, as seen in fossils and scientific records; the structural features and behaviours of living organisms enable them to thrive in their environments",,"Using physical or digital simulations to investigate how the shapes of animals’ body parts, such as the beak of a particular bird species, influence their ability to find food and survive in a specific environment"
Science,Levels 5 and 6,Science Understanding,Biological sciences,VC2S6U02,"Organisms have evolved over time, as seen in fossils and scientific records; the structural features and behaviours of living organisms enable them to thrive in their environments",,"Exploring how variation in offspring over time has resulted in animals being more or less able to survive in particular environments, for example how the necks of modern giraffes are longer than those of their ancestors, or the ability of chameleons to change colour and the long hibernation time of eastern pygmy possums"
Science,Levels 5 and 6,Science Understanding,Biological sciences,VC2S6U02,"Organisms have evolved over time, as seen in fossils and scientific records; the structural features and behaviours of living organisms enable them to thrive in their environments",,"Investigating Aboriginal and/or Torres Strait Islander Peoples’ knowledges of the structural features of certain species and how those features can be utilised through biomimicry, for example construction of fishing spears that demonstrate the adoption of stingray defence mechanisms such as the barb on a stingray’s tail"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U03,"The observable properties of matter (solids, liquids and gases) can be explained by modelling the motion and arrangement of their particles; mixtures (including solutions) can be formed by combining 2 or more different substances",,"Using role-play to model the arrangement and motion of particles in solids, liquids and gases, and exploring, with guidance, ideas about what exists between particles"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U03,"The observable properties of matter (solids, liquids and gases) can be explained by modelling the motion and arrangement of their particles; mixtures (including solutions) can be formed by combining 2 or more different substances",,"Using a large plastic syringe to observe the compressibility of air compared with that of liquids, and observing a virtual demonstration of coloured gases being compressed and providing an explanation for the change in colour intensity"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U03,"The observable properties of matter (solids, liquids and gases) can be explained by modelling the motion and arrangement of their particles; mixtures (including solutions) can be formed by combining 2 or more different substances",,"Exploring examples that demonstrate that gases have mass, such as blowing air through straws to move objects and using a balance to compare an empty balloon to one filled with air"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U03,"The observable properties of matter (solids, liquids and gases) can be explained by modelling the motion and arrangement of their particles; mixtures (including solutions) can be formed by combining 2 or more different substances",,"Investigating mixtures by setting up sensory bins with a variety of materials that can be sorted and mixed, such as beads, rice, pasta, buttons, coins and plastic lids"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U03,"The observable properties of matter (solids, liquids and gases) can be explained by modelling the motion and arrangement of their particles; mixtures (including solutions) can be formed by combining 2 or more different substances",,Identifying common examples of mixtures and solutions in their daily lives
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U03,"The observable properties of matter (solids, liquids and gases) can be explained by modelling the motion and arrangement of their particles; mixtures (including solutions) can be formed by combining 2 or more different substances",,Making lemonade (a solution) by dissolving lemon juice and sugar (solutes) into water (a solvent)
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U03,"The observable properties of matter (solids, liquids and gases) can be explained by modelling the motion and arrangement of their particles; mixtures (including solutions) can be formed by combining 2 or more different substances",,"Recognising Aboriginal and/or Torres Strait Islander Peoples’ knowledges and understandings of solids, liquids and gases, and how these knowledges are applied in a range of processes and practices, including the use of ochres and in cooking"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U04,"Changes to substances may be reversible, in which case the substance may be recovered, or irreversible, in which case new substances are formed; for most substances a change of state or dissolving in water is reversible, while irreversible changes include cooking and rusting",,"Discussing what makes a change reversible or irreversible, using everyday examples"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U04,"Changes to substances may be reversible, in which case the substance may be recovered, or irreversible, in which case new substances are formed; for most substances a change of state or dissolving in water is reversible, while irreversible changes include cooking and rusting",,"Examining the substances produced in cooking and rusting, and comparing them with the original substances"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U04,"Changes to substances may be reversible, in which case the substance may be recovered, or irreversible, in which case new substances are formed; for most substances a change of state or dissolving in water is reversible, while irreversible changes include cooking and rusting",,"Comparing how the amount of heat energy added may affect whether a change in state or an irreversible change occurs, such as when heating chocolate"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U04,"Changes to substances may be reversible, in which case the substance may be recovered, or irreversible, in which case new substances are formed; for most substances a change of state or dissolving in water is reversible, while irreversible changes include cooking and rusting",,"Investigating solubility by observing which common substances dissolve in water, for example sand, salt, sugar, oil, metals and plastic"
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U04,"Changes to substances may be reversible, in which case the substance may be recovered, or irreversible, in which case new substances are formed; for most substances a change of state or dissolving in water is reversible, while irreversible changes include cooking and rusting",,Describing how dissolved substances are reclaimed from solutions
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U04,"Changes to substances may be reversible, in which case the substance may be recovered, or irreversible, in which case new substances are formed; for most substances a change of state or dissolving in water is reversible, while irreversible changes include cooking and rusting",,Exploring how reversible changes can be used to recycle materials
Science,Levels 5 and 6,Science Understanding,Chemical sciences,VC2S6U04,"Changes to substances may be reversible, in which case the substance may be recovered, or irreversible, in which case new substances are formed; for most substances a change of state or dissolving in water is reversible, while irreversible changes include cooking and rusting",,"Investigating Aboriginal and/or Torres Strait Islander Peoples’ knowledges of reversible processes such as the use of resins as adhesives in toolmaking to allow repair and reshaping, and of irreversible processes such as when using fuels for torches"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U05,"Geological processes including weathering, erosion, transportation and deposition can cause slow or rapid changes to Earth’s surface",,"Identifying types of weathering caused mechanically, such as in wind abrasion, cycles of extreme heat or cold and frost-wedging, and biologically, such as by plants and tree roots"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U05,"Geological processes including weathering, erosion, transportation and deposition can cause slow or rapid changes to Earth’s surface",,"Exploring how erosion can be caused by moving air or moving water and how substances such as surface soil are relocated, and identifying examples of erosion on a local or regional scale"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U05,"Geological processes including weathering, erosion, transportation and deposition can cause slow or rapid changes to Earth’s surface",,"Analysing the difference between weathering and erosion, and comparing the timescales over which these processes can occur"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U05,"Geological processes including weathering, erosion, transportation and deposition can cause slow or rapid changes to Earth’s surface",,Modelling the effects of erosion on a simulated landscape and exploring factors that mitigate them
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U05,"Geological processes including weathering, erosion, transportation and deposition can cause slow or rapid changes to Earth’s surface",,Investigating how humans have changed local landscapes and predicting the possible effects of these changes on rates of erosion
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U05,"Geological processes including weathering, erosion, transportation and deposition can cause slow or rapid changes to Earth’s surface",,"Considering how Aboriginal and/or Torres Strait Islander Peoples have been and are impacted by the rapid erosion of sand dunes, and the effect of salt water on culturally significant freshwater swamps"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U06,"Sudden geological changes or extreme weather conditions can affect Earth’s surface and atmosphere; the impacts of natural hazards, including earthquakes, volcanic eruptions, wildfires and floods, can be reduced by human actions and technological innovations",,"Considering the effects of significant rainfall, such as during the monsoon season, on the transportation and deposition of river sediments in the Asia–Pacific region"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U06,"Sudden geological changes or extreme weather conditions can affect Earth’s surface and atmosphere; the impacts of natural hazards, including earthquakes, volcanic eruptions, wildfires and floods, can be reduced by human actions and technological innovations",,"Investigating major geological events such as earthquakes, volcanic eruptions and tsunamis"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U06,"Sudden geological changes or extreme weather conditions can affect Earth’s surface and atmosphere; the impacts of natural hazards, including earthquakes, volcanic eruptions, wildfires and floods, can be reduced by human actions and technological innovations",,Recognising that earthquakes can cause tsunamis
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U06,"Sudden geological changes or extreme weather conditions can affect Earth’s surface and atmosphere; the impacts of natural hazards, including earthquakes, volcanic eruptions, wildfires and floods, can be reduced by human actions and technological innovations",,Considering the effect of drought on living and non-living parts of the environment
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U06,"Sudden geological changes or extreme weather conditions can affect Earth’s surface and atmosphere; the impacts of natural hazards, including earthquakes, volcanic eruptions, wildfires and floods, can be reduced by human actions and technological innovations",,"Recognising the impact that natural hazards can have on Aboriginal and Torres Strait Islander Peoples’ cultural heritage and ways that this can be reduced, for example the impact of bushfires on rock art sites and the impact of severe storms on the erosion of coastal shell midden sites"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U07,"The force of gravity keeps Earth and other planets in the solar system in orbit around the Sun; cyclic observable phenomena, including variable day and night length, can be related to Earth’s tilt, rotation on its axis and revolution around the Sun",,"Exploring simulations of the solar system, such as a pocket solar system, to appreciate the distances and relationships between the Sun and planets"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U07,"The force of gravity keeps Earth and other planets in the solar system in orbit around the Sun; cyclic observable phenomena, including variable day and night length, can be related to Earth’s tilt, rotation on its axis and revolution around the Sun",,Recognising that gravity keeps the planets in orbit around the Sun
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U07,"The force of gravity keeps Earth and other planets in the solar system in orbit around the Sun; cyclic observable phenomena, including variable day and night length, can be related to Earth’s tilt, rotation on its axis and revolution around the Sun",,Using three-dimensional models or role-play to model how Earth’s rotation on its axis causes day and night
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U07,"The force of gravity keeps Earth and other planets in the solar system in orbit around the Sun; cyclic observable phenomena, including variable day and night length, can be related to Earth’s tilt, rotation on its axis and revolution around the Sun",,"Using virtual simulations or real-time views of Earth from space to investigate why different regions on Earth, such as the South Pole, have a long period of sunlight and a long period of darkness during one revolution of Earth around the Sun"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U07,"The force of gravity keeps Earth and other planets in the solar system in orbit around the Sun; cyclic observable phenomena, including variable day and night length, can be related to Earth’s tilt, rotation on its axis and revolution around the Sun",,"Using three-dimensional models to investigate how the tilt of Earth points one hemisphere towards the Sun and the other away at different times of the year, and predicting how this affects the amount of sunlight on the surface of different regions on Earth"
Science,Levels 5 and 6,Science Understanding,Earth and space sciences,VC2S6U07,"The force of gravity keeps Earth and other planets in the solar system in orbit around the Sun; cyclic observable phenomena, including variable day and night length, can be related to Earth’s tilt, rotation on its axis and revolution around the Sun",,"Researching Aboriginal and/or Torres Strait Islander Peoples’ understandings of the night sky and its use for timekeeping purposes as evidenced in oral cultural records, rock paintings, paintings and stone arrangements"
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U08,"Light can be produced from many sources; light travels in a straight path, can form shadows, and can be absorbed, transmitted, reflected or refracted by objects",,"Distinguishing between natural sources of light (such as glow-worms, the Sun and stars) and artificial ones (such as light bulbs and candles)"
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U08,"Light can be produced from many sources; light travels in a straight path, can form shadows, and can be absorbed, transmitted, reflected or refracted by objects",,"Investigating the shadows that are formed when light is completely or partially blocked by an object, such as when using a sundial or shadow puppets, and how shadow length changes with the changing position of the Sun"
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U08,"Light can be produced from many sources; light travels in a straight path, can form shadows, and can be absorbed, transmitted, reflected or refracted by objects",,Observing refraction of light using prisms or water droplets and examining the rainbow effect produced
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U08,"Light can be produced from many sources; light travels in a straight path, can form shadows, and can be absorbed, transmitted, reflected or refracted by objects",,Exploring how hologram videos use the refractive properties of light to create an image that appears to be three-dimensional
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U08,"Light can be produced from many sources; light travels in a straight path, can form shadows, and can be absorbed, transmitted, reflected or refracted by objects",,"Exploring the use of reflection of light by mirrors, such as in periscopes and mirror mazes"
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U08,"Light can be produced from many sources; light travels in a straight path, can form shadows, and can be absorbed, transmitted, reflected or refracted by objects",,"Recognising Aboriginal and/or Torres Strait Islander Peoples’ understanding of refraction as experienced in spearfishing and in shimmering body paint, and of reflection as evidenced by materials selected for construction of housing"
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U09,Materials may be electrical insulators or conductors; energy can be transferred and transformed in electrical circuits where the components of a circuit play particular roles in the function of the circuit,,"Identifying necessary components for an electric circuit, such as a source of electrical energy; a conducting material such as metal wire, a key or a switch; and a light or electrical device such as a buzzer"
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U09,Materials may be electrical insulators or conductors; energy can be transferred and transformed in electrical circuits where the components of a circuit play particular roles in the function of the circuit,,"Constructing a real or virtual electrical circuit to examine requirements to allow the flow of electricity, including exploring the construction and role of switches"
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U09,Materials may be electrical insulators or conductors; energy can be transferred and transformed in electrical circuits where the components of a circuit play particular roles in the function of the circuit,,Constructing representations of electrical circuits and their components using accepted conventions
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U09,Materials may be electrical insulators or conductors; energy can be transferred and transformed in electrical circuits where the components of a circuit play particular roles in the function of the circuit,,"Using electrical circuits and components to demonstrate electrical energy transfer and the transformation of electrical energy into heat, light and sound"
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U09,Materials may be electrical insulators or conductors; energy can be transferred and transformed in electrical circuits where the components of a circuit play particular roles in the function of the circuit,,"Investigating different electrical conductors and insulators, and examining why they may be used"
Science,Levels 5 and 6,Science Understanding,Physical sciences,VC2S6U09,Materials may be electrical insulators or conductors; energy can be transferred and transformed in electrical circuits where the components of a circuit play particular roles in the function of the circuit,,"Exploring how electricity is used in homes, and identifying electrical hazards and safety measures used to mitigate these hazards"
Science,Levels 5 and 6,Science Inquiry,Questioning and predicting,VC2S6I01,Investigable questions and reasoned predictions can be used in guiding investigations to identify patterns and test relationships,,"Posing questions that can be investigated scientifically, such as ‘Do all animals in desert habitats have ways to survive without water?’"
Science,Levels 5 and 6,Science Inquiry,Questioning and predicting,VC2S6I01,Investigable questions and reasoned predictions can be used in guiding investigations to identify patterns and test relationships,,"Posing investigable questions to identify patterns, such as ‘What type of material is the best conductor and what is the best insulator of electricity?’"
Science,Levels 5 and 6,Science Inquiry,Questioning and predicting,VC2S6I01,Investigable questions and reasoned predictions can be used in guiding investigations to identify patterns and test relationships,,"Making predictions to test relationships, such as whether a particular arrangement of mirrors will enable viewing around corners"
Science,Levels 5 and 6,Science Inquiry,Questioning and predicting,VC2S6I01,Investigable questions and reasoned predictions can be used in guiding investigations to identify patterns and test relationships,,"Making reasoned predictions about the properties of an unknown solid, liquid or gas"
Science,Levels 5 and 6,Science Inquiry,Questioning and predicting,VC2S6I01,Investigable questions and reasoned predictions can be used in guiding investigations to identify patterns and test relationships,,Predicting the relationship between the loudness of a sound and the distance of the sound from its source
Science,Levels 5 and 6,Science Inquiry,Planning and conducting,VC2S6I02,"Repeatable scientific investigations to answer questions can be planned and conducted, including, as appropriate, deciding the variables to be changed, measured and controlled in fair tests, considering potential risks, planning for the safe and ethical use of equipment and materials, and obtaining permissions for investigations conducted on Country and Place or in protected areas",,"Considering different ways to undertake investigations, such as researching, using trial and error, experimental testing, field observations, using digital tools to record observations, conducting surveys and using simulations"
Science,Levels 5 and 6,Science Inquiry,Planning and conducting,VC2S6I02,"Repeatable scientific investigations to answer questions can be planned and conducted, including, as appropriate, deciding the variables to be changed, measured and controlled in fair tests, considering potential risks, planning for the safe and ethical use of equipment and materials, and obtaining permissions for investigations conducted on Country and Place or in protected areas",,"Using a map or aerial photographs to predict local sites likely to be affected by erosion, and collaboratively planning a field excursion to collect observations"
Science,Levels 5 and 6,Science Inquiry,Planning and conducting,VC2S6I02,"Repeatable scientific investigations to answer questions can be planned and conducted, including, as appropriate, deciding the variables to be changed, measured and controlled in fair tests, considering potential risks, planning for the safe and ethical use of equipment and materials, and obtaining permissions for investigations conducted on Country and Place or in protected areas",,"Identifying the variable being tested, the variable being measured and variables that need to be kept the same in their investigation of the amount of heat energy needed to cause a reversible or irreversible reaction"
Science,Levels 5 and 6,Science Inquiry,Planning and conducting,VC2S6I02,"Repeatable scientific investigations to answer questions can be planned and conducted, including, as appropriate, deciding the variables to be changed, measured and controlled in fair tests, considering potential risks, planning for the safe and ethical use of equipment and materials, and obtaining permissions for investigations conducted on Country and Place or in protected areas",,Planning and recording the method used in an investigation about the amount of erosion on slopes so that the method is repeatable
Science,Levels 5 and 6,Science Inquiry,Planning and conducting,VC2S6I02,"Repeatable scientific investigations to answer questions can be planned and conducted, including, as appropriate, deciding the variables to be changed, measured and controlled in fair tests, considering potential risks, planning for the safe and ethical use of equipment and materials, and obtaining permissions for investigations conducted on Country and Place or in protected areas",,Identifying potential risks to themselves or others when identifying electrical hazards at home and explaining rules for safe processes and use of equipment and materials
Science,Levels 5 and 6,Science Inquiry,Planning and conducting,VC2S6I02,"Repeatable scientific investigations to answer questions can be planned and conducted, including, as appropriate, deciding the variables to be changed, measured and controlled in fair tests, considering potential risks, planning for the safe and ethical use of equipment and materials, and obtaining permissions for investigations conducted on Country and Place or in protected areas",,"Recognising that scientific investigations on or about Country and Place should involve Aboriginal and/or Torres Strait Islander knowledge holders, and that there may be cultural protocols (ethical principles that guide behaviour in particular situations when interacting with Aboriginal and/or Torres Strait Islander Peoples and that are designed to protect Aboriginal and Torres Strait Islander cultural and intellectual property rights) in place restricting or prohibiting access"
Science,Levels 5 and 6,Science Inquiry,Planning and conducting,VC2S6I03,"Equipment can be used to observe, generate, measure and record data with reasonable precision for repeated measurements, using digital tools as appropriate",,"Recording data using standard units such as the volt, ampere, gram, second and metre, and developing the use of standard prefixes for metric units, such as ‘kilo-’ and ‘milli-’"
Science,Levels 5 and 6,Science Inquiry,Planning and conducting,VC2S6I03,"Equipment can be used to observe, generate, measure and record data with reasonable precision for repeated measurements, using digital tools as appropriate",,"Using digital tools such as digital thermometers and soil moisture probes to collect data over time, and recording data in spreadsheets"
Science,Levels 5 and 6,Science Inquiry,Planning and conducting,VC2S6I03,"Equipment can be used to observe, generate, measure and record data with reasonable precision for repeated measurements, using digital tools as appropriate",,"Discussing why precision is important in measurement, and comparing the precision of different class data sets, for example the growth of radish seeds in different soil environments and the length of shadows at different times of the day"
Science,Levels 5 and 6,Science Inquiry,"Processing, modelling and analysing",VC2S6I04,"Data and information can be organised and processed to show patterns, trends and relationships by constructing representations including tables, graphs and visual or physical models",,Using annotated digital photography or field sketches to describe structural features of plants or animals
Science,Levels 5 and 6,Science Inquiry,"Processing, modelling and analysing",VC2S6I04,"Data and information can be organised and processed to show patterns, trends and relationships by constructing representations including tables, graphs and visual or physical models",,Developing a physical model of the Sun and Earth using objects or role-play to describe their relative positions when a place on Earth is in day or night
Science,Levels 5 and 6,Science Inquiry,"Processing, modelling and analysing",VC2S6I04,"Data and information can be organised and processed to show patterns, trends and relationships by constructing representations including tables, graphs and visual or physical models",,Organising information in graphic organisers
Science,Levels 5 and 6,Science Inquiry,"Processing, modelling and analysing",VC2S6I04,"Data and information can be organised and processed to show patterns, trends and relationships by constructing representations including tables, graphs and visual or physical models",,Using maps to identify patterns in erosion-site locations or aerial photographs to show effects of erosion over time
Science,Levels 5 and 6,Science Inquiry,"Processing, modelling and analysing",VC2S6I04,"Data and information can be organised and processed to show patterns, trends and relationships by constructing representations including tables, graphs and visual or physical models",,"Representing electrical circuits using virtual simulations or circuit diagrams, and indicating the direction of electricity flow"
Science,Levels 5 and 6,Science Inquiry,Evaluating,VC2S6I05,"Methods and findings can be compared with those of others to identify sources of error, to select evidence in support of reasoned explanations and conclusions, and to develop further questions for investigation",,"Recognising errors that could have occurred while classifying solids, liquids and gases, such as incorrect measuring or misreading of measurements of volume or mass of gases"
Science,Levels 5 and 6,Science Inquiry,Evaluating,VC2S6I05,"Methods and findings can be compared with those of others to identify sources of error, to select evidence in support of reasoned explanations and conclusions, and to develop further questions for investigation",,"Recognising errors that could have occurred during testing of the effects of temperature, light availability and rainfall on plants or animals, including changing too many variables, measuring incorrectly or misreading measurements, and in relation to changes in environmental factors"
Science,Levels 5 and 6,Science Inquiry,Evaluating,VC2S6I05,"Methods and findings can be compared with those of others to identify sources of error, to select evidence in support of reasoned explanations and conclusions, and to develop further questions for investigation",,"Discussing the difference between data and evidence when considering weathering, erosion, transportation and deposition, and examining how evidence is selected"
