Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 3 and 4,Exploring,,VC2AVA4E02,Explore how Aboriginal and Torres Strait Islander Peoples use visual arts to communicate their connection to and responsibility for Country and Place,,"Exploring topics in other learning areas, such as the diversity of nations, by examining a diverse range of cultural expressions or artworks of and by Aboriginal and Torres Strait Islander artists to learn from the artists what the works teach us about the subject matter"
Levels 3 and 4,Developing Practices,,VC2AVA4D01,"Develop visual arts practices by exploring and experimenting with visual conventions, visual arts processes and materials to create artworks",,"Learning to use visual arts language when describing and documenting their art making by using viewpoints to develop questions to annotate their visual experiments, such as ‘What media did I use?’, ‘What worked well?’ and ‘What went wrong and how could I explore other options next time?’"
Levels 3 and 4,Developing Practices,,VC2AVA4D01,"Develop visual arts practices by exploring and experimenting with visual conventions, visual arts processes and materials to create artworks",,"Using viewpoints to develop questions to document their exploration of visual conventions, materials, techniques and processes or to reflect on the effectiveness of their experimentation, such as ‘What was I trying to achieve?’ and ‘What did I learn from pushing the boundaries of the materials and processes?’"
Levels 3 and 4,Developing Practices,,VC2AVA4D01,"Develop visual arts practices by exploring and experimenting with visual conventions, visual arts processes and materials to create artworks",,"Exploring the ways that artists use composition by observing space and balance within an artwork, such as foreground and background, positive and negative space or areas of emphasis, and using the investigation as a basis for the composition of a new artwork"
Levels 3 and 4,Developing Practices,,VC2AVA4D01,"Develop visual arts practices by exploring and experimenting with visual conventions, visual arts processes and materials to create artworks",,"Exploring materials based on visual conventions; for example, creating a tactile (texture) board from a collection of materials and objects, brainstorming adjectives to describe the textures and/or collecting samples of colours they connect with and inventing new names for those colours that are meaningful to them"
Levels 3 and 4,Developing Practices,,VC2AVA4D01,"Develop visual arts practices by exploring and experimenting with visual conventions, visual arts processes and materials to create artworks",,"Exploring and experimenting with the properties of materials; for example, finding different ways of using recycled materials, such as cardboard and chenille sticks, to create a sculpture"
Levels 3 and 4,Developing Practices,,VC2AVA4D01,"Develop visual arts practices by exploring and experimenting with visual conventions, visual arts processes and materials to create artworks",,"Manipulating and experimenting with combinations of various materials and technologies to create visual effects; for example, using crosshatching to create tone or using design elements to focus the viewer’s attention on a composition"
Levels 3 and 4,Creating,,VC2AVA4C01,"Use visual conventions, visual arts processes and materials to create artworks that communicate ideas, perspectives and meaning",,"Using viewpoints to develop questions to explore multiple possibilities for artworks, such as ‘What are my questions about this idea?’, ‘What visual conventions would best communicate these ideas?’ and ‘What do I already know about this idea?’"
Levels 3 and 4,Creating,,VC2AVA4C01,"Use visual conventions, visual arts processes and materials to create artworks that communicate ideas, perspectives and meaning",,"Using viewpoints to develop questions as they experiment with visual conventions, subject matter and materials to communicate meaning, such as ‘What happens if I make the subject fill the frame?’ and ‘Can I change the meaning of my work by using darker or lighter tones?’"
Levels 3 and 4,Creating,,VC2AVA4C01,"Use visual conventions, visual arts processes and materials to create artworks that communicate ideas, perspectives and meaning",,"Using viewpoints to develop questions to reflect on their art making, such as ‘In what ways can I use colour to change the feeling of this artwork?’ and ‘How does using darker tones contrasting with lighter ones create an illusion of depth?’"
Levels 3 and 4,Creating,,VC2AVA4C01,"Use visual conventions, visual arts processes and materials to create artworks that communicate ideas, perspectives and meaning",,Drawing on a selection of topics they may be exploring in other learning areas and brainstorming ideas for artworks
Levels 3 and 4,Creating,,VC2AVA4C01,"Use visual conventions, visual arts processes and materials to create artworks that communicate ideas, perspectives and meaning",,"Developing compositional ideas, selecting one idea, documenting their reasons for the selection and making the artwork"
Levels 3 and 4,Creating,,VC2AVA4C01,"Use visual conventions, visual arts processes and materials to create artworks that communicate ideas, perspectives and meaning",,"Exploring perspective in artworks; for example, using physical or digital tools to explore perspective in an area in the school and considering how to represent the space in depth in an artwork"
Levels 3 and 4,Creating,,VC2AVA4C01,"Use visual conventions, visual arts processes and materials to create artworks that communicate ideas, perspectives and meaning",,"Combining their understanding of visual conventions and visual arts processes to create different meanings in an artwork; for example, using a range of 2D media such as charcoal and coloured pastels to create gradation of tone in their artwork"
Levels 3 and 4,Presenting,,VC2AVA4P01,Present and/or display artworks in formal and informal settings,,"Selecting examples from their visual arts practice, for example experimentation with materials and processes or different compositional approaches for a final artwork, and arranging these in a visual display to share the development of their ideas"
Levels 3 and 4,Presenting,,VC2AVA4P01,Present and/or display artworks in formal and informal settings,,"Deciding on appropriate ways to share their artworks and their learning, for example by including experiments and self-reflections in folios or visual diaries, sharing their progress with their peers and deciding on appropriate audiences and locations for the display of their artworks, such as decorative or communicative exhibitions/displays for the school community or social media posts for the broader community"
Levels 3 and 4,Presenting,,VC2AVA4P01,Present and/or display artworks in formal and informal settings,,"Trialling different ways of presenting artworks in different locations; for example, presenting a school wall display of artworks and considering what might need to change so that it can be shared on a digital platform such as the school learning management system"
Levels 3 and 4,Presenting,,VC2AVA4P01,Present and/or display artworks in formal and informal settings,,"Discussing and documenting the ideas and themes of their artwork (for example, taking the form of a written or spoken artist statement and exploring different ways of presenting their artwork and artist statement), identifying and explaining their own and other artists' choices in art making, including visual arts processes, visual conventions and materials"
