Subject,Band,Strand,SubStrand,ContentCode_V2,ContentDescription_V2,Topic,Elaboration
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K02,"The impacts of the development of colonies on Aboriginal and Torres Strait Islander Peoples, local-born colonists and migrants, and on the environment",,"Investigating the contribution or significance of an individual or group in the shaping of a colony in the 1800s (e.g. explorers, farmers, pastoralists, miners, inventors, writers, artists, humanitarians, religious and spiritual leaders, and political activists, including women, children and people of diverse cultures)"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K03,The continuities and changes associated with significant developments or events on a colony,,"Describing the continuities and changes associated with frontier conflict, the gold rushes, the Eureka Stockade, colonist ‘exploration’, the advent of rail and the expansion of farming"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K03,The continuities and changes associated with significant developments or events on a colony,,"Examining significant developments in the history of the Port Phillip District and the colony of Victoria, such as first colonisation by the Henty family, John Batman’s ‘treaty’, pastoralism, the establishment of Melbourne and its development from the 1840s, the gold rushes, the Eureka Stockade, the 40-Hour Week and representative democracy"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K03,The continuities and changes associated with significant developments or events on a colony,,"Creating ‘what if’ scenarios by constructing different outcomes for a key event, for example ‘What if Peter Lalor had encouraged gold miners to pay rather than resist licence fees?’"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K04,"The causes and consequences of people migrating to a colony from Europe and Asia and the perspectives, experiences and contributions of a particular migrant group within a colony",,"Identifying the reasons for why people migrated to Australia in the 1800s, for example as convicts; assisted passengers; indentured labourers; people seeking a better life, such as gold miners; and those dislocated by events such as the Industrial Revolution, the Irish Potato Famine and the Highland Clearances, using evidence of experiences and perspectives from historical sources"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K04,"The causes and consequences of people migrating to a colony from Europe and Asia and the perspectives, experiences and contributions of a particular migrant group within a colony",,"Investigating the experiences and contributions of a migrant group in a colony, such as Germans in South Australia, Japanese in Broome, Afghan cameleers in the Northern Territory, Chinese on the Victorian Goldfields or Pacific Islanders in the Torres Strait, using a range of historical sources"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K04,"The causes and consequences of people migrating to a colony from Europe and Asia and the perspectives, experiences and contributions of a particular migrant group within a colony",,Connecting (where appropriate) stories of migration to students’ own family histories
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K04,"The causes and consequences of people migrating to a colony from Europe and Asia and the perspectives, experiences and contributions of a particular migrant group within a colony",,Creating push-pull diagrams to illustrate reasons for migration to an Australian colony
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K04,"The causes and consequences of people migrating to a colony from Europe and Asia and the perspectives, experiences and contributions of a particular migrant group within a colony",,Creating a poster about European and Chinese migrants to Victoria during the 1850s that compares and contrasts experiences and perspectives of life on the goldfields and contributions to life in the colony
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K05,"The role of significant individuals or groups, including Aboriginal and Torres Strait Islander Peoples, local-born colonists and migrants, on the development of or events in a colony",,"Explaining the roles and influence of key Aboriginal leaders in colonial Victoria, such as William Barak, Billibellary, Bebejan, Tullamareena and Simon Wonga"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K05,"The role of significant individuals or groups, including Aboriginal and Torres Strait Islander Peoples, local-born colonists and migrants, on the development of or events in a colony",,"Investigating the experiences and contributions of a particular migrant group within a colony, such as the Germans in South Australia, Japanese in Broome, Afghan cameleers in the Northern Territory, Chinese at Ballarat and Bendigo, and Pacific Islanders in the Torres Strait"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K05,"The role of significant individuals or groups, including Aboriginal and Torres Strait Islander Peoples, local-born colonists and migrants, on the development of or events in a colony",,"Investigating an event or development and explaining its economic, social or political impact on a colony, for example the impact of Blaxland, Wentworth and Lawson travelling across the Blue Mountains in 1813 on the expansion of farming; the impact of expeditions into the interior by figures such as Mitchell, Oxley and Sturt on frontier conflict; the impact of the introduction of merino sheep on economic development; the impact of the Eureka Stockade on the development of democracy; the impact of rail on the expansion of farming"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K05,"The role of significant individuals or groups, including Aboriginal and Torres Strait Islander Peoples, local-born colonists and migrants, on the development of or events in a colony",,"Creating ‘what if’ scenarios by constructing different outcomes for a key event; for example, ‘What if Chinese immigrants were not allowed to land in Robe, South Australia, during the Victorian gold rush?’, ‘What if Governor Macquarie had not been removed by his enemies in 1821?’ and ‘What if there was no gold rush in Victoria?’"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K05,"The role of significant individuals or groups, including Aboriginal and Torres Strait Islander Peoples, local-born colonists and migrants, on the development of or events in a colony",,"Examining the development of at least one primary industry during the 1800s, such as wheat, wool, meat, whaling, sugar cane, pearling or mining, including the involvement of Aboriginal and Torres Strait Islander Peoples, and explaining why this development was important to the colony"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K05,"The role of significant individuals or groups, including Aboriginal and Torres Strait Islander Peoples, local-born colonists and migrants, on the development of or events in a colony",,"Examining the roles of key women in the early Australian colonies, such as Elizabeth Macarthur, Edith Cowan, Maria Lock, Mary Bryant, Mary Reiby, Mary MacKillop and Truganini"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K06,Different interpretations of a significant historical development in a colony during the 19th century,,Evaluating the significance of the Frontier Wars and the impact of colonisation on Aboriginal and Torres Strait Islander communities
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K06,Different interpretations of a significant historical development in a colony during the 19th century,,Contrasting interpretations of the Eureka Stockade’s legacy and explaining why the interpretations differ
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K06,Different interpretations of a significant historical development in a colony during the 19th century,,Comparing different interpretations of the impacts of the Victorian gold rushes and explaining why the interpretations differ
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1800–1900),VC2HH6K06,Different interpretations of a significant historical development in a colony during the 19th century,,Debating the proposition that ‘Ned Kelly was just another outlaw’ and explaining why the interpretations differ
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K07,"Significant individuals, events and ideas that led to Australia’s Federation, including the Constitution and democratic systems of government",,Creating a presentation or display that explains the features of the Australian Constitution and its system of government
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K07,"Significant individuals, events and ideas that led to Australia’s Federation, including the Constitution and democratic systems of government",,"Studying Australia’s path to Federation through an examination of key people and events, such as Henry Parkes, Edmund Barton, Alfred Deakin, George Reid, John Quick, the Tenterfield Oration, the Corowa Conference and the referendums held in the colonies between 1898 and 1900"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K07,"Significant individuals, events and ideas that led to Australia’s Federation, including the Constitution and democratic systems of government",,Exploring how the United States of America’s model of federalism (the Washington system) contributed to the ideas for Andrew Clark’s first draft of the Constitution
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K07,"Significant individuals, events and ideas that led to Australia’s Federation, including the Constitution and democratic systems of government",,"Investigating how Australia’s system of law and government has origins in the Magna Carta, the English Civil War and the Westminster system and, therefore, why we have a constitutional monarchy and why there was a separation of powers (legislative, executive, judiciary)"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K08,"The changing experiences and perspectives of Australian democracy and citizenship of Aboriginal and Torres Strait Islander Peoples, migrants, women and children since Federation",,"Describing the experiences and perspectives of Aboriginal Peoples at Coranderrk, Lake Tyers and Lake Condah during the 1900s"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K08,"The changing experiences and perspectives of Australian democracy and citizenship of Aboriginal and Torres Strait Islander Peoples, migrants, women and children since Federation",,"Creating biographies evaluating the contribution of Aboriginal and Torres Strait Islander people who have campaigned for political, social and economic rights during the 20th century, such as William Cooper, Evelyn Scott, Eddie Koiki Mabo, Lowitja O’Donoghue and Shirley Colleen Smith"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K08,"The changing experiences and perspectives of Australian democracy and citizenship of Aboriginal and Torres Strait Islander Peoples, migrants, women and children since Federation",,"Investigating developments in advancing democracy and citizenship for women, such as the suffrage movement, the right to vote, the bar on married women working, equal pay and the Sex Discrimination Act 1984"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K08,"The changing experiences and perspectives of Australian democracy and citizenship of Aboriginal and Torres Strait Islander Peoples, migrants, women and children since Federation",,"Debating the significance of developments in advancing democracy and citizenship for all citizens, such as the right to vote for women and Aboriginal and Torres Strait Islander Peoples, the establishment of the minimum wage, anti-discrimination legislation and official national multicultural policy"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K08,"The changing experiences and perspectives of Australian democracy and citizenship of Aboriginal and Torres Strait Islander Peoples, migrants, women and children since Federation",,"Creating a visual timeline detailing the changing democratic and citizenship rights of Aboriginal and Torres Strait Islander Peoples, migrants, women and children since Federation"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K08,"The changing experiences and perspectives of Australian democracy and citizenship of Aboriginal and Torres Strait Islander Peoples, migrants, women and children since Federation",,"Investigating the experiences of children who were placed in orphanages, homes and other institutions, for example their food and shelter, protection, education and contacts with family"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K09,"The causes for people migrating to Australia from Europe and Asia, including their experiences and perspectives, and their impacts on Australian society during the 20th century",,Describing the features of different migration programs to Australia since 1900
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K09,"The causes for people migrating to Australia from Europe and Asia, including their experiences and perspectives, and their impacts on Australian society during the 20th century",,"Identifying the push and pull factors that have contributed to people migrating to Australia, including economic factors, conflict and seeking political refuge, and asking why particular 20th century migrant groups came to Australia, for example migrants from Europe following World War II, migrants from South-East Asia due to conflict, the Assisted Passage Migration Scheme"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K09,"The causes for people migrating to Australia from Europe and Asia, including their experiences and perspectives, and their impacts on Australian society during the 20th century",,"Identifying the role of specific cultural groups in Australia’s economic and social development in, for example, the cattle industry, the Snowy Mountains Scheme and the pearling industry"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K09,"The causes for people migrating to Australia from Europe and Asia, including their experiences and perspectives, and their impacts on Australian society during the 20th century",,Examining population data that show the places of birth of Australia’s people at one or more points of time in the past and present
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K09,"The causes for people migrating to Australia from Europe and Asia, including their experiences and perspectives, and their impacts on Australian society during the 20th century",,"Constructing migration narratives for individuals using primary sources, such as letters, documents and historical objects"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K09,"The causes for people migrating to Australia from Europe and Asia, including their experiences and perspectives, and their impacts on Australian society during the 20th century",,"Preparing questions and recording an oral history of, for example, migration related to students’ own family histories, and then outlining the journey and circumstances of arrival using different historical sources"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K10,"Significant contributions of individuals and groups, including Aboriginal and Torres Strait Islander Peoples and migrants, to changing Australian society",,"Writing biographies of Aboriginal and Torres Strait Islander people who have contributed to Australian society in different ways, such as Lionel Rose, Albert Namatjira, Charles Perkins, William Cooper, Eddie Koiki Mabo, Neville Bonner and Cathy Freeman"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K10,"Significant contributions of individuals and groups, including Aboriginal and Torres Strait Islander Peoples and migrants, to changing Australian society",,"Discussing the contributions to Australia of notable Australians who were migrants or from migrant families across a range of fields, for example Hieu Van Le (the 35th governor of South Australia), Sir Frank Lowy, Marita Cheng, Dame Marie Bashir"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K10,"Significant contributions of individuals and groups, including Aboriginal and Torres Strait Islander Peoples and migrants, to changing Australian society",,"Considering notable individuals in Australian public life across a range of fields, such as the arts, science, sport and education, including Aboriginal and Torres Strait Islander Peoples and non-Indigenous cultural and social groups"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K11,Continuities and changes in the experiences of Aboriginal and Torres Strait Islander Peoples during the 20th century,,"Explaining key terms such as ‘genocide’, ‘dispossession’, ‘assimilation’, ‘resistance’, ‘self-determination’, ‘reconciliation’"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K11,Continuities and changes in the experiences of Aboriginal and Torres Strait Islander Peoples during the 20th century,,"Sequencing key events, movements and ideas, such as the 1938 Day of Mourning, the right to vote, the 1967 Referendum, Land Rights and reconciliation"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K11,Continuities and changes in the experiences of Aboriginal and Torres Strait Islander Peoples during the 20th century,,"Investigating the experiences of members of the Stolen Generations using a range of historical sources, such as songs, stories and artworks"
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K12,Different interpretations of a significant historical development in Australian society during the 20th century,,Comparing different interpretations of migration or Australia’s political development during the 20th century and explaining why the interpretations are contested
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K12,Different interpretations of a significant historical development in Australian society during the 20th century,,Identifying different historians’ interpretations of Aboriginal and Torres Strait Islander Peoples’ experiences during the 20th century and explaining why their interpretations differ
History,Levels 5 and 6,Historical Knowledge and Understanding,Australia (1900–2000),VC2HH6K12,Different interpretations of a significant historical development in Australian society during the 20th century,,Debating the proposition that Australia is ‘the lucky country’
History,Levels 5 and 6,Historical Concepts and Skills,Historical questions,VC2HH6S01,Ask and develop historical questions to direct historical investigations,,"Asking questions that address historical concepts before, during and after an investigation to frame and guide the stages of an inquiry; for example, ‘What caused Britain to establish colonies in different parts of Australia after 1800?’, ‘What does this source indicate about the significance of an event?’ and ‘Why do these interpretations differ?’"
History,Levels 5 and 6,Historical Concepts and Skills,Historical questions,VC2HH6S01,Ask and develop historical questions to direct historical investigations,,"Asking questions to establish the value of a historical source, such as ‘What are the features of this source?’, ‘What type of source is it?’ and ‘What is the context for this primary source?’"
History,Levels 5 and 6,Historical Concepts and Skills,Historical questions,VC2HH6S01,Ask and develop historical questions to direct historical investigations,,"Developing questions for different purposes; for example, probing questions to seek details, open-ended questions to elicit more ideas, ethical questions regarding sensitivities and cultural protocols"
History,Levels 5 and 6,Historical Concepts and Skills,Chronology,VC2HH6S02,"Sequence significant events, developments and the lives of individuals chronologically to describe continuity and change, and causes and consequences",,"Positioning key events, ideas, movements and lives in a chronological sequence on timelines"
History,Levels 5 and 6,Historical Concepts and Skills,Chronology,VC2HH6S02,"Sequence significant events, developments and the lives of individuals chronologically to describe continuity and change, and causes and consequences",,"Annotating a flow chart or timeline to identify changes and continuities, and causes and consequences"
History,Levels 5 and 6,Historical Concepts and Skills,Chronology,VC2HH6S02,"Sequence significant events, developments and the lives of individuals chronologically to describe continuity and change, and causes and consequences",,"Constructing timelines or tables using appropriate digital applications to sequence key events, such as economic or political developments in a colony or immigration in the 19th or 20th centuries"
History,Levels 5 and 6,Historical Concepts and Skills,Chronology,VC2HH6S02,"Sequence significant events, developments and the lives of individuals chronologically to describe continuity and change, and causes and consequences",,Sequencing significant events and lifetimes of people in chronological order to create a narrative to explain the developments in Australia’s colonial past and the causes and consequences of Federation on its people
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S03,"Describe the features, content and context of historical sources",,"Discussing issues explored through sources in which there are a range of views, such as the vote for women or migration, and proposing reasons for different perspectives"
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S03,"Describe the features, content and context of historical sources",,Checking the publishing details of a historical source to understand features and the context of the source
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S03,"Describe the features, content and context of historical sources",,"Creating a table summarising a selection of sources, including their features, source type, historical context and the information they contain"
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S04,Describe the value of sources for use as evidence to identify historical significance and continuity and change,,Identifying and distinguishing fact and opinion in sources and identifying stereotypes and generalisations
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S04,Describe the value of sources for use as evidence to identify historical significance and continuity and change,,"Examining sources to identify the causes, consequences and significance of past events, and developments and achievements that contribute to continuity and change"
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S04,Describe the value of sources for use as evidence to identify historical significance and continuity and change,,Describing the strengths and limitations of different historical sources for use as evidence
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S05,"Describe historical perspectives and identify beliefs, values and attitudes of people and groups based on evidence from primary sources",,"Identifying inferred messages, stereotypes and over-generalisations about age, gender, ethnicity, ability, religion and/or politics, and other beliefs or attitudes presented in sources and media of the past (e.g. a newspaper caricature or photos of a colonial-era Chinese goldfield worker, businesspeople, Aboriginal and Torres Strait Islander Peoples, South Sea Islander workers, and women and children)"
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S05,"Describe historical perspectives and identify beliefs, values and attitudes of people and groups based on evidence from primary sources",,"Comparing sources of evidence to identify similarities and/or differences in accounts and perspectives; for example, comparing the differing experiences and feelings of miners, Chinese workers, women, children, leaders and Aboriginal and Torres Strait Islander people during the Victorian gold rush or the Eureka Stockade; comparing colonial descriptions of Burke and Wills’ achievements with those that have been recently published giving Aboriginal Peoples’ perspectives; comparing representations of Ned Kelly in past and present publications"
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S05,"Describe historical perspectives and identify beliefs, values and attitudes of people and groups based on evidence from primary sources",,"Discussing different perspectives, beliefs, values and attitudes associated with developments in Australian history, such as Federation, women’s suffrage or immigration policies"
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S06,Explain different historical interpretations,,Accounting for the interpretation of British colonisation as an invasion
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S06,Explain different historical interpretations,,"Comparing and contrasting interpretations of a historical phenomenon, such as the significance of the gold rushes or the Eureka Stockade in the development of Victoria"
History,Levels 5 and 6,Historical Concepts and Skills,Using historical sources,VC2HH6S06,Explain different historical interpretations,,"Identifying differences in historians’ interpretations of significant events or developments in Australia’s history, such as colonisation, migration or Federation, and explaining why they differ"
History,Levels 5 and 6,Historical Concepts and Skills,Continuity and change,VC2HH6S07,Describe patterns of continuity and change,,"Using appropriate language to describe changes and continuities in Australian history, such as the speed or intensity of change"
History,Levels 5 and 6,Historical Concepts and Skills,Continuity and change,VC2HH6S07,Describe patterns of continuity and change,,"Interpreting graphic representations, such as timelines or flow charts, and making inferences about patterns of continuity and change in the development of an Australian colony"
History,Levels 5 and 6,Historical Concepts and Skills,Continuity and change,VC2HH6S07,Describe patterns of continuity and change,,"Comparing and describing the rates of change in Australian history, such as migration rates and population growth in Victoria in the 1840s and 1850s"
History,Levels 5 and 6,Historical Concepts and Skills,Continuity and change,VC2HH6S07,Describe patterns of continuity and change,,"Identifying and describing patterns of continuity and change in daily life for Aboriginal and Torres Strait Islander Peoples, local-born colonists and migrants in the Australian colonies"
History,Levels 5 and 6,Historical Concepts and Skills,Causes and consequences,VC2HH6S08,Explain the causes and consequences of significant events and developments,,Using a visual organiser to summarise the consequences of the Victorian gold rushes
History,Levels 5 and 6,Historical Concepts and Skills,Causes and consequences,VC2HH6S08,Explain the causes and consequences of significant events and developments,,Explaining the push and pull factors that influenced immigration to Australia during the 19th and 20th centuries
History,Levels 5 and 6,Historical Concepts and Skills,Causes and consequences,VC2HH6S08,Explain the causes and consequences of significant events and developments,,Accounting for the significant events that shaped the Australian colonies and contributed to Australian Federation and the consequences of these on Aboriginal and Torres Strait Islander Peoples and migrants
History,Levels 5 and 6,Historical Concepts and Skills,Causes and consequences,VC2HH6S08,Explain the causes and consequences of significant events and developments,,Describing the consequences of changing patterns of migration to Australia during the 19th and 20th centuries
History,Levels 5 and 6,Historical Concepts and Skills,Historical significance,VC2HH6S09,"Explain the significance of events, individuals and groups that contributed to continuity and change",,"Collaborating to develop criteria to determine the historical significance of an event, development, individual or group in Australian history"
History,Levels 5 and 6,Historical Concepts and Skills,Historical significance,VC2HH6S09,"Explain the significance of events, individuals and groups that contributed to continuity and change",,Discussing how significance varies over time and between groups and is dependent on the historical phenomenon under investigation
History,Levels 5 and 6,Historical Concepts and Skills,Historical significance,VC2HH6S09,"Explain the significance of events, individuals and groups that contributed to continuity and change",,"Representing the historical significance of individuals, groups, ideas and events associated with a major change, such as Federation, in a diamond ranking"
History,Levels 5 and 6,Historical Concepts and Skills,Historical significance,VC2HH6S09,"Explain the significance of events, individuals and groups that contributed to continuity and change",,"Ranking the significance of individuals who contributed to changes in Australian history, such as the establishment and development of colonies, Federation, migration programs and campaigns for citizenship and democratic rights"
History,Levels 5 and 6,Historical Concepts and Skills,Communicating,VC2HH6S10,"Construct historical interpretations, using historical terms and evidence from historical sources",,"Using historical terms and concepts when speaking and writing about, and describing, historical events and developments, for example penal, colonisation, imperialism, the gold rush, migration, Federation, suffrage, contribution, continuity, change, cause, consequence, significance"
History,Levels 5 and 6,Historical Concepts and Skills,Communicating,VC2HH6S10,"Construct historical interpretations, using historical terms and evidence from historical sources",,"Composing informative, expository or persuasive texts using evidence from sources to describe and explain conclusions from their historical inquiry"
History,Levels 5 and 6,Historical Concepts and Skills,Communicating,VC2HH6S10,"Construct historical interpretations, using historical terms and evidence from historical sources",,"Using evidence from sources, such as journals, diaries, graphs, tables, timelines, photographs and pictures, in descriptions and explanations"
History,Levels 5 and 6,Historical Concepts and Skills,Communicating,VC2HH6S10,"Construct historical interpretations, using historical terms and evidence from historical sources",,Creating narrative accounts and recounts (e.g. a digital multimedia story that records migrant experiences) based on information identified from a range of sources and referring to individuals and events
