Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 9 and 10,Geographical Knowledge and Understanding,Environmental change and management,VC2HG10K14,"Geographical approaches to the management of a selected environmental issue, including how environment, change, interconnection and sustainability can be considered to understand environmental issues",,Proposing management strategies for the environmental change being investigated that are based on geographical concepts such as establishing reserves and corridors to preserve biodiversity (a spatial strategy); ecosystem-based management (an environmental strategy); environmental instead of engineering solutions (an environmental strategy); urban and transport planning to reduce energy consumption (a spatial strategy); and addressing both the underlying and immediate causes of environmental change (interconnected thinking)
Levels 9 and 10,Geographical Knowledge and Understanding,Environmental change and management,VC2HG10K14,"Geographical approaches to the management of a selected environmental issue, including how environment, change, interconnection and sustainability can be considered to understand environmental issues",,Explaining how holistic thinking based on interconnections helps to identify the causes and impacts of human impacts on the environment
Levels 9 and 10,Geographical Knowledge and Understanding,Environmental change and management,VC2HG10K14,"Geographical approaches to the management of a selected environmental issue, including how environment, change, interconnection and sustainability can be considered to understand environmental issues",,Using the concept of sustainability to evaluate the significance of an environmental change
Levels 9 and 10,Geographical Knowledge and Understanding,Environmental change and management,VC2HG10K14,"Geographical approaches to the management of a selected environmental issue, including how environment, change, interconnection and sustainability can be considered to understand environmental issues",,"Debating the influence of environmental worldviews, including those of Aboriginal and Torres Strait Islander Peoples, on environmental issues"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K15,"Ways of measuring human wellbeing in places, and how these can be applied to measure differences between countries",,"Comparing and evaluating different ways of thinking about and measuring development and wellbeing, such as gross domestic product (GDP) per capita, a genuine progress indicator (GPI), the Physical Quality of Life Index, the United Nations’ Human Development Index or gross national income (GNI) per capita"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K15,"Ways of measuring human wellbeing in places, and how these can be applied to measure differences between countries",,Discussing the spatial distribution of human wellbeing by country and speculating on the causes of the pattern
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K15,"Ways of measuring human wellbeing in places, and how these can be applied to measure differences between countries",,Comparing trends in human wellbeing in countries over time
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K15,"Ways of measuring human wellbeing in places, and how these can be applied to measure differences between countries",,"Investigating the world’s spatial distribution of poor human wellbeing, as measured by indicators such as low life expectancy, poverty, gender inequality, lack of access to education, child labour, slavery and lack of freedom of speech"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K16,Reasons for and implications of spatial differences in human wellbeing at a local scale and regional scale in Australia and in a country in Asia,,"Identifying and describing the economic, social, technological, political or environmental causes of variations in human wellbeing within India or another country compared to Australia"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K16,Reasons for and implications of spatial differences in human wellbeing at a local scale and regional scale in Australia and in a country in Asia,,"Examining the spatial pattern of human wellbeing by small areas, such as local government areas in a city or regional area in Australia, and discussing ways to explain it"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K16,Reasons for and implications of spatial differences in human wellbeing at a local scale and regional scale in Australia and in a country in Asia,,Reflecting on the consequences of changing the scale at which wellbeing is mapped in Australia
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K16,Reasons for and implications of spatial differences in human wellbeing at a local scale and regional scale in Australia and in a country in Asia,,"Discussing the consequences of spatial differences in human wellbeing in Australia on, for example, health, education and income"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K16,Reasons for and implications of spatial differences in human wellbeing at a local scale and regional scale in Australia and in a country in Asia,,Evaluating a government or non-government program to improve human wellbeing in one or more local or regional areas in Australia and India
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K16,Reasons for and implications of spatial differences in human wellbeing at a local scale and regional scale in Australia and in a country in Asia,,Describing the spatial distribution of human wellbeing within India at a regional scale and suggesting explanations for it
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K16,Reasons for and implications of spatial differences in human wellbeing at a local scale and regional scale in Australia and in a country in Asia,,"Choosing a region in India with relatively high human wellbeing, investigating why it is relatively high and discussing the implications of their findings"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K16,Reasons for and implications of spatial differences in human wellbeing at a local scale and regional scale in Australia and in a country in Asia,,"Investigating the influences of relative location and place on human wellbeing and explaining how possible causal factors (such as access to medical facilities and green space, income, education and government policies) can be identified through a controlled comparison of places"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K17,Reasons for and implications of spatial differences in the wellbeing of Aboriginal and Torres Strait Islander Peoples at local and regional scales,,Discussing how spatial analysis contributes to an understanding of differences in human wellbeing
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K17,Reasons for and implications of spatial differences in the wellbeing of Aboriginal and Torres Strait Islander Peoples at local and regional scales,,"Identifying spatial differences in the wellbeing of communities of Aboriginal and Torres Strait Islander Peoples across Australia, comparing the overall wellbeing of these communities with the overall wellbeing of non-Indigenous Australians and discussing ways to explain their findings"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K17,Reasons for and implications of spatial differences in the wellbeing of Aboriginal and Torres Strait Islander Peoples at local and regional scales,,"Researching ways to improve the wellbeing of Aboriginal and Torres Strait Islander communities, including those proposed by the communities themselves"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K17,Reasons for and implications of spatial differences in the wellbeing of Aboriginal and Torres Strait Islander Peoples at local and regional scales,,Discussing the role of Closing the Gap initiatives in improving the wellbeing of Aboriginal and Torres Strait Islander Peoples
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K18,The role and responses of international and national government and non-government organisations in improving human wellbeing at a local or regional scale,,"Discussing the objectives and outcomes of an Australian Government overseas economic and social development program, or a non-government overseas aid program, that aims to improve wellbeing in a local area or region in Asia, Africa, Latin America or the Pacific Islands"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K18,The role and responses of international and national government and non-government organisations in improving human wellbeing at a local or regional scale,,"Identifying and describing a national, state or community program to reduce regional inequalities in human wellbeing in a country such as Papua New Guinea or Indonesia"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K18,The role and responses of international and national government and non-government organisations in improving human wellbeing at a local or regional scale,,Investigating progress towards achieving the United Nations’ Sustainable Development Goals relating to human wellbeing
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K18,The role and responses of international and national government and non-government organisations in improving human wellbeing at a local or regional scale,,"Identifying and explaining ways to improve the wellbeing of remote communities of Aboriginal and Torres Strait Islander Peoples, including ways proposed by the communities"
Levels 9 and 10,Geographical Knowledge and Understanding,Geographies of human wellbeing,VC2HG10K18,The role and responses of international and national government and non-government organisations in improving human wellbeing at a local or regional scale,,"Investigating programs, such as the Indigenous Literacy Foundation, as examples of non-government programs operating at a regional scale"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S01,"Develop a range of questions for a geographical inquiry related to a phenomenon, issue or challenge",,"Developing a geographical question on a geographical phenomenon, issue or challenge studied, using one or more geographical concepts"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S01,"Develop a range of questions for a geographical inquiry related to a phenomenon, issue or challenge",,"Developing a range of questions to investigate why a geographical phenomenon has changed or why a challenge may arise, for example ‘Why is food security important?’, ‘What are sources of food in Australia?’, ‘How are people, places and environments connected?’, ‘What is human wellbeing?’, ‘How has human wellbeing changed over time?’ and ‘How and why should inequality in human wellbeing be reduced?’"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S01,"Develop a range of questions for a geographical inquiry related to a phenomenon, issue or challenge",,"Developing and modifying questions to sharpen the focus of an investigation using concepts or scale of study, for example ‘Why is the security and sustainability of food production important at the national scale?’, ‘How can bush food become a sustainable nutritional source of food in Australia?’, ‘How can connections between people, environments and places affect the sustainability of places at the global scale?’, ‘How are variations in the spatial distribution of human wellbeing measured at the global scale?’, ‘Why does human wellbeing vary between and within countries?’ (national scale) and ‘How would you measure human wellbeing in the local area?’ (local scale)"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S01,"Develop a range of questions for a geographical inquiry related to a phenomenon, issue or challenge",,Recognising that there can be both immediate and underlying causes of differences in human wellbeing and developing a hypothesis based on a question such as ‘How successful have international and national government and non-government organisations’ responses been to improving human wellbeing at a local or regional scale?’ and planning how to test the hypothesis
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S01,"Develop a range of questions for a geographical inquiry related to a phenomenon, issue or challenge",,"Discussing the choice of scale for an investigation, such as at a local or regional scale"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S01,"Develop a range of questions for a geographical inquiry related to a phenomenon, issue or challenge",,"Using a controlled comparison of places to identify possible causal relationships, for example between variables such as country of birth, educational attainment, median weekly income, housing tenure and Aboriginal and Torres Strait Islander population, using Australian Bureau of Statistics QuickStats for a selection of local government areas or postcodes"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S02,"Collect, process and compare information and data from primary and secondary sources, including fieldwork and secondary research materials, using geospatial technologies and digital tools as appropriate",,"Identifying primary research methods, including fieldwork, to collect original materials, for example the comparison of aerial photographs or field sketches over time to document the use or alteration of biomes by people; surveying peers on their use of the internet or other technologies and/or a survey and interviews regarding perspectives on environmental management at the local scale; or strategies to improve human wellbeing of Aboriginal and Torres Strait Islander Peoples at the national and local scale"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S02,"Collect, process and compare information and data from primary and secondary sources, including fieldwork and secondary research materials, using geospatial technologies and digital tools as appropriate",,"Planning an investigation of a geographical phenomenon, issue or challenge being studied at a range of scales, using digital tools, for example the diverse types of biomes modified by humans for food and non-food products at a national and global scale; the different types of connections between people and places at local, national and global scales; and/or investigating the causes of human-induced climate change at the global scale and its impacts on Australia, Bangladesh and/or a Pacific Island country at the national scale"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S02,"Collect, process and compare information and data from primary and secondary sources, including fieldwork and secondary research materials, using geospatial technologies and digital tools as appropriate",,"Collecting quantitative and/or qualitative data and information from primary and/or secondary sources and evaluating its relevance (e.g. ‘Does the information reflect current thinking on sustainable food production?’), reliability (e.g. ‘Who is/are the author(s)? Does the author reference other experts or reports in the field of environmental management?’) and bias, such as information bias (e.g. presenting one side of an issue) or selection bias (e.g. presenting information on the positive aspects of foreign aid with cultural and social issues not considered)"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S02,"Collect, process and compare information and data from primary and secondary sources, including fieldwork and secondary research materials, using geospatial technologies and digital tools as appropriate",,"Applying ethical research methods, including protocols for consultation and collaboration with Aboriginal and Torres Strait Islander Peoples and communities; for example, considering how traditional knowledges contribute to environmental management projects or considering cultural and spiritual wellbeing of Aboriginal and Torres Strait Islander Peoples when implementing programs to reduce economic and social inequality"
