Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 9 and 10,Developing Practices,,VC2AVA10D01,"Experiment with visual conventions, visual arts processes and materials to develop and refine skills and personal expression to create artworks that communicate ideas, perspectives and meaning",,"Developing an inspiration journal of collections from everyday life, such as photographs, found objects, experiments with media, thoughts and ideas, and using viewpoints to develop questions to identify their own personal style, such as ‘What am I drawn to and why is this important to me?’"
Levels 9 and 10,Developing Practices,,VC2AVA10D01,"Experiment with visual conventions, visual arts processes and materials to develop and refine skills and personal expression to create artworks that communicate ideas, perspectives and meaning",,"Documenting and evaluating their investigations of visual arts processes, visual conventions and materials in a diary, portfolio or digital journal (for example, annotating the processes used) and using viewpoints to develop questions that deepen their understanding of the concepts explored or processes used, such as ‘Have I pushed and explored this idea, medium or technique as far as I can?’, ‘What is the problem and how can I find multiple possible solutions?’, ‘What happens when I …?’, ‘What did I learn from …?’ and ‘How can this inform my future art making?’"
Levels 9 and 10,Developing Practices,,VC2AVA10D01,"Experiment with visual conventions, visual arts processes and materials to develop and refine skills and personal expression to create artworks that communicate ideas, perspectives and meaning",,"Experimenting with the material properties of a medium or form and investigating or exploring, in depth, the technical processes associated with that form to develop a comprehensive understanding of the ways that they can use it to represent their ideas in their own visual arts practice"
Levels 9 and 10,Developing Practices,,VC2AVA10D01,"Experiment with visual conventions, visual arts processes and materials to develop and refine skills and personal expression to create artworks that communicate ideas, perspectives and meaning",,"Investigating multiple ways of approaching an activity; for example, using a diverse range of media to express different interpretations of one topic, such as producing several sketches of one object using different media, with each one exploring a different emotion"
Levels 9 and 10,Developing Practices,,VC2AVA10D01,"Experiment with visual conventions, visual arts processes and materials to develop and refine skills and personal expression to create artworks that communicate ideas, perspectives and meaning",,"Drawing lines, shapes and arrows over photocopies of artworks to demonstrate their understanding of how composition can communicate meaning, for example by using lines to trace over an artwork to show composition techniques, such as rule of thirds; creating movement using diagonal or curved lines, repetition and pattern; or the use of visual hierarchy to indicate how the viewer’s eye follows the layout of a designed product"
Levels 9 and 10,Developing Practices,,VC2AVA10D02,"Reflect on, analyse, evaluate and document the ways they and other visual artists respond to artworks and influences to inform and refine their own visual arts practice",,"Investigating a diverse range of visual artists from different places and cultures, and researching the influences on their work and practices to develop an understanding of the many factors that can shape their own visual arts practice"
Levels 9 and 10,Developing Practices,,VC2AVA10D02,"Reflect on, analyse, evaluate and document the ways they and other visual artists respond to artworks and influences to inform and refine their own visual arts practice",,"Investigating and reflecting on the role and influence of their own culture, family or personal experiences when developing ideas for artworks"
Levels 9 and 10,Developing Practices,,VC2AVA10D02,"Reflect on, analyse, evaluate and document the ways they and other visual artists respond to artworks and influences to inform and refine their own visual arts practice",,"Analysing and reflecting on the ways that artists have structured their artworks to represent ideas; for example, using viewpoints to develop questions to facilitate their understanding of the artists’ intentions"
Levels 9 and 10,Developing Practices,,VC2AVA10D02,"Reflect on, analyse, evaluate and document the ways they and other visual artists respond to artworks and influences to inform and refine their own visual arts practice",,"Reflecting on, evaluating and resolving their choices for representing their ideas, for example through informal discussions or reviews, or in written, oral or multimedia evaluations, such as journals"
Levels 9 and 10,Developing Practices,,VC2AVA10D02,"Reflect on, analyse, evaluate and document the ways they and other visual artists respond to artworks and influences to inform and refine their own visual arts practice",,"Exploring current issues that are of importance to them, such as global or local issues, as a starting point for ideas for artworks that explore themes or concepts such as sustainable futures, wellbeing and emotional health, or human rights issues"
Levels 9 and 10,Developing Practices,,VC2AVA10D02,"Reflect on, analyse, evaluate and document the ways they and other visual artists respond to artworks and influences to inform and refine their own visual arts practice",,"Investigating the ways that artists use their visual arts practice to explore, examine, resolve or represent personal experiences and expressions as a starting point to explore and respectfully and safely represent personal issues, such as self-awareness, emotional awareness and personal wellbeing"
Levels 9 and 10,Creating,,VC2AVA10C01,"Plan, develop and resolve artworks that communicate ideas, perspectives and meaning",,"Using self-assessment and reflection guided by questions based on viewpoints to solve creative challenges and to consider how artworks can be refined and resolved by editing, altering, updating, improving, adding, taking away and re-evaluating"
Levels 9 and 10,Creating,,VC2AVA10C01,"Plan, develop and resolve artworks that communicate ideas, perspectives and meaning",,"Experimenting with and evaluating ways of structuring ideas in sketches, studies, maquettes, annotated digital images or journal entries"
Levels 9 and 10,Creating,,VC2AVA10C01,"Plan, develop and resolve artworks that communicate ideas, perspectives and meaning",,Discussing interpretations or reactions from audiences to artworks
Levels 9 and 10,Creating,,VC2AVA10C01,"Plan, develop and resolve artworks that communicate ideas, perspectives and meaning",,"Evaluating and responding to feedback on work in progress from teachers and peers in discussions or reviews, and documenting their decisions and responses in visual, written or oral form in physical or digital journals"
Levels 9 and 10,Creating,,VC2AVA10C01,"Plan, develop and resolve artworks that communicate ideas, perspectives and meaning",,"Collaborating with other students, groups or agencies, such as community groups, to generate ideas for artworks, artistic projects or curated exhibitions or events"
Levels 9 and 10,Creating,,VC2AVA10C02,"Select and apply visual conventions, visual arts processes and materials to create artworks that reflect personal expression, and communicate and/or challenge ideas, perspectives and meaning",,Creating artworks that realise the intentions and communicate the ideas developed through experimentation and planning
Levels 9 and 10,Creating,,VC2AVA10C02,"Select and apply visual conventions, visual arts processes and materials to create artworks that reflect personal expression, and communicate and/or challenge ideas, perspectives and meaning",,"Researching approaches to representing their ideas and interests in the world, subjects or concepts from a particular viewpoint or a range of perspectives"
Levels 9 and 10,Creating,,VC2AVA10C02,"Select and apply visual conventions, visual arts processes and materials to create artworks that reflect personal expression, and communicate and/or challenge ideas, perspectives and meaning",,"Recording and documenting research into their subject using their own images or images from other sources, written annotations, comments and evaluations"
Levels 9 and 10,Creating,,VC2AVA10C02,"Select and apply visual conventions, visual arts processes and materials to create artworks that reflect personal expression, and communicate and/or challenge ideas, perspectives and meaning",,"Resolving ideas and concepts visually, using creative problem-solving throughout the visual arts process"
Levels 9 and 10,Creating,,VC2AVA10C02,"Select and apply visual conventions, visual arts processes and materials to create artworks that reflect personal expression, and communicate and/or challenge ideas, perspectives and meaning",,"Creating their own artworks in response to a specific subject, theme or idea, using materials, techniques and conventions in intentional, interpretative and personal ways"
Levels 9 and 10,Creating,,VC2AVA10C02,"Select and apply visual conventions, visual arts processes and materials to create artworks that reflect personal expression, and communicate and/or challenge ideas, perspectives and meaning",,"Applying their knowledge and understanding of visual arts processes and materials to create artworks; for example, demonstrating understanding of sculptural techniques, space and form to create a site-specific 3D work, or a range of painting techniques to create compositional structure and the illusion of space and composition in a landscape painting"
Levels 9 and 10,Presenting,,VC2AVA10P01,Critique and evaluate art exhibits in a range of contexts to inform the curation and exhibition of their own and/or others’ artworks and/or visual arts practice,,Investigating ways in which artworks are displayed and how artists and curators work together to create a visual narrative
Levels 9 and 10,Presenting,,VC2AVA10P01,Critique and evaluate art exhibits in a range of contexts to inform the curation and exhibition of their own and/or others’ artworks and/or visual arts practice,,"Visiting and evaluating exhibitions of work in physical or virtual galleries, museums or community sites to develop ideas for presenting their own exhibition of student artworks"
Levels 9 and 10,Presenting,,VC2AVA10P01,Critique and evaluate art exhibits in a range of contexts to inform the curation and exhibition of their own and/or others’ artworks and/or visual arts practice,,"Describing how artists, designers, architects or craftspeople communicate ideas and meaning in artworks, through written discussions, annotated images, debates or digital presentations"
Levels 9 and 10,Presenting,,VC2AVA10P01,Critique and evaluate art exhibits in a range of contexts to inform the curation and exhibition of their own and/or others’ artworks and/or visual arts practice,,"Evaluating options, preferences or similar approaches to those used by artists, designers or craftspeople when presenting their own work or creating an artist statement or curatorial statement"
Levels 9 and 10,Presenting,,VC2AVA10P01,Critique and evaluate art exhibits in a range of contexts to inform the curation and exhibition of their own and/or others’ artworks and/or visual arts practice,,Creating a virtual or scale model of an exhibition of an artist they have researched to communicate their understanding of the artist’s intentions
Levels 9 and 10,Presenting,,VC2AVA10P01,Critique and evaluate art exhibits in a range of contexts to inform the curation and exhibition of their own and/or others’ artworks and/or visual arts practice,,"Planning and curating exhibitions of their own work, community installations, projects or imagined exhibitions of artworks by other artists, considering, as appropriate, Indigenous Cultural and Intellectual Property rights"
Levels 9 and 10,Presenting,,VC2AVA10P01,Critique and evaluate art exhibits in a range of contexts to inform the curation and exhibition of their own and/or others’ artworks and/or visual arts practice,,"Developing material to accompany exhibitions, such as didactic panels, artist or curatorial statements, branding, advertising or press statements"
Levels 9 and 10,Presenting,,VC2AVA10P01,Critique and evaluate art exhibits in a range of contexts to inform the curation and exhibition of their own and/or others’ artworks and/or visual arts practice,,"Developing responses to exhibitions of work such as written, oral or multimedia descriptions or reviews, digital presentations or in-class discussions"
