Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U01,"There are similarities and differences within and between groups of organisms living on Earth; the development and use of classification tools, including dichotomous keys, help order and organise human understanding of the diversity of life",,"Creating and modifying a dichotomous key to classify organisms into groups, and groups within groups"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U01,"There are similarities and differences within and between groups of organisms living on Earth; the development and use of classification tools, including dichotomous keys, help order and organise human understanding of the diversity of life",,"Naming and classifying species using scientific conventions from the Linnaean hierarchical classification system, such as the levels of kingdom, phylum, class, order, family, genus and species"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U01,"There are similarities and differences within and between groups of organisms living on Earth; the development and use of classification tools, including dichotomous keys, help order and organise human understanding of the diversity of life",,Investigating Aboriginal and/or Torres Strait Islander Peoples’ systems of classifying organisms and how these systems differ from the Linnaean system of classification
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U01,"There are similarities and differences within and between groups of organisms living on Earth; the development and use of classification tools, including dichotomous keys, help order and organise human understanding of the diversity of life",,Researching how biological classification has changed over time through improvements in microscopy
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U02,"Cell theory describes cells as the basic units of life; organisms may be unicellular or multicellular and have specialised structures and organelles (including cell walls, cell membranes, cytoplasm, nuclei containing DNA, mitochondria, ribosomes, chloroplasts and vacuoles) that perform specific functions",,"Exploring an augmented or virtual reality tour of a plant, animal, bacterium and fungus to ‘zoom in’ and understand the scale of cells"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U02,"Cell theory describes cells as the basic units of life; organisms may be unicellular or multicellular and have specialised structures and organelles (including cell walls, cell membranes, cytoplasm, nuclei containing DNA, mitochondria, ribosomes, chloroplasts and vacuoles) that perform specific functions",,"Examining a variety of cells, including single-celled organisms, using a light microscope, a digital microscope, simulations and photomicrographs"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U02,"Cell theory describes cells as the basic units of life; organisms may be unicellular or multicellular and have specialised structures and organelles (including cell walls, cell membranes, cytoplasm, nuclei containing DNA, mitochondria, ribosomes, chloroplasts and vacuoles) that perform specific functions",,Comparing wet-mount slides of onion cells prepared by students with purchased slides viewed under a light microscope
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U02,"Cell theory describes cells as the basic units of life; organisms may be unicellular or multicellular and have specialised structures and organelles (including cell walls, cell membranes, cytoplasm, nuclei containing DNA, mitochondria, ribosomes, chloroplasts and vacuoles) that perform specific functions",,"Comparing the similarities and differences between cells in plants, animals, bacteria and fungi represented in digital or physical models"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U02,"Cell theory describes cells as the basic units of life; organisms may be unicellular or multicellular and have specialised structures and organelles (including cell walls, cell membranes, cytoplasm, nuclei containing DNA, mitochondria, ribosomes, chloroplasts and vacuoles) that perform specific functions",,Designing and constructing a physical or digital model of a cell and seeking peer feedback about the strengths and limitations of the model
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U02,"Cell theory describes cells as the basic units of life; organisms may be unicellular or multicellular and have specialised structures and organelles (including cell walls, cell membranes, cytoplasm, nuclei containing DNA, mitochondria, ribosomes, chloroplasts and vacuoles) that perform specific functions",,"Conducting and documenting a practical investigation to model a cell process related to a specific organelle or cellular structure, such as cellular respiration (facilitated by mitochondria), photosynthesis (facilitated by chloroplasts) or diffusion (occurring across cell membranes)"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U02,"Cell theory describes cells as the basic units of life; organisms may be unicellular or multicellular and have specialised structures and organelles (including cell walls, cell membranes, cytoplasm, nuclei containing DNA, mitochondria, ribosomes, chloroplasts and vacuoles) that perform specific functions",,"Identifying how technological developments, such as those related to microscopes and medical imaging, have led to improved understanding of cells, tissues and organs"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U03,"The structure of cells, tissues and organs in a plant and an animal organ system are related to their function; plant and animal organ systems enable survival of the organism",,Using two-dimensional and three-dimensional representations to locate and compare the structure and function of analogous systems in a plant and an animal
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U03,"The structure of cells, tissues and organs in a plant and an animal organ system are related to their function; plant and animal organ systems enable survival of the organism",,Examining the specialised cells and tissues involved in the structure and function of particular organs in an organ system
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U03,"The structure of cells, tissues and organs in a plant and an animal organ system are related to their function; plant and animal organ systems enable survival of the organism",,Describing the structure of each organ in a system and relating its function to the overall function of the system
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U03,"The structure of cells, tissues and organs in a plant and an animal organ system are related to their function; plant and animal organ systems enable survival of the organism",,"Researching how a disorder of cells or tissues can affect an organ’s function, such as how hardening of the arteries can lead to poor circulation or heart disease"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U03,"The structure of cells, tissues and organs in a plant and an animal organ system are related to their function; plant and animal organ systems enable survival of the organism",,Researching and discussing ethical issues that arise from organ transplantation
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U03,"The structure of cells, tissues and organs in a plant and an animal organ system are related to their function; plant and animal organ systems enable survival of the organism",,Investigating how an artificial organ mimics or augments the functions of a real organ
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U03,"The structure of cells, tissues and organs in a plant and an animal organ system are related to their function; plant and animal organ systems enable survival of the organism",,"Relating the loss of a non-vital organ such as the tonsils, appendix, spleen, gall bladder or a reproductive organ to effects on body systems"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U04,"Matter and energy flow through ecosystems and can be represented using models, including food webs and food pyramids; populations will be affected by changing biotic and abiotic factors in an ecosystem including habitat loss, climate change, seasonal migration and introduction or removal of species",,Analysing food webs to show feeding relationships between organisms in an ecosystem and the role of microorganisms
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U04,"Matter and energy flow through ecosystems and can be represented using models, including food webs and food pyramids; populations will be affected by changing biotic and abiotic factors in an ecosystem including habitat loss, climate change, seasonal migration and introduction or removal of species",,"Using food pyramids to represent the difference in the amount of energy at each trophic level in a food web, with primary producers forming the first trophic level"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U04,"Matter and energy flow through ecosystems and can be represented using models, including food webs and food pyramids; populations will be affected by changing biotic and abiotic factors in an ecosystem including habitat loss, climate change, seasonal migration and introduction or removal of species",,Predicting the effects on local ecosystems when organisms such as pollinators or predators are removed from or die out in an area
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U04,"Matter and energy flow through ecosystems and can be represented using models, including food webs and food pyramids; populations will be affected by changing biotic and abiotic factors in an ecosystem including habitat loss, climate change, seasonal migration and introduction or removal of species",,"Examining how events such as seasonal changes, destruction of habitat and introduction of a species impact abiotic and biotic factors and cause changes to populations"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U04,"Matter and energy flow through ecosystems and can be represented using models, including food webs and food pyramids; populations will be affected by changing biotic and abiotic factors in an ecosystem including habitat loss, climate change, seasonal migration and introduction or removal of species",,"Investigating Aboriginal and/or Torres Strait Islander Peoples’ responses to invasive species and their effect on food webs that many communities are a part of, and depend on, for produce and medicine, for example collaboration between the Traditional Owners (Kungarakan and Warai Peoples) of the Rum Jungle mine site near Darwin and the Australian Government to mitigate dispersal of gamba grass seeds by means of seed eradication and foliage spraying to control the spread of the gamba grass as well as reduce impacts on vulnerable ecosystems"
Science,Levels 7 and 8,Science Understanding,Biological sciences,VC2S8U04,"Matter and energy flow through ecosystems and can be represented using models, including food webs and food pyramids; populations will be affected by changing biotic and abiotic factors in an ecosystem including habitat loss, climate change, seasonal migration and introduction or removal of species",,"Considering how Aboriginal and/or Torres Strait Islander Peoples’ fire management practices over tens of thousands of years have changed the distribution of flora and fauna in most regions of Australia, for example researching changed Australian landscapes over time from rainforest vegetation to sclerophyll vegetation, including the impact of Aboriginal cultural burning practices, and looking at the ecological effects of disruptions to long-held Aboriginal cultural burning practices, such as the wildfires that swept through the Leadbeater’s possum habitat in the Central Highlands of Victoria and caused significant population decline in an already-endangered species"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U05,"The particle and kinetic theories of matter can be used to describe the arrangement and motion of particles in a substance, including the attraction between particles, and to explain the properties and behaviour of substances, including melting point, boiling point, density, compressibility, gas pressure, viscosity, diffusion, sublimation, and expansion and contraction",,"Using and constructing virtual simulations such as claymation videos, models or diagrams to represent changes in particle arrangement and properties as substances change state"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U05,"The particle and kinetic theories of matter can be used to describe the arrangement and motion of particles in a substance, including the attraction between particles, and to explain the properties and behaviour of substances, including melting point, boiling point, density, compressibility, gas pressure, viscosity, diffusion, sublimation, and expansion and contraction",,"Comparing attractive forces in the solid, liquid and gaseous states of the same substance and relating this to relative position and movement of particles"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U05,"The particle and kinetic theories of matter can be used to describe the arrangement and motion of particles in a substance, including the attraction between particles, and to explain the properties and behaviour of substances, including melting point, boiling point, density, compressibility, gas pressure, viscosity, diffusion, sublimation, and expansion and contraction",,Examining how the changing motion and energy of particles are affected by the amount of heat energy absorbed or released
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U05,"The particle and kinetic theories of matter can be used to describe the arrangement and motion of particles in a substance, including the attraction between particles, and to explain the properties and behaviour of substances, including melting point, boiling point, density, compressibility, gas pressure, viscosity, diffusion, sublimation, and expansion and contraction",,Comparing the properties of different substances and explaining differences using particle theory
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U05,"The particle and kinetic theories of matter can be used to describe the arrangement and motion of particles in a substance, including the attraction between particles, and to explain the properties and behaviour of substances, including melting point, boiling point, density, compressibility, gas pressure, viscosity, diffusion, sublimation, and expansion and contraction",,"Comparing the viscosity of different substances such as honey, treacle and oil, and developing representations to suggest an explanation for their different viscosities"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U05,"The particle and kinetic theories of matter can be used to describe the arrangement and motion of particles in a substance, including the attraction between particles, and to explain the properties and behaviour of substances, including melting point, boiling point, density, compressibility, gas pressure, viscosity, diffusion, sublimation, and expansion and contraction",,Constructing a density column using liquids of different densities
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U06,"Matter can be classified as pure substances such as elements and compounds or impure substances such as mixtures (including solutions), and can be modelled using the particle model; mixtures may have a uniform (homogeneous) or non-uniform (heterogeneous) composition and can be separated based on the properties of their components using techniques including filtration, decantation, evaporation, crystallisation, magnetic separation, distillation and chromatography",,"Using representations of particles to show the difference between samples of pure substances and mixtures, and identifying examples of each"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U06,"Matter can be classified as pure substances such as elements and compounds or impure substances such as mixtures (including solutions), and can be modelled using the particle model; mixtures may have a uniform (homogeneous) or non-uniform (heterogeneous) composition and can be separated based on the properties of their components using techniques including filtration, decantation, evaporation, crystallisation, magnetic separation, distillation and chromatography",,"Using coloured beads or buttons to represent different substances, and then mixing these ‘particles’ in different containers to demonstrate both uniform (homogeneous) and non-uniform (heterogeneous) mixtures, and to demonstrate the difference between dilute, concentrated, saturated and supersaturated solutions"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U06,"Matter can be classified as pure substances such as elements and compounds or impure substances such as mixtures (including solutions), and can be modelled using the particle model; mixtures may have a uniform (homogeneous) or non-uniform (heterogeneous) composition and can be separated based on the properties of their components using techniques including filtration, decantation, evaporation, crystallisation, magnetic separation, distillation and chromatography",,"Analysing how the physical properties of substances in mixtures, such as particle size, density and volatility, determine the separation technique used"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U06,"Matter can be classified as pure substances such as elements and compounds or impure substances such as mixtures (including solutions), and can be modelled using the particle model; mixtures may have a uniform (homogeneous) or non-uniform (heterogeneous) composition and can be separated based on the properties of their components using techniques including filtration, decantation, evaporation, crystallisation, magnetic separation, distillation and chromatography",,Using paper chromatography to separate the components of different coloured inks or food dyes
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U06,"Matter can be classified as pure substances such as elements and compounds or impure substances such as mixtures (including solutions), and can be modelled using the particle model; mixtures may have a uniform (homogeneous) or non-uniform (heterogeneous) composition and can be separated based on the properties of their components using techniques including filtration, decantation, evaporation, crystallisation, magnetic separation, distillation and chromatography",,"Investigating separation techniques used by Aboriginal and/or Torres Strait Islander Peoples, such as hand-picking, sieving, winnowing, yandying, filtering, cold-pressing and steam distilling, for example in the extraction of oils from plants"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U06,"Matter can be classified as pure substances such as elements and compounds or impure substances such as mixtures (including solutions), and can be modelled using the particle model; mixtures may have a uniform (homogeneous) or non-uniform (heterogeneous) composition and can be separated based on the properties of their components using techniques including filtration, decantation, evaporation, crystallisation, magnetic separation, distillation and chromatography",,"Designing, making, testing and refining a ‘separating machine’ to separate the components of a mixture"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U06,"Matter can be classified as pure substances such as elements and compounds or impure substances such as mixtures (including solutions), and can be modelled using the particle model; mixtures may have a uniform (homogeneous) or non-uniform (heterogeneous) composition and can be separated based on the properties of their components using techniques including filtration, decantation, evaporation, crystallisation, magnetic separation, distillation and chromatography",,"Exploring and comparing separation methods used in a variety of situations such as in homes, recycling industries and for purifying water, or viewing simulations or videos showing the separation of crude oil into its components, including the isolation of contaminants"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U07,"The atomic theory of matter can be used to model and explain the difference between elements, compounds and mixtures; elements, compounds and mixtures can be represented as two-dimensional and three-dimensional models, elements can be represented by symbols, and molecules and compounds can be represented by chemical formulas",,Using virtual and physical models to distinguish between elements and compounds in terms of types of atoms
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U07,"The atomic theory of matter can be used to model and explain the difference between elements, compounds and mixtures; elements, compounds and mixtures can be represented as two-dimensional and three-dimensional models, elements can be represented by symbols, and molecules and compounds can be represented by chemical formulas",,Examining how Dmitri Mendeleev arranged the elements in the first version of the periodic table and comparing his arrangement with the current version
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U07,"The atomic theory of matter can be used to model and explain the difference between elements, compounds and mixtures; elements, compounds and mixtures can be represented as two-dimensional and three-dimensional models, elements can be represented by symbols, and molecules and compounds can be represented by chemical formulas",,"Explaining why elements are represented by symbols, why compounds and molecules are represented by chemical formulas, and why mixtures are represented by percentages"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U07,"The atomic theory of matter can be used to model and explain the difference between elements, compounds and mixtures; elements, compounds and mixtures can be represented as two-dimensional and three-dimensional models, elements can be represented by symbols, and molecules and compounds can be represented by chemical formulas",,"Using representations to show the classification of matter as elements, compounds and different types of mixtures such as solutions, suspensions and colloids"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U07,"The atomic theory of matter can be used to model and explain the difference between elements, compounds and mixtures; elements, compounds and mixtures can be represented as two-dimensional and three-dimensional models, elements can be represented by symbols, and molecules and compounds can be represented by chemical formulas",,"Examining the information conveyed by different types of representations of elements and compounds, and identifying where and why these different representations are used"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U08,"Physical changes can be distinguished from chemical changes; a chemical change can be identified by a colour change, a temperature change, the production of a gas (including laboratory preparation and testing of oxygen, carbon dioxide and hydrogen gases) or the formation of a precipitate",,"Performing simple chemical reactions to identify the indicators of chemical change, such as gas production, solid production, colour change and temperature change"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U08,"Physical changes can be distinguished from chemical changes; a chemical change can be identified by a colour change, a temperature change, the production of a gas (including laboratory preparation and testing of oxygen, carbon dioxide and hydrogen gases) or the formation of a precipitate",,Analysing and interpreting data on the properties of substances before and after the substances interact to determine if a chemical or physical change has occurred
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U08,"Physical changes can be distinguished from chemical changes; a chemical change can be identified by a colour change, a temperature change, the production of a gas (including laboratory preparation and testing of oxygen, carbon dioxide and hydrogen gases) or the formation of a precipitate",,Examining how the physical and chemical properties of a substance will affect its production or use
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U08,"Physical changes can be distinguished from chemical changes; a chemical change can be identified by a colour change, a temperature change, the production of a gas (including laboratory preparation and testing of oxygen, carbon dioxide and hydrogen gases) or the formation of a precipitate",,"Discussing where indicators of chemical change are used for identifying the presence of particular substances, such as in soil, water and medical testing kits"
Science,Levels 7 and 8,Science Understanding,Chemical sciences,VC2S8U08,"Physical changes can be distinguished from chemical changes; a chemical change can be identified by a colour change, a temperature change, the production of a gas (including laboratory preparation and testing of oxygen, carbon dioxide and hydrogen gases) or the formation of a precipitate",,"Applying knowledge of common chemical changes to identify a set of ‘mystery’ powders, for example using iodine solution, vinegar, water and universal indicator to distinguish between baking soda, cream of tartar, corn starch and baking powder"
Science,Levels 7 and 8,Science Understanding,Earth and space sciences,VC2S8U09,The sustainable use of Earth’s resources is influenced by whether the resources are renewable or non-renewable; the processes involved in resource extraction and energy production come with both benefits and risks to sustainability,,Considering what is meant by the term ‘renewable’ in relation to Earth’s resources
Science,Levels 7 and 8,Science Understanding,Earth and space sciences,VC2S8U09,The sustainable use of Earth’s resources is influenced by whether the resources are renewable or non-renewable; the processes involved in resource extraction and energy production come with both benefits and risks to sustainability,,Considering timescales for regeneration of resources
Science,Levels 7 and 8,Science Understanding,Earth and space sciences,VC2S8U09,The sustainable use of Earth’s resources is influenced by whether the resources are renewable or non-renewable; the processes involved in resource extraction and energy production come with both benefits and risks to sustainability,,Creating an infographic to illustrate the risks and benefits of different forms of energy production
Science,Levels 7 and 8,Science Understanding,Earth and space sciences,VC2S8U09,The sustainable use of Earth’s resources is influenced by whether the resources are renewable or non-renewable; the processes involved in resource extraction and energy production come with both benefits and risks to sustainability,,Preparing a case study for the regeneration of an old mine
Science,Levels 7 and 8,Science Understanding,Earth and space sciences,VC2S8U09,The sustainable use of Earth’s resources is influenced by whether the resources are renewable or non-renewable; the processes involved in resource extraction and energy production come with both benefits and risks to sustainability,,Examining how the use of desalination plants to produce fresh water has impacted marine ecosystems at desalination plant sites
Science,Levels 7 and 8,Science Understanding,Earth and space sciences,VC2S8U09,The sustainable use of Earth’s resources is influenced by whether the resources are renewable or non-renewable; the processes involved in resource extraction and energy production come with both benefits and risks to sustainability,,"Examining how the development of hybrid and solar, electric and hydrogen-powered vehicles are applications of contemporary science responses to the depletion of fossil fuels and the exploration of environmental considerations"
Science,Levels 7 and 8,Science Understanding,Earth and space sciences,VC2S8U10,"Earth is a dynamic planet as demonstrated by tectonic activity, including the formation of geological features at divergent, convergent and transform plate boundaries; the theory of plate tectonics is supported by scientific evidence",,Examining patterns of earthquake and volcanic activity over time and proposing explanations
Science,Levels 7 and 8,Science Understanding,Earth and space sciences,VC2S8U10,"Earth is a dynamic planet as demonstrated by tectonic activity, including the formation of geological features at divergent, convergent and transform plate boundaries; the theory of plate tectonics is supported by scientific evidence",,Evaluating the impact of tectonic events on human populations and examining engineering solutions designed to reduce the impact
