Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K04,"How places can be spatially represented from local to national scales, the representation of Australia as states and territories and Countries and Places, and Australia’s major features and places",,"Understanding that a place is an area of space that has been identified, named and given meaning by people"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K04,"How places can be spatially represented from local to national scales, the representation of Australia as states and territories and Countries and Places, and Australia’s major features and places",,"Using their home address to describe the scale of places, from the personal scale of their home to the local scale of their suburb or town, the regional scale of their state, and the national scale of their country, and identifying each scale on a map"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K04,"How places can be spatially represented from local to national scales, the representation of Australia as states and territories and Countries and Places, and Australia’s major features and places",,"Using a map to locate and name the states and territories in Australia, along with their capital cities, and using the Australian Institute of Aboriginal and Torres Strait Islander Studies (AIATSIS) Map of Indigenous Australia to identify Aboriginal and Torres Strait Islander Countries and Places"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K04,"How places can be spatially represented from local to national scales, the representation of Australia as states and territories and Countries and Places, and Australia’s major features and places",,"Using European and Aboriginal and Torres Strait Islander names, where available, to identify the major natural features of Australia, such as rivers, deserts, the Great Dividing Range, the Great Barrier Reef, Uluru and Kati Thanda, and locating them with annotations on a map"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K05,"The natural and constructed features of places, how they change and how they can be cared for",,"Using observations of the local place to identify and describe its features, such as hills, rivers, parks, forests and buildings, and locating them on a map"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K05,"The natural and constructed features of places, how they change and how they can be cared for",,"Listening to and viewing Aboriginal Dreaming and Creation stories of Aboriginal and Torres Strait Islander Peoples that identify the natural features and landmarks of a place, and traditional, sacred and significant sites"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K05,"The natural and constructed features of places, how they change and how they can be cared for",,"Using observations and/or photographs to identify changes in the natural and constructed features in their place, such as vegetation clearance, new buildings, new or upgraded roads, recent erosion, tree planting or crops"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K05,"The natural and constructed features of places, how they change and how they can be cared for",,"Describing local features people look after, such as bushland, wetlands, a park or a heritage building, and finding out why and how these features need to be cared for and who provides this care"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K06,"Weather and seasons, including Aboriginal and Torres Strait Islander Peoples’ seasonal calendars",,"Describing the daily and seasonal weather of their place by its rainfall, temperature, sunshine and wind and comparing it with the weather of other places that they know or are aware of"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K06,"Weather and seasons, including Aboriginal and Torres Strait Islander Peoples’ seasonal calendars",,Comparing the European seasonal calendar with the Aboriginal or Torres Strait Islander People’s seasonal calendar for their location
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K07,People’s interconnections with places in Australia and the world,,"Examining the ways in which they are connected to other places through friends, relatives, family origin, religion, holidays, sport and things that people buy or obtain"
Foundation to Level 2,Geographical Knowledge and Understanding,Places and our connections to them,VC2HG2K07,People’s interconnections with places in Australia and the world,,"Discussing how their place may be connected to events that have happened in other places, such as the Olympic Games or a major earthquake"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S01,Ask geographical questions about places and our connection to them,,"Posing questions about the features of places and how students can look after them, after being encouraged to observe them using various senses"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S01,Ask geographical questions about places and our connection to them,,"Posing questions with the stems ‘where’, ‘what’, ‘how’ and ‘why’ about places when provided with everyday objects and other sources, such as photos, maps and observation sketches"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S01,Ask geographical questions about places and our connection to them,,"Asking questions before, during and after listening to stories about places"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S01,Ask geographical questions about places and our connection to them,,"Developing inquiry questions about places, for example ‘What are the features of the place?’, ‘How far away is it?’, ‘How easy is it to get to?’, ‘How am I connected to it?’ and ‘How is it connected to other places?’"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S01,Ask geographical questions about places and our connection to them,,"Developing questions about who looks after local features and how, what they like and do not like about their place, and why their place is important to them"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S01,Ask geographical questions about places and our connection to them,,Developing questions about the names given to local features and places by Aboriginal and Torres Strait Islander Peoples
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S02,"Collect, sort and record information and data from observations, including from fieldwork and maps",,"Collecting data and information by making observations outside the classroom, by interviewing people or from sources such as photographs, plans, satellite images, books and films"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S02,"Collect, sort and record information and data from observations, including from fieldwork and maps",,"Gathering evidence of features in a local place (e.g. using observations, online aerial photographs and sketches) and noting how they change (e.g. by comparing current observations of a place with photographs of it taken in the past, or recording observations of weather and seasons)"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S02,"Collect, sort and record information and data from observations, including from fieldwork and maps",,"Locating the places to which they are connected, such as through family, travel or friends, or the places they visit, such as for shopping, recreation, travel to school or other reasons, on a print, electronic, outline or wall map"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S02,"Collect, sort and record information and data from observations, including from fieldwork and maps",,Interviewing older relatives or significant Elders about their feelings towards their place
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S02,"Collect, sort and record information and data from observations, including from fieldwork and maps",,Collecting pictures of places they know or are aware of and annotating them to record or show information about the weather
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S02,"Collect, sort and record information and data from observations, including from fieldwork and maps",,"Identifying a place in their local area that they like, mapping the location and discussing why they like it and how they could care for it"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S03,"Represent and describe the information and data from observations in different formats, including sketches and labelled maps or photographs",,"Identifying features on a provided pictorial map or oblique aerial photograph of a familiar place and linking the representation of specific features to pictures they have drawn of those features; for example, using a pictorial map of a visited site such as a public garden or an oblique aerial photograph of their school to find familiar features, and then linking drawings of those features with lines to the features in the map or aerial photograph"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S03,"Represent and describe the information and data from observations in different formats, including sketches and labelled maps or photographs",,"Interpreting symbols and codes that provide information, such as map legends"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S03,"Represent and describe the information and data from observations in different formats, including sketches and labelled maps or photographs",,"Gathering evidence of features in a local place (e.g. using observations, online aerial photographs and sketches) and noting how they change (e.g. by comparing current observations of a place with photographs of it taken in the past, or recording observations of weather and seasons)"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S03,"Represent and describe the information and data from observations in different formats, including sketches and labelled maps or photographs",,"Recording data about the locations of places and their features on maps and/or plans; for example, labelling the location of their home on a map of the local area, or using a provided plan of their classroom and labelling its activity spaces, incorporating symbols to show locations of objects, places or significant features"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S03,"Represent and describe the information and data from observations in different formats, including sketches and labelled maps or photographs",,"Developing a pictorial table to categorise information; for example, matching clothes with seasons, activities with the weather and features with places"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S03,"Represent and describe the information and data from observations in different formats, including sketches and labelled maps or photographs",,"Interpreting geographical maps, concept maps, and other digital or visual displays to explore system connections, for example places their classmates are connected to, where some food comes from, or how Aboriginal and Torres Strait Islander Peoples’ songlines connect places"
Foundation to Level 2,Geographical Skills,Geographical inquiry,VC2HG2S03,"Represent and describe the information and data from observations in different formats, including sketches and labelled maps or photographs",,"Interpreting distance on maps using terms such as ‘distant’, ‘close’, ‘local’, ‘many hours in a bus/car/plane’ and ‘walking distance’ to decide on the accessibility of different features and places"
Foundation to Level 2,Geographical Skills,Concluding and decision-making,VC2HG2S04,Draw conclusions and make proposals about places,,"Considering the general conclusions made from information collected, such as listing what makes a place significant and drawing conclusions about how people were, or are, connected to a local place and other places in the region and/or state or territory"
Foundation to Level 2,Geographical Skills,Concluding and decision-making,VC2HG2S04,Draw conclusions and make proposals about places,,Discussing information collected and using it to answer a geographical question
Foundation to Level 2,Geographical Skills,Concluding and decision-making,VC2HG2S04,Draw conclusions and make proposals about places,,"Describing features of a space or place that is important to them (e.g. a chicken coop, a play area, their bedroom, the reading corner or the beach) and suggesting or explaining what they could do to care for it"
Foundation to Level 2,Geographical Skills,Concluding and decision-making,VC2HG2S04,Draw conclusions and make proposals about places,,Exploring the location and features of places they belong to and what makes those places special
Foundation to Level 2,Geographical Skills,Concluding and decision-making,VC2HG2S04,Draw conclusions and make proposals about places,,"Identifying how knowledge of special places and natural systems in their local area contributes to behaviour, and ideas about how to care for these places and preserve their significance"
Foundation to Level 2,Geographical Skills,Concluding and decision-making,VC2HG2S04,Draw conclusions and make proposals about places,,Imagining how a local feature or place might change in the future and proposing actions they could take to improve a place or influence a positive future
Foundation to Level 2,Geographical Skills,Concluding and decision-making,VC2HG2S04,Draw conclusions and make proposals about places,,Discussing how important their interconnections with places in Australia and the world are and discussing why this is so
Foundation to Level 2,Geographical Skills,Communicating,VC2HG2S05,"Develop narratives and share observations about places, using sources such as maps and photographs",,"Creating a display about a place that is special to them using maps, photographs, artefacts and/or drawings"
Foundation to Level 2,Geographical Skills,Communicating,VC2HG2S05,"Develop narratives and share observations about places, using sources such as maps and photographs",,"Using appropriate terms to describe the direction and location of a place, such as ‘near’ and ‘far’, ‘above’ and ‘below’, or ‘beside’ and ‘opposite’"
Foundation to Level 2,Geographical Skills,Communicating,VC2HG2S05,"Develop narratives and share observations about places, using sources such as maps and photographs",,"Sharing observations about a place, such as how access to and use of a place has changed over time, using sources such as maps and photographs"
Foundation to Level 2,Geographical Skills,Communicating,VC2HG2S05,"Develop narratives and share observations about places, using sources such as maps and photographs",,Preparing a narrative about how places can be managed
Foundation to Level 2,Geographical Skills,Communicating,VC2HG2S05,"Develop narratives and share observations about places, using sources such as maps and photographs",,Designing an infographic about the different weather and seasons in their area
