Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U07,Daily and seasonal changes in the weather and the environment can be observed and affect decisions made in everyday life,,Exploring how people make clothing choices using predictions of weather or knowledge of seasonal changes
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U07,Daily and seasonal changes in the weather and the environment can be observed and affect decisions made in everyday life,,"Investigating how seasonal changes affect plants and animals, including animals that hibernate and migrate"
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U07,Daily and seasonal changes in the weather and the environment can be observed and affect decisions made in everyday life,,"Recognising the extensive knowledges of daily and seasonal changes in weather patterns and landscape held by Aboriginal and/or Torres Strait Islander Peoples, for example the use of local seasonal calendars to manage natural resources sustainably, such as knowing the best times for hunting specific animals or when certain plants are in season for harvesting"
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U08,"Earth is one of 8 planets in our solar system; observing the sky reveals patterns in the changing positions of the Sun, Moon, planets and stars",,"Exploring images, models and representations of the solar system and identifying Earth and other planets, such as images or videos of Earth from space, artworks depicting space, star trail images and physical models of the solar system"
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U08,"Earth is one of 8 planets in our solar system; observing the sky reveals patterns in the changing positions of the Sun, Moon, planets and stars",,Observing that some phenomena in the sky are only visible during the day and others during the night
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U08,"Earth is one of 8 planets in our solar system; observing the sky reveals patterns in the changing positions of the Sun, Moon, planets and stars",,"Creating a class Moon diary across a month, identifying patterns in the changing shape of the Moon and making predictions"
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U08,"Earth is one of 8 planets in our solar system; observing the sky reveals patterns in the changing positions of the Sun, Moon, planets and stars",,"Observing and describing short-term and longer-term patterns of events, and regular and irregular events, that occur in the sky, such as the appearance of the Moon and stars at different times of the month or year, the appearance of a full moon, and ‘blue’, ‘blood’ and ‘super’ moons"
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U08,"Earth is one of 8 planets in our solar system; observing the sky reveals patterns in the changing positions of the Sun, Moon, planets and stars",,"Exploring how cultural stories of Aboriginal and/or Torres Strait Islander Peoples describe the patterns in the changing positions of the Sun, Moon and stars"
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U08,"Earth is one of 8 planets in our solar system; observing the sky reveals patterns in the changing positions of the Sun, Moon, planets and stars",,"Observing the retrograde motion of a visible planet (Mercury, Venus, Mars, Jupiter or Saturn) relative to the background stars each night for a period of time and discussing how this is explained by the oral stories of different Aboriginal and/or Torres Strait Islander groups, for example the Wardaman People’s descriptions of this phenomenon as the old ancestor spirits walking the zodiacal path, both forwards and backwards"
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U09,"Taking care of Earth’s water, land and air involves consideration of reducing, re-using and recycling materials to conserve Earth’s resources",,Exploring why the release of helium balloons is illegal in Victoria and the alternatives to releasing balloons when celebrating special occasions
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U09,"Taking care of Earth’s water, land and air involves consideration of reducing, re-using and recycling materials to conserve Earth’s resources",,"Identifying different objects and materials that can be re-used and/or recycled, and then collecting a range of recyclable materials and re-using them to make an object, such as creating a toy or an object that can move in a particular way"
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U09,"Taking care of Earth’s water, land and air involves consideration of reducing, re-using and recycling materials to conserve Earth’s resources",,Exploring how compost can reduce the amount of food waste that is sent to landfill
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U09,"Taking care of Earth’s water, land and air involves consideration of reducing, re-using and recycling materials to conserve Earth’s resources",,Brainstorming ways of reducing water usage and ways that water can be saved
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U09,"Taking care of Earth’s water, land and air involves consideration of reducing, re-using and recycling materials to conserve Earth’s resources",,"Exploring and asking questions about how physically changing materials helps people to re-use them in a variety of ways, and decrease waste"
Science,Foundation to Level 2,Science Understanding,Earth and space sciences,VC2S2U09,"Taking care of Earth’s water, land and air involves consideration of reducing, re-using and recycling materials to conserve Earth’s resources",,Exploring where different foods grow at different times of the year and making a list of foods that are currently in season to reduce ‘food miles’
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U10,"The way objects move depends on a variety of factors including their size, shape and material",,"Observing how toys move, and grouping these based on their movements"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U10,"The way objects move depends on a variety of factors including their size, shape and material",,"Observing and describing movements of different and unusually shaped objects such as blocks, tubes and boiled eggs when rolled down a slope"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U10,"The way objects move depends on a variety of factors including their size, shape and material",,"Comparing the way different-sized, similar-shaped objects such as tennis balls, golf balls, marbles and basketballs roll and bounce"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U10,"The way objects move depends on a variety of factors including their size, shape and material",,"Exploring how the material a ball is made from, such as plastic, foam, cloth or rubber, affects the way it moves"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U10,"The way objects move depends on a variety of factors including their size, shape and material",,"Investigating how the size and shape of Aboriginal and/or Torres Strait Islander Peoples’ traditional educational toys for children influence the toys’ movement; for example, the ball used in marngrook, a football game played by some Aboriginal groups at gatherings and celebrations, was traditionally played with a possum-skin ball in south-western Victoria, but in some other areas the ball was made from materials such as kangaroo skin"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U11,Pushes and pulls are forces that can change an object’s movement or shape and can be represented in terms of strength and direction,,"Observing and manipulating everyday objects such as playground equipment, toys, windows and doors, and identifying the forces used to move these objects"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U11,Pushes and pulls are forces that can change an object’s movement or shape and can be represented in terms of strength and direction,,"Investigating how the design of age-appropriate sporting equipment such as paddles, plastic bats and racquets helps to produce stronger pushes and pulls"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U11,Pushes and pulls are forces that can change an object’s movement or shape and can be represented in terms of strength and direction,,"Recognising that pushing or pulling an object can start or stop its motion, or change its direction of travel"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U11,Pushes and pulls are forces that can change an object’s movement or shape and can be represented in terms of strength and direction,,Exploring ways that the shape of modelling dough can be changed when pushed or pulled
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U11,Pushes and pulls are forces that can change an object’s movement or shape and can be represented in terms of strength and direction,,"Designing playground equipment, toys or games, and representing the push and pull forces involved, using models, digital drawings or role-play"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U11,Pushes and pulls are forces that can change an object’s movement or shape and can be represented in terms of strength and direction,,"Exploring how traditional Asian toys and games such as a kendama, Daruma Otoshi and hanetsuki are played using a push or a pull"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U12,Sound can make materials vibrate and vibrating materials can make sound; different actions can be used to produce sounds of varying pitch and volume,,"Identifying how sounds are made, associating some of them with something vibrating, and then investigating how sound energy makes things vibrate, such as when speaking, using tuning forks, observing vibrations produced by a ‘twanged’ ruler held on a desk, experimenting with different ways of holding or positioning the ruler to produce observably different vibrations and sounds, and observing music speakers"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U12,Sound can make materials vibrate and vibrating materials can make sound; different actions can be used to produce sounds of varying pitch and volume,,"Designing and making instruments that produce different sounds, such as drums, rainsticks, thongophones and box guitars, and using them to build vocabulary such as ‘loudness’ and ‘pitch’ to describe the sounds"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U12,Sound can make materials vibrate and vibrating materials can make sound; different actions can be used to produce sounds of varying pitch and volume,,"Exploring different ways to produce sound using familiar objects, and actions such as striking, blowing, scraping, plucking and shaking"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U12,Sound can make materials vibrate and vibrating materials can make sound; different actions can be used to produce sounds of varying pitch and volume,,Making earmuffs from a variety of different materials to investigate which provides the best insulation against sound
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U12,Sound can make materials vibrate and vibrating materials can make sound; different actions can be used to produce sounds of varying pitch and volume,,"Finding patterns between the pitch of a sound and features of the object that produced it, or between the volume of a sound and the strength of the vibrations that produced it"
Science,Foundation to Level 2,Science Understanding,Physical sciences,VC2S2U12,Sound can make materials vibrate and vibrating materials can make sound; different actions can be used to produce sounds of varying pitch and volume,,"Discussing situations where echoes are produced and exploring how some people with vision impairment, and animals such as dolphins and bats, use echolocation to locate objects in their environments"
Science,Foundation to Level 2,Science Inquiry,Questioning and predicting,VC2S2I01,"Experiences can be used as a basis for posing questions to explore observed patterns and relationships, and to make predictions",,"Asking questions about everyday objects and the materials these are made from, such as ‘What can shoes be made from?’ and exploring materials that can be used to make shoes (e.g. leather, wood, fur, plastic) and materials that cannot be used to make shoes (e.g. glass)"
Science,Foundation to Level 2,Science Inquiry,Questioning and predicting,VC2S2I01,"Experiences can be used as a basis for posing questions to explore observed patterns and relationships, and to make predictions",,"Asking questions that can be explored, such as how animals meet their needs in particular places: ‘Where does it shelter? Where does it get water from?’"
Science,Foundation to Level 2,Science Inquiry,Questioning and predicting,VC2S2I01,"Experiences can be used as a basis for posing questions to explore observed patterns and relationships, and to make predictions",,"Posing questions to explore patterns and relationships about the appearance or position of celestial objects in space across time, such as ‘I wonder if the Moon will look the same tomorrow or next week as it does today?’"
Science,Foundation to Level 2,Science Inquiry,Questioning and predicting,VC2S2I01,"Experiences can be used as a basis for posing questions to explore observed patterns and relationships, and to make predictions",,"Making predictions before fieldwork, such as about which plants and animals might be observed in the school grounds"
Science,Foundation to Level 2,Science Inquiry,Questioning and predicting,VC2S2I01,"Experiences can be used as a basis for posing questions to explore observed patterns and relationships, and to make predictions",,"Making predictions about explorations, such as ‘I think a plant will die if it doesn’t get enough water’"
Science,Foundation to Level 2,Science Inquiry,Questioning and predicting,VC2S2I01,"Experiences can be used as a basis for posing questions to explore observed patterns and relationships, and to make predictions",,"Making predictions based on experience, such as about what might occur when tissue paper is pulled with different amounts of force"
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I02,Scientific questions and predictions can be investigated safely by following procedures that have sequenced steps,,"Following safe procedures to record a plant’s seasonal changes by taking photographs, videos, drawings or making measurements"
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I02,Scientific questions and predictions can be investigated safely by following procedures that have sequenced steps,,Exploring different ways of investigating science questions through guided discussion
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I02,Scientific questions and predictions can be investigated safely by following procedures that have sequenced steps,,Following steps in a guided investigation to determine how different objects move when pushed or pulled or suggesting steps for setting up and packing away equipment
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I02,Scientific questions and predictions can be investigated safely by following procedures that have sequenced steps,,Following visual or verbal steps to construct a musical instrument or manipulate a material
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I02,Scientific questions and predictions can be investigated safely by following procedures that have sequenced steps,,"Suggesting safe procedures to observe the Sun, and taking measurements such as drawing chalk lines and using a length of string to measure shadows"
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I02,Scientific questions and predictions can be investigated safely by following procedures that have sequenced steps,,Suggesting the materials and equipment that could be used to test predictions and measure the loudness of sounds made by different objects
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I03,"Observations are made using the senses and recorded, including informal measurements, using digital tools as appropriate",,"Exploring what an observation is, and different ways to make observations, through guided discussion"
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I03,"Observations are made using the senses and recorded, including informal measurements, using digital tools as appropriate",,"Safely following instructions to record the touch, smell, sight or sound of materials and explaining why it is not appropriate to taste materials"
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I03,"Observations are made using the senses and recorded, including informal measurements, using digital tools as appropriate",,"Using senses (except for taste), binoculars or magnifying glasses to identify plants and animals, and recording observations using numbers, dots or drawings"
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I03,"Observations are made using the senses and recorded, including informal measurements, using digital tools as appropriate",,"Using informal measurements to measure and record the change in shape or movement of an object using handspans, blocks, pencil lengths or a length of string"
Science,Foundation to Level 2,Science Inquiry,Planning and conducting,VC2S2I03,"Observations are made using the senses and recorded, including informal measurements, using digital tools as appropriate",,"Exploring how digital tools can be used to make and record observations, such as simple clap-o-meter apps that measure sound volume, time-lapse digital photography for observing the apparent movement of celestial objects or slow-motion videos for observing a vibrating ruler"
Science,Foundation to Level 2,Science Inquiry,"Processing, modelling and analysing",VC2S2I04,"Data and information can be sorted and ordered using provided tables and organisers, and visual or physical models, to show simple patterns",,Using provided tables to record how an object moves in a straight line
Science,Foundation to Level 2,Science Inquiry,"Processing, modelling and analysing",VC2S2I04,"Data and information can be sorted and ordered using provided tables and organisers, and visual or physical models, to show simple patterns",,"Suggesting tables or visual models that could be used to record weather or seasonal changes across days, months or a year"
Science,Foundation to Level 2,Science Inquiry,"Processing, modelling and analysing",VC2S2I04,"Data and information can be sorted and ordered using provided tables and organisers, and visual or physical models, to show simple patterns",,"Using, with guidance, provided tables, visual models or physical models to record how far a material can stretch before tearing"
Science,Foundation to Level 2,Science Inquiry,"Processing, modelling and analysing",VC2S2I04,"Data and information can be sorted and ordered using provided tables and organisers, and visual or physical models, to show simple patterns",,Grouping the common features of plants and animals
Science,Foundation to Level 2,Science Inquiry,"Processing, modelling and analysing",VC2S2I04,"Data and information can be sorted and ordered using provided tables and organisers, and visual or physical models, to show simple patterns",,Finding patterns in the sounds that are made by different objects such as saucepan lids of different sizes or elastic bands of different thicknesses
Science,Foundation to Level 2,Science Inquiry,"Processing, modelling and analysing",VC2S2I04,"Data and information can be sorted and ordered using provided tables and organisers, and visual or physical models, to show simple patterns",,Sorting and ordering the changing appearance of the Moon to show a monthly cycle
